system,energy
S22x5/01-0.9,-11.6404837924
S22x5/01-1.0,-13.1357990855
S22x5/01-1.2,-10.8249707853
S22x5/01-1.5,-6.0507706479
S22x5/01-2.0,-2.1216669496
S22x5/02-0.9, 4.8131645852
S22x5/02-1.0,-2.0580872504
S22x5/02-1.2,-3.0493875613
S22x5/02-1.5,-1.5295851542
S22x5/02-2.0,-0.5831258547
S22x5/03-0.9,-1.4952636491
S22x5/03-1.0,-2.3772107704
S22x5/03-1.2,-1.9833497426
S22x5/03-1.5,-0.9988397117
S22x5/03-2.0,-0.3470268582
S22x5/04-0.9,-3.9607204494
S22x5/04-1.0,-4.6247627095
S22x5/04-1.2,-3.8476862265
S22x5/04-1.5,-2.2692291911
S22x5/04-2.0,-0.9780360156
S22x5/05-0.9, 0.7715362018
S22x5/05-1.0, 0.1546159499
S22x5/05-1.2, 0.0139471511
S22x5/05-1.5, 0.0026111924
S22x5/05-2.0, 0.0005555341
S22x5/06-0.9, 1.3421581145
S22x5/06-1.0,-0.0615767517
S22x5/06-1.2,-0.1907416704
S22x5/06-1.5,-0.0442222242
S22x5/06-2.0,-0.0028834688
S22x5/07-0.9,-0.3467233319
S22x5/07-1.0,-0.8237376482
S22x5/07-1.2,-0.7194905033
S22x5/07-1.5,-0.3509817367
S22x5/07-2.0,-0.1156615423
S22x5/08-0.9,-16.1701735454
S22x5/08-1.0,-17.8839257023
S22x5/08-1.2,-14.7396196774
S22x5/08-1.5,-8.6736805567
S22x5/08-2.0,-3.4986136873
S22x5/09-0.9,-12.3953864123
S22x5/09-1.0,-14.0983469123
S22x5/09-1.2,-12.0483399131
S22x5/09-1.5,-7.5104351825
S22x5/09-2.0,-3.4331948206
S22x5/10-0.9,-1.7967700916
S22x5/10-1.0,-2.2905281804
S22x5/10-1.2,-1.9284459266
S22x5/10-1.5,-1.1164565735
S22x5/10-2.0,-0.4585079952
S22x5/11-0.9,-0.2934947152
S22x5/11-1.0,-0.9709434642
S22x5/11-1.2,-0.9440388073
S22x5/11-1.5,-0.5224959520
S22x5/11-2.0,-0.1981929688
S22x5/12-0.9, 0.9079767791
S22x5/12-1.0, 0.0864637775
S22x5/12-1.2,-0.2094845626
S22x5/12-1.5,-0.1185465799
S22x5/12-2.0,-0.0285549441
S22x5/13-0.9, 1.0701180736
S22x5/13-1.0,-0.0902915225
S22x5/13-1.2,-0.5931132328
S22x5/13-1.5,-0.3576106213
S22x5/13-2.0,-0.1388502137
S22x5/14-0.9, 6.2711474572
S22x5/14-1.0, 1.8304480858
S22x5/14-1.2, 0.3963797254
S22x5/14-1.5, 0.1841968721
S22x5/14-2.0, 0.0825427218
S22x5/15-0.9,-0.7411686966
S22x5/15-1.0,-2.2140562991
S22x5/15-1.2,-2.5838005063
S22x5/15-1.5,-1.7155491557
S22x5/15-2.0,-0.7962750098
S22x5/16-0.9, 6.9336061344
S22x5/16-1.0, 2.0965874040
S22x5/16-1.2, 0.3460594897
S22x5/16-1.5, 0.2741067433
S22x5/16-2.0, 0.1436030959
S22x5/17-0.9, 5.1545454898
S22x5/17-1.0, 0.7020281069
S22x5/17-1.2,-0.5550987087
S22x5/17-1.5,-0.2723876811
S22x5/17-2.0,-0.0933470543
S22x5/18-0.9,-12.3701685008
S22x5/18-1.0,-13.9755064106
S22x5/18-1.2,-11.7523011489
S22x5/18-1.5,-6.9796213414
S22x5/18-2.0,-2.8726612523
S22x5/19-0.9,-2.8751956377
S22x5/19-1.0,-3.7773642518
S22x5/19-1.2,-3.6904718854
S22x5/19-1.5,-2.3566376841
S22x5/19-2.0,-1.1099550106
S22x5/20-0.9, 2.3136599367
S22x5/20-1.0,-3.1300363340
S22x5/20-1.2,-3.1165519711
S22x5/20-1.5,-1.4780797414
S22x5/20-2.0,-0.5365160197
S22x5/21-0.9,-15.7648897116
S22x5/21-1.0,-17.5929565244
S22x5/21-1.2,-14.8248548540
S22x5/21-1.5,-9.1841603925
S22x5/21-2.0,-4.1149854332
S22x5/22-0.9,-2.4253000845
S22x5/22-1.0,-3.1171804219
S22x5/22-1.2,-2.7684569035
S22x5/22-1.5,-1.7025797899
S22x5/22-2.0,-0.7558980382
S66x8/01-090,-4.2746128621
S66x8/01-095,-4.5675856149
S66x8/01-100,-4.5867783687
S66x8/01-105,-4.4400082953
S66x8/01-110,-4.1995365618
S66x8/01-125,-3.3222416702
S66x8/01-150,-2.0942808674
S66x8/01-200,-0.8995249795
S66x8/02-090,-4.3931911939
S66x8/02-095,-4.7563430376
S66x8/02-100,-4.8082493035
S66x8/02-105,-4.6724950334
S66x8/02-110,-4.4278472244
S66x8/02-125,-3.4951311980
S66x8/02-150,-2.1686032151
S66x8/02-200,-0.8941149693
S66x8/03-090,-6.1166214921
S66x8/03-095,-6.4301621858
S66x8/03-100,-6.3983201588
S66x8/03-105,-6.1571334410
S66x8/03-110,-5.7988612365
S66x8/03-125,-4.5125019548
S66x8/03-150,-2.7375747150
S66x8/03-200,-1.0439630395
S66x8/04-090,-6.4915135988
S66x8/04-095,-6.9001152635
S66x8/04-100,-6.9408698076
S66x8/04-105,-6.7578608110
S66x8/04-110,-6.4411430996
S66x8/04-125,-5.2254949112
