system,energy
S22x5/01-0.9,-9.8836886271
S22x5/01-1.0,-12.0521770707
S22x5/01-1.2,-10.2828029760
S22x5/01-1.5,-5.6949207554
S22x5/01-2.0,-1.9308396242
S22x5/02-0.9,13.5608697363
S22x5/02-1.0, 2.5139099443
S22x5/02-1.2,-1.5108095688
S22x5/02-1.5,-1.1005047807
S22x5/02-2.0,-0.5581371096
S22x5/03-0.9,-0.9438860088
S22x5/03-1.0,-2.0213330793
S22x5/03-1.2,-1.7721260375
S22x5/03-1.5,-0.8884806872
S22x5/03-2.0,-0.3368804693
S22x5/04-0.9,-3.5846698347
S22x5/04-1.0,-4.4312083534
S22x5/04-1.2,-3.7413120127
S22x5/04-1.5,-2.1578998487
S22x5/04-2.0,-0.9194113822
S22x5/05-0.9, 1.3022332007
S22x5/05-1.0, 0.4857040048
S22x5/05-1.2, 0.1265261786
S22x5/05-1.5, 0.0266933118
S22x5/05-2.0, 0.0009004133
S22x5/06-0.9, 2.7723597615
S22x5/06-1.0, 0.7442822103
S22x5/06-1.2, 0.0964292554
S22x5/06-1.5, 0.0323606008
S22x5/06-2.0,-0.0008346503
S22x5/07-0.9, 0.1194459264
S22x5/07-1.0,-0.5284572920
S22x5/07-1.2,-0.5598604389
S22x5/07-1.5,-0.2914714992
S22x5/07-2.0,-0.1053857609
S22x5/08-0.9,-14.0713336962
S22x5/08-1.0,-16.5743943155
S22x5/08-1.2,-14.2292792741
S22x5/08-1.5,-8.3827434445
S22x5/08-2.0,-3.3245522228
S22x5/09-0.9,-11.1352427194
S22x5/09-1.0,-13.4074604244
S22x5/09-1.2,-11.7264716039
S22x5/09-1.5,-7.2412454152
S22x5/09-2.0,-3.2722914141
S22x5/10-0.9,-0.1189694585
S22x5/10-1.0,-1.2092918939
S22x5/10-1.2,-1.3406888637
S22x5/10-1.5,-0.8273795877
S22x5/10-2.0,-0.3576912562
S22x5/11-0.9, 1.2307065960
S22x5/11-1.0, 0.0070605484
S22x5/11-1.2,-0.4007668951
S22x5/11-1.5,-0.3074637036
S22x5/11-2.0,-0.1558090964
S22x5/12-0.9, 2.3611920851
S22x5/12-1.0, 1.0014035272
S22x5/12-1.2, 0.1946656754
S22x5/12-1.5, 0.0485407444
S22x5/12-2.0,-0.0000303715
S22x5/13-0.9, 3.1838246891
S22x5/13-1.0, 1.3787091608
S22x5/13-1.2, 0.0976688376
S22x5/13-1.5,-0.0801524127
S22x5/13-2.0,-0.0789982972
S22x5/14-0.9,11.0710429154
S22x5/14-1.0, 4.2292597403
S22x5/14-1.2, 1.1822390192
S22x5/14-1.5, 0.4286983459
S22x5/14-2.0, 0.2137912229
S22x5/15-0.9, 2.2768070583
S22x5/15-1.0,-0.1398049065
S22x5/15-1.2,-1.5326162133
S22x5/15-1.5,-1.2976796154
S22x5/15-2.0,-0.6512774624
S22x5/16-0.9,13.1564386252
S22x5/16-1.0, 5.5563009005
S22x5/16-1.2, 1.4997108087
S22x5/16-1.5, 0.5448192878
S22x5/16-2.0, 0.1395168169
S22x5/17-0.9, 9.9197632056
S22x5/17-1.0, 3.1036316138
S22x5/17-1.2, 0.2059949824
S22x5/17-1.5,-0.0834829820
S22x5/17-2.0,-0.0679818037
S22x5/18-0.9,-10.7096034195
S22x5/18-1.0,-12.9545476802
S22x5/18-1.2,-11.3056337555
S22x5/18-1.5,-6.6990083916
S22x5/18-2.0,-2.7101122648
S22x5/19-0.9,-1.0744798920
S22x5/19-1.0,-2.5028846028
S22x5/19-1.2,-2.8042310931
S22x5/19-1.5,-1.7883219942
S22x5/19-2.0,-0.8573213277
S22x5/20-0.9, 7.9500616686
S22x5/20-1.0,-0.3117905698
S22x5/20-1.2,-2.0879377506
S22x5/20-1.5,-1.2394392688
S22x5/20-2.0,-0.5264918068
S22x5/21-0.9,-14.7584130213
S22x5/21-1.0,-17.1877300450
S22x5/21-1.2,-14.7491403766
S22x5/21-1.5,-9.0583958850
S22x5/21-2.0,-3.9935292802
S22x5/22-0.9,-0.3125980489
S22x5/22-1.0,-1.6347090555
S22x5/22-1.2,-2.0198588713
S22x5/22-1.5,-1.3633613459
S22x5/22-2.0,-0.6506128671
S66x8/01-090,-3.9569346847
S66x8/01-095,-4.3332439588
S66x8/01-100,-4.4031923772
S66x8/01-105,-4.2863270834
S66x8/01-110,-4.0622875013
S66x8/01-125,-3.1819941185
S66x8/01-150,-1.9515799419
S66x8/01-200,-0.8215576176
S66x8/02-090,-3.8735888763
S66x8/02-095,-4.3617317594
S66x8/02-100,-4.5018754583
S66x8/02-105,-4.4257825300
S66x8/02-110,-4.2200723741
S66x8/02-125,-3.3216304132
S66x8/02-150,-2.0119417097
S66x8/02-200,-0.8169817557
S66x8/03-090,-5.4176785356
S66x8/03-095,-5.8907153204
S66x8/03-100,-5.9825242235
S66x8/03-105,-5.8347886012
S66x8/03-110,-5.5423245703
S66x8/03-125,-4.3455408855
S66x8/03-150,-2.5895666281
S66x8/03-200,-0.9416275394
S66x8/04-090,-5.5855685699
S66x8/04-095,-6.1524242334
S66x8/04-100,-6.3183241215
S66x8/04-105,-6.2305775892
S66x8/04-110,-5.9828748758
S66x8/04-125,-4.8524221427
S66x8/04-150,-3.1114664461
S66x8/04-200,-1.1875469336
S66x8/05-090,-3.6229584548
S66x8/05-095,-4.2038574038
S66x8/05-100,-4.4118131023
S66x8/05-105,-4.3857570264
S66x8/05-110,-4.2171563376
S66x8/05-125,-3.3821447914
S66x8/05-150,-2.1004839869
S66x8/05-200,-0.8835148283
S66x8/06-090,-4.7691850817
S66x8/06-095,-5.5096080460
S66x8/06-100,-5.7936055309
S66x8/06-105,-5.7790983904
S66x8/06-110,-5.5729251953
S66x8/06-125,-4.5038985489
S66x8/06-150,-2.7919546860
S66x8/06-200,-1.1020795157
S66x8/07-090,-5.1187775125
S66x8/07-095,-5.8279471164
S66x8/07-100,-6.0995485281
S66x8/07-105,-6.0874337047
S66x8/07-110,-5.8902222861
S66x8/07-125,-4.8405311519
S66x8/07-150,-2.9043237489
S66x8/07-200,-0.9431188157
S66x8/08-090,-3.6964223067
S66x8/08-095,-4.1586968019
S66x8/08-100,-4.2925596330
S66x8/08-105,-4.2227721709
S66x8/08-110,-4.0328102438
S66x8/08-125,-3.2083763110
S66x8/08-150,-2.0035729924
S66x8/08-200,-0.8692361012
S66x8/09-090,-0.7851704139
S66x8/09-095,-1.2715713307
S66x8/09-100,-1.4902905110
S66x8/09-105,-1.5522763361
S66x8/09-110,-1.5237163719
S66x8/09-125,-1.2141399066
S66x8/09-150,-0.7363644841
S66x8/09-200,-0.3321694419
S66x8/10-090,-0.6972412763
S66x8/10-095,-1.4657740296
S66x8/10-100,-1.8496222025
S66x8/10-105,-1.9869162554
S66x8/10-110,-1.9791212072
S66x8/10-125,-1.6070759227
S66x8/10-150,-0.8091760399
S66x8/10-200,-0.2996290596
S66x8/11-090,-0.8879416566
S66x8/11-095,-1.7656714750
S66x8/11-100,-2.2465907201
S66x8/11-105,-2.4580915334
S66x8/11-110,-2.4917576677
S66x8/11-125,-1.8589865892
S66x8/11-150,-0.9609523840
S66x8/11-200,-0.4647544755
S66x8/12-090,-5.3003069045
S66x8/12-095,-5.9167989439
S66x8/12-100,-6.0998981764
S66x8/12-105,-6.0088078343
S66x8/12-110,-5.7530610143
S66x8/12-125,-4.6115267776
S66x8/12-150,-2.8577988160
S66x8/12-200,-1.1966562377
S66x8/13-090,-2.5658629597
S66x8/13-095,-3.3195586907
S66x8/13-100,-3.6856874394
S66x8/13-105,-3.8013757135
S66x8/13-110,-3.7580679589
S66x8/13-125,-3.2026645316
S66x8/13-150,-2.1490587422
S66x8/13-200,-1.0700806113
S66x8/14-090,-3.3132205940
S66x8/14-095,-4.1985727072
S66x8/14-100,-4.6397913731
S66x8/14-105,-4.7818975451
S66x8/14-110,-4.7234135994
S66x8/14-125,-3.9957059851
S66x8/14-150,-2.6507742787
S66x8/14-200,-1.2161217698
S66x8/15-090,-3.7418479058
S66x8/15-095,-4.6457678361
S66x8/15-100,-5.0986685321
S66x8/15-105,-5.2429050361
S66x8/15-110,-5.1856326229
S66x8/15-125,-4.4820307850
S66x8/15-150,-3.1257148645
S66x8/15-200,-1.4177129534
S66x8/16-090,-3.1156023610
S66x8/16-095,-3.6510524932
S66x8/16-100,-3.8608731498
S66x8/16-105,-3.8672765702
S66x8/16-110,-3.7517565941
S66x8/16-125,-3.1136826841
S66x8/16-150,-2.0946019013
S66x8/16-200,-1.0550561520
S66x8/17-090,-12.0682827917
S66x8/17-095,-13.5505039701
S66x8/17-100,-14.0904608125
S66x8/17-105,-14.0099689172
S66x8/17-110,-13.5354507081
S66x8/17-125,-11.0968362531
S66x8/17-150,-7.0694092248
S66x8/17-200,-2.8871742287
S66x8/18-090,-5.1468722411
S66x8/18-095,-5.6588414707
S66x8/18-100,-5.7827951742
S66x8/18-105,-5.6593285436
S66x8/18-110,-5.3835007301
S66x8/18-125,-4.2269764216
S66x8/18-150,-2.5353200656
S66x8/18-200,-0.9694201223
S66x8/19-090,-4.6655020050
S66x8/19-095,-5.3733837086
S66x8/19-100,-5.6423686567
S66x8/19-105,-5.6246601511
S66x8/19-110,-5.4826461602
S66x8/19-125,-4.3568972382
S66x8/19-150,-2.7110667068
S66x8/19-200,-1.0472367564
S66x8/20-090,-14.9995528641
S66x8/20-095,-16.5012361862
S66x8/20-100,-16.9579079631
S66x8/20-105,-16.7196113657
S66x8/20-110,-16.0518676155
S66x8/20-125,-13.0457077385
S66x8/20-150,-8.1866270301
S66x8/20-200,-3.2019066256
S66x8/21-090,-11.7872378016
S66x8/21-095,-13.1284411604
S66x8/21-100,-13.5944194676
S66x8/21-105,-13.4990934994
S66x8/21-110,-13.0433309837
S66x8/21-125,-10.7595195392
S66x8/21-150,-7.0050789615
S66x8/21-200,-2.7589339453
S66x8/22-090,-14.9169750646
S66x8/22-095,-16.4118600745
S66x8/22-100,-16.9152477355
S66x8/22-105,-16.7606073127
S66x8/22-110,-16.1932708515
S66x8/22-125,-13.4050946510
S66x8/22-150,-8.7451349978
S66x8/22-200,-3.7649296496
S66x8/23-090,-14.3213253131
S66x8/23-095,-15.7771178005
S66x8/23-100,-16.3224948815
S66x8/23-105,-16.2553835590
S66x8/23-110,-15.7929971787
S66x8/23-125,-13.3443167188
S66x8/23-150,-9.0725182995
S66x8/23-200,-4.2696222793
S66x8/24-090,10.6516402439
S66x8/24-095, 6.7588680892
S66x8/24-100, 4.1355862555
S66x8/24-105, 2.7288161888
S66x8/24-110, 2.0795359636
S66x8/24-125, 0.8573735366
S66x8/24-150, 0.3462988845
S66x8/24-200, 0.1143942242
S66x8/25-090, 9.5689725455
S66x8/25-095, 5.8189892304
S66x8/25-100, 3.4057550236
S66x8/25-105, 1.9154709132
S66x8/25-110, 1.1522099298
S66x8/25-125, 0.2377730662
S66x8/25-150,-0.0299788259
S66x8/25-200,-0.1004403587
S66x8/26-090, 5.8588305600
S66x8/26-095, 1.9783654348
S66x8/26-100,-0.3118323619
S66x8/26-105,-1.4698820831
S66x8/26-110,-1.9304612987
S66x8/26-125,-2.0939266383
S66x8/26-150,-1.3896326575
S66x8/26-200,-0.6755212282
S66x8/27-090,10.2711340609
S66x8/27-095, 6.3401230476
S66x8/27-100, 3.7516272644
S66x8/27-105, 2.2190886741
S66x8/27-110, 1.5431762565
S66x8/27-125, 0.5174444380
S66x8/27-150, 0.1817778858
S66x8/27-200, 0.0477522787
S66x8/28-090, 9.4514094613
S66x8/28-095, 5.6667634013
