system,energy
S22x5/01-0.9,-15.7265709084
S22x5/01-1.0,-16.6533146133
S22x5/01-1.2,-13.1289006229
S22x5/01-1.5,-7.0145668421
S22x5/01-2.0,-2.2703493583
S22x5/02-0.9,-0.0484041356
S22x5/02-1.0,-6.1679250352
S22x5/02-1.2,-4.7416769489
S22x5/02-1.5,-1.7758181149
S22x5/02-2.0,-0.6147876609
S22x5/03-0.9,-3.1075010255
S22x5/03-1.0,-3.5867687911
S22x5/03-1.2,-2.5154082487
S22x5/03-1.5,-1.1186905700
S22x5/03-2.0,-0.3587010445
S22x5/04-0.9,-6.0349350071
S22x5/04-1.0,-6.2692921627
S22x5/04-1.2,-4.7570553864
S22x5/04-1.5,-2.5769846239
S22x5/04-2.0,-1.0277600546
S22x5/05-0.9,-0.1585890262
S22x5/05-1.0,-0.3142066695
S22x5/05-1.2,-0.0803170084
S22x5/05-1.5,-0.0022730276
S22x5/05-2.0, 0.0004937872
S22x5/06-0.9,-0.3201840110
S22x5/06-1.0,-1.1203693461
S22x5/06-1.2,-0.4792675773
S22x5/06-1.5,-0.0578285749
S22x5/06-2.0,-0.0031871206
S22x5/07-0.9,-1.1291542277
S22x5/07-1.0,-1.4017893358
S22x5/07-1.2,-0.9711808511
S22x5/07-1.5,-0.4085033339
S22x5/07-2.0,-0.1232169446
S22x5/08-0.9,-20.8801399933
S22x5/08-1.0,-22.0093266006
S22x5/08-1.2,-17.6159472793
S22x5/08-1.5,-10.0163315171
S22x5/08-2.0,-3.7906140516
S22x5/09-0.9,-16.6481260512
S22x5/09-1.0,-17.7453493965
S22x5/09-1.2,-14.4006193555
S22x5/09-1.5,-8.4827717178
S22x5/09-2.0,-3.6271013350
S22x5/10-0.9,-2.9779053843
S22x5/10-1.0,-3.2348046255
S22x5/10-1.2,-2.3888902277
S22x5/10-1.5,-1.2196835135
S22x5/10-2.0,-0.4622322011
S22x5/11-0.9,-1.3981697356
S22x5/11-1.0,-1.8259395557
S22x5/11-1.2,-1.3468912929
S22x5/11-1.5,-0.6157524568
S22x5/11-2.0,-0.2046935278
S22x5/12-0.9,-0.1584586297
S22x5/12-1.0,-0.7418127723
S22x5/12-1.2,-0.6070055394
S22x5/12-1.5,-0.1905647127
S22x5/12-2.0,-0.0316380864
S22x5/13-0.9,-0.2693221090
S22x5/13-1.0,-1.2096715999
S22x5/13-1.2,-1.1867922907
S22x5/13-1.5,-0.5279116098
S22x5/13-2.0,-0.1492555130
S22x5/14-0.9, 4.8478196745
S22x5/14-1.0, 0.5659389349
S22x5/14-1.2,-0.1438680932
S22x5/14-1.5, 0.1301941597
S22x5/14-2.0, 0.0831791419
S22x5/15-0.9,-2.3945245098
S22x5/15-1.0,-3.6430125908
S22x5/15-1.2,-3.3870861147
S22x5/15-1.5,-1.9432730342
S22x5/15-2.0,-0.7904308886
S22x5/16-0.9, 5.1267648923
S22x5/16-1.0, 0.2413131609
S22x5/16-1.2,-0.5229569205
S22x5/16-1.5, 0.1885360373
S22x5/16-2.0, 0.1763853204
S22x5/17-0.9, 3.1047182720
S22x5/17-1.0,-1.1299160870
S22x5/17-1.2,-1.2720909714
S22x5/17-1.5,-0.3367495081
S22x5/17-2.0,-0.0797445943
S22x5/18-0.9,-16.0173872249
S22x5/18-1.0,-17.1914672404
S22x5/18-1.2,-13.9236923258
S22x5/18-1.5,-7.9154675733
S22x5/18-2.0,-3.0324736710
S22x5/19-0.9,-5.9624435438
S22x5/19-1.0,-6.3657317720
S22x5/19-1.2,-5.1267238532
S22x5/19-1.5,-2.8455238521
S22x5/19-2.0,-1.1232073832
S22x5/20-0.9,-2.3267085569
S22x5/20-1.0,-6.4563243108
S22x5/20-1.2,-4.2287126148
S22x5/20-1.5,-1.6245396370
S22x5/20-2.0,-0.5626465809
S22x5/21-0.9,-20.6834699272
S22x5/21-1.0,-21.8805519927
S22x5/21-1.2,-17.7608838328
S22x5/21-1.5,-10.5521432829
S22x5/21-2.0,-4.5009574747
S22x5/22-0.9,-3.7915650422
S22x5/22-1.0,-4.3082599828
S22x5/22-1.2,-3.4734134089
S22x5/22-1.5,-1.9276508093
S22x5/22-2.0,-0.8010132711
S66x8/01-090,-6.1861792858
S66x8/01-095,-6.2533979125
S66x8/01-100,-6.0531796568
S66x8/01-105,-5.6997727842
S66x8/01-110,-5.2701033675
S66x8/01-125,-3.9320618407
S66x8/01-150,-2.2882722211
S66x8/01-200,-0.8808213066
S66x8/02-090,-6.6545706807
S66x8/02-095,-6.7644747608
S66x8/02-100,-6.5712836700
S66x8/02-105,-6.2024400016
S66x8/02-110,-5.7422606977
S66x8/02-125,-4.2759752479
S66x8/02-150,-2.4479124511
S66x8/02-200,-0.8962019403
S66x8/03-090,-7.7839515021
S66x8/03-095,-7.9549444453
S66x8/03-100,-7.7776061891
S66x8/03-105,-7.3900573418
S66x8/03-110,-6.8867897233
S66x8/03-125,-5.2075675303
S66x8/03-150,-2.9917603543
S66x8/03-200,-1.0007040424
S66x8/04-090,-9.3068303371
S66x8/04-095,-9.4457526516
S66x8/04-100,-9.2238978065
S66x8/04-105,-8.7851684079
S66x8/04-110,-8.2246047819
S66x8/04-125,-6.3629237299
S66x8/04-150,-3.8638055644
S66x8/04-200,-1.3128184697
S66x8/05-090,-6.5550908507
S66x8/05-095,-6.7483447553
S66x8/05-100,-6.6156348473
S66x8/05-105,-6.2904655246
S66x8/05-110,-5.8607894563
S66x8/05-125,-4.4334653795
S66x8/05-150,-2.5975346807
S66x8/05-200,-1.0087918237
S66x8/06-090,-7.9308375393
S66x8/06-095,-8.2659816272
S66x8/06-100,-8.1876127219
S66x8/06-105,-7.8541888258
S66x8/06-110,-7.3756927086
S66x8/06-125,-5.6814844598
S66x8/06-150,-3.3591865415
S66x8/06-200,-1.2472434159
S66x8/07-090,-9.0152194053
S66x8/07-095,-9.2804226049
S66x8/07-100,-9.1497050396
S66x8/07-105,-8.7761375426
S66x8/07-110,-8.2591038096
S66x8/07-125,-6.4514193830
S66x8/07-150,-3.6447445169
S66x8/07-200,-1.0616755612
S66x8/08-090,-6.0793713375
S66x8/08-095,-6.2203481807
S66x8/08-100,-6.0728289237
S66x8/08-105,-5.7568317187
S66x8/08-110,-5.3522869028
S66x8/08-125,-4.0455789321
S66x8/08-150,-2.3978626092
S66x8/08-200,-0.9735663911
S66x8/09-090,-3.1226738908
S66x8/09-095,-3.2363361879
S66x8/09-100,-3.1408288695
S66x8/09-105,-2.9332404522
S66x8/09-110,-2.6737160879
S66x8/09-125,-1.8800692132
S66x8/09-150,-1.0019073545
S66x8/09-200,-0.3746080959
S66x8/10-090,-3.8911643499
S66x8/10-095,-4.1977046106
S66x8/10-100,-4.1788820875
S66x8/10-105,-3.9704353628
S66x8/10-110,-3.6633413877
S66x8/10-125,-2.6206414620
S66x8/10-150,-1.1494215915
S66x8/10-200,-0.3510442994
S66x8/11-090,-5.0251030864
S66x8/11-095,-5.3589639801
S66x8/11-100,-5.3496979869
S66x8/11-105,-5.1325593775
S66x8/11-110,-4.7987503788
S66x8/11-125,-3.0128684552
S66x8/11-150,-1.3204236963
S66x8/11-200,-0.5444518182
S66x8/12-090,-8.4551812557
S66x8/12-095,-8.6914775411
S66x8/12-100,-8.5378382470
S66x8/12-105,-8.1476647785
S66x8/12-110,-7.6266821911
S66x8/12-125,-5.8603592358
S66x8/12-150,-3.5131038851
S66x8/12-200,-1.4293886457
S66x8/13-090,-6.1353641961
S66x8/13-095,-6.4504823231
S66x8/13-100,-6.4219421882
S66x8/13-105,-6.1823932702
S66x8/13-110,-5.8234124192
S66x8/13-125,-4.5430750321
S66x8/13-150,-2.8145078786
S66x8/13-200,-1.2478745649
S66x8/14-090,-6.7901656262
S66x8/14-095,-7.2630284026
S66x8/14-100,-7.3259516014
S66x8/14-105,-7.1283535742
S66x8/14-110,-6.7732147128
S66x8/14-125,-5.3682717654
S66x8/14-150,-3.3321244424
S66x8/14-200,-1.4021748148
S66x8/15-090,-7.9697900017
S66x8/15-095,-8.3900270098
S66x8/15-100,-8.4065980290
S66x8/15-105,-8.1631628193
S66x8/15-110,-7.7638309756
S66x8/15-125,-6.2463466513
S66x8/15-150,-4.0276714432
S66x8/15-200,-1.6194246190
S66x8/16-090,-5.6351543059
S66x8/16-095,-5.8533964534
S66x8/16-100,-5.7808551032
S66x8/16-105,-5.5344245398
S66x8/16-110,-5.1954882239
S66x8/16-125,-4.0445562799
S66x8/16-150,-2.5409827738
S66x8/16-200,-1.1790561657
S66x8/17-090,-17.6020502662
S66x8/17-095,-18.4768990631
S66x8/17-100,-18.4659218516
S66x8/17-105,-17.8918590535
S66x8/17-110,-16.9776921445
S66x8/17-125,-13.4727147581
S66x8/17-150,-8.2996896791
S66x8/17-200,-3.2152716361
S66x8/18-090,-7.5638047378
S66x8/18-095,-7.7609035184
S66x8/18-100,-7.6042666742
S66x8/18-105,-7.2329997525
S66x8/18-110,-6.7422553406
S66x8/18-125,-5.0978870318
S66x8/18-150,-2.9330196316
S66x8/18-200,-1.0052407476
S66x8/19-090,-7.6693845874
S66x8/19-095,-8.0297531128
S66x8/19-100,-7.9851138458
S66x8/19-105,-7.6887962164
S66x8/19-110,-7.0191619684
S66x8/19-125,-5.6373222883
S66x8/19-150,-3.1250302517
S66x8/19-200,-1.0339693863
S66x8/20-090,-21.6478074110
S66x8/20-095,-22.4210589100
S66x8/20-100,-22.2180120298
S66x8/20-105,-21.3882128283
S66x8/20-110,-20.1935739709
S66x8/20-125,-15.9528606139
S66x8/20-150,-9.7480524543
S66x8/20-200,-3.6558344291
S66x8/21-090,-17.1486309964
S66x8/21-095,-17.9023278569
S66x8/21-100,-17.8317406339
S66x8/21-105,-17.2459965587
S66x8/21-110,-16.3472388351
S66x8/21-125,-12.9993220500
S66x8/21-150,-8.1649102449
S66x8/21-200,-3.0260425146
