system,energy
S22x5/01-0.9,-12.3936340921
S22x5/01-1.0,-13.6816539522
S22x5/01-1.2,-11.0785437244
S22x5/01-1.5,-6.1096106426
S22x5/01-2.0,-2.1168713340
S22x5/02-0.9, 3.8653600308
S22x5/02-1.0,-2.5995939785
S22x5/02-1.2,-3.1510174270
S22x5/02-1.5,-1.5496365920
S22x5/02-2.0,-0.5937710509
S22x5/03-0.9,-1.6409967004
S22x5/03-1.0,-2.4647596372
S22x5/03-1.2,-1.9948794134
S22x5/03-1.5,-0.9906598120
S22x5/03-2.0,-0.3435649512
S22x5/04-0.9,-4.1658062960
S22x5/04-1.0,-4.7536173247
S22x5/04-1.2,-3.8877734770
S22x5/04-1.5,-2.2698190500
S22x5/04-2.0,-0.9797964307
S22x5/05-0.9, 0.6993623839
S22x5/05-1.0, 0.1375315025
S22x5/05-1.2, 0.0149182220
S22x5/05-1.5, 0.0028382881
S22x5/05-2.0, 0.0005862194
S22x5/06-0.9, 1.1247813652
S22x5/06-1.0,-0.1560262775
S22x5/06-1.2,-0.2009768519
S22x5/06-1.5,-0.0457674035
S22x5/06-2.0,-0.0033209056
S22x5/07-0.9,-0.4942808043
S22x5/07-1.0,-0.9260890243
S22x5/07-1.2,-0.7662531368
S22x5/07-1.5,-0.3695892751
S22x5/07-2.0,-0.1220144482
S22x5/08-0.9,-17.2379787447
S22x5/08-1.0,-18.6437386466
S22x5/08-1.2,-15.1408509295
S22x5/08-1.5,-8.8217785657
S22x5/08-2.0,-3.5363954053
S22x5/09-0.9,-13.2727091654
S22x5/09-1.0,-14.7422496951
S22x5/09-1.2,-12.3804453490
S22x5/09-1.5,-7.6238867619
S22x5/09-2.0,-3.4677951911
S22x5/10-0.9,-1.9759287528
S22x5/10-1.0,-2.4140035334
S22x5/10-1.2,-1.9852938924
S22x5/10-1.5,-1.1446386515
S22x5/10-2.0,-0.4787720958
S22x5/11-0.9,-0.4544441183
S22x5/11-1.0,-1.0741313105
S22x5/11-1.2,-0.9861982196
S22x5/11-1.5,-0.5384486861
S22x5/11-2.0,-0.2070434880
S22x5/12-0.9, 0.7586957265
S22x5/12-1.0,-0.0018536002
S22x5/12-1.2,-0.2319567436
S22x5/12-1.5,-0.1216031157
S22x5/12-2.0,-0.0302233663
S22x5/13-0.9, 0.8285244787
S22x5/13-1.0,-0.2631322928
S22x5/13-1.2,-0.6657292566
S22x5/13-1.5,-0.3827263115
S22x5/13-2.0,-0.1496504675
S22x5/14-0.9, 6.0636731212
S22x5/14-1.0, 1.7354364998
S22x5/14-1.2, 0.4167274104
S22x5/14-1.5, 0.2029486122
S22x5/14-2.0, 0.0878488791
S22x5/15-0.9,-1.0988154624
S22x5/15-1.0,-2.4883737601
S22x5/15-1.2,-2.7316434955
S22x5/15-1.5,-1.7805200435
S22x5/15-2.0,-0.8292677010
S22x5/16-0.9, 6.6201541078
S22x5/16-1.0, 1.9241281594
S22x5/16-1.2, 0.3767804709
S22x5/16-1.5, 0.3249871567
S22x5/16-2.0, 0.1666537779
S22x5/17-0.9, 4.8584854530
S22x5/17-1.0, 0.5274790674
S22x5/17-1.2,-0.5585119839
S22x5/17-1.5,-0.2567762494
S22x5/17-2.0,-0.0849979154
S22x5/18-0.9,-13.0090555376
S22x5/18-1.0,-14.4382704260
S22x5/18-1.2,-11.9729280208
S22x5/18-1.5,-7.0287437871
S22x5/18-2.0,-2.8722926533
S22x5/19-0.9,-3.2839808488
S22x5/19-1.0,-4.0759936888
S22x5/19-1.2,-3.8163415636
S22x5/19-1.5,-2.3860587796
S22x5/19-2.0,-1.1141054838
S22x5/20-0.9, 1.5405267232
S22x5/20-1.0,-3.5436031046
S22x5/20-1.2,-3.2109166577
S22x5/20-1.5,-1.5117239129
S22x5/20-2.0,-0.5504109620
S22x5/21-0.9,-16.8928704966
S22x5/21-1.0,-18.4425341343
S22x5/21-1.2,-15.3262968591
S22x5/21-1.5,-9.4196503910
S22x5/21-2.0,-4.2268787811
S22x5/22-0.9,-2.8737588919
S22x5/22-1.0,-3.4668765799
S22x5/22-1.2,-2.9664731657
S22x5/22-1.5,-1.8016028558
S22x5/22-2.0,-0.8023685033
S66x8/01-090,-4.4005167395
S66x8/01-095,-4.6549209403
S66x8/01-100,-4.6415209147
S66x8/01-105,-4.4676239832
S66x8/01-110,-4.2050165393
S66x8/01-125,-3.2841866091
S66x8/01-150,-2.0335115322
S66x8/01-200,-0.8374161625
S66x8/02-090,-4.5385802445
S66x8/02-095,-4.8598460818
S66x8/02-100,-4.8767370681
S66x8/02-105,-4.7115355353
S66x8/02-110,-4.4428546155
S66x8/02-125,-3.4630751903
S66x8/02-150,-2.1103449845
S66x8/02-200,-0.8351224899
S66x8/03-090,-6.1494013948
S66x8/03-095,-6.4345856883
S66x8/03-100,-6.3783468460
S66x8/03-105,-6.1160379083
S66x8/03-110,-5.7397637748
S66x8/03-125,-4.4152102504
S66x8/03-150,-2.6163103289
S66x8/03-200,-0.9280664322
S66x8/04-090,-6.7675208801
S66x8/04-095,-7.1178554662
S66x8/04-100,-7.1082496140
S66x8/04-105,-6.8815099841
S66x8/04-110,-6.5278240581
S66x8/04-125,-5.2317799206
S66x8/04-150,-3.3333743158
S66x8/04-200,-1.2275177183
S66x8/05-090,-4.4027172270
S66x8/05-095,-4.8026364823
S66x8/05-100,-4.8771217941
S66x8/05-105,-4.7544184660
S66x8/05-110,-4.5162629956
S66x8/05-125,-3.5813344336
S66x8/05-150,-2.2383834609
S66x8/05-200,-0.9465133909
S66x8/06-090,-6.0494683147
S66x8/06-095,-6.5314836933
S66x8/06-100,-6.5894089046
S66x8/06-105,-6.3922346974
S66x8/06-110,-6.0615644384
S66x8/06-125,-4.7874961220
