system,energy
S22x5/01-0.9,-12.4833909138
S22x5/01-1.0,-13.7661265794
S22x5/01-1.2,-11.1401101849
S22x5/01-1.5,-6.1336370390
S22x5/01-2.0,-2.1200482890
S22x5/02-0.9, 3.3483638229
S22x5/02-1.0,-2.9046023631
S22x5/02-1.2,-3.2022441002
S22x5/02-1.5,-1.5547555633
S22x5/02-2.0,-0.5986279742
S22x5/03-0.9,-1.6521810528
S22x5/03-1.0,-2.4801092720
S22x5/03-1.2,-1.9975222950
S22x5/03-1.5,-0.9884713099
S22x5/03-2.0,-0.3426987371
S22x5/04-0.9,-4.1899361061
S22x5/04-1.0,-4.7745382396
S22x5/04-1.2,-3.9020133612
S22x5/04-1.5,-2.2769776153
S22x5/04-2.0,-0.9856216011
S22x5/05-0.9, 0.6682623241
S22x5/05-1.0, 0.1316276423
S22x5/05-1.2, 0.0166446261
S22x5/05-1.5, 0.0029534361
S22x5/05-2.0, 0.0006022836
S22x5/06-0.9, 1.0298304593
S22x5/06-1.0,-0.1966305958
S22x5/06-1.2,-0.2021186054
S22x5/06-1.5,-0.0458698758
S22x5/06-2.0,-0.0035050169
S22x5/07-0.9,-0.5295937744
S22x5/07-1.0,-0.9520257479
S22x5/07-1.2,-0.7768208356
S22x5/07-1.5,-0.3736663297
S22x5/07-2.0,-0.1236763443
S22x5/08-0.9,-17.4634393220
S22x5/08-1.0,-18.8245441438
S22x5/08-1.2,-15.2647431998
S22x5/08-1.5,-8.8872300629
S22x5/08-2.0,-3.5585038191
S22x5/09-0.9,-13.3829300122
S22x5/09-1.0,-14.8471166938
S22x5/09-1.2,-12.4626394265
S22x5/09-1.5,-7.6639583247
S22x5/09-2.0,-3.4843198373
S22x5/10-0.9,-2.0635613293
S22x5/10-1.0,-2.4759280508
S22x5/10-1.2,-2.0118674754
S22x5/10-1.5,-1.1562200919
S22x5/10-2.0,-0.4865194533
S22x5/11-0.9,-0.5357375314
S22x5/11-1.0,-1.1259437638
S22x5/11-1.2,-1.0050483532
S22x5/11-1.5,-0.5440509652
S22x5/11-2.0,-0.2104892053
S22x5/12-0.9, 0.6779644991
S22x5/12-1.0,-0.0493304023
S22x5/12-1.2,-0.2425457150
S22x5/12-1.5,-0.1216517477
S22x5/12-2.0,-0.0308948015
S22x5/13-0.9, 0.7095022467
S22x5/13-1.0,-0.3492732166
S22x5/13-1.2,-0.6976106284
S22x5/13-1.5,-0.3903410762
S22x5/13-2.0,-0.1532993723
S22x5/14-0.9, 5.8668168103
S22x5/14-1.0, 1.6409231563
S22x5/14-1.2, 0.4198215340
S22x5/14-1.5, 0.2108536628
S22x5/14-2.0, 0.0890454769
S22x5/15-0.9,-1.2522698296
S22x5/15-1.0,-2.6052103138
S22x5/15-1.2,-2.7863123091
S22x5/15-1.5,-1.7964722128
S22x5/15-2.0,-0.8382733405
S22x5/16-0.9, 6.3600080699
S22x5/16-1.0, 1.7739098587
S22x5/16-1.2, 0.3780353644
S22x5/16-1.5, 0.3480826429
S22x5/16-2.0, 0.1757761342
S22x5/17-0.9, 4.6251483141
S22x5/17-1.0, 0.3944768657
S22x5/17-1.2,-0.5692834349
S22x5/17-1.5,-0.2517788894
S22x5/17-2.0,-0.0832471639
S22x5/18-0.9,-13.0388691402
S22x5/18-1.0,-14.4788579898
