system,energy
S22x5/01-0.9,-13.1893800487
S22x5/01-1.0,-14.5105366762
S22x5/01-1.2,-11.7918678803
S22x5/01-1.5,-6.5661436144
S22x5/01-2.0,-2.2812936255
S22x5/02-0.9, 6.4167858173
S22x5/02-1.0,-1.4924209056
S22x5/02-1.2,-3.3539637174
S22x5/02-1.5,-1.7289151703
S22x5/02-2.0,-0.5861704051
S22x5/03-0.9,-2.2925075963
S22x5/03-1.0,-2.9535285865
S22x5/03-1.2,-2.3178194460
S22x5/03-1.5,-1.1293412883
S22x5/03-2.0,-0.3681354612
S22x5/04-0.9,-4.7022354057
S22x5/04-1.0,-5.2778469599
S22x5/04-1.2,-4.2802400533
S22x5/04-1.5,-2.4507696900
S22x5/04-2.0,-0.9899071144
S22x5/05-0.9, 0.5209027055
S22x5/05-1.0,-0.0696470883
S22x5/05-1.2,-0.1107202189
S22x5/05-1.5,-0.0129877518
S22x5/05-2.0, 0.0003072914
S22x5/06-0.9, 1.1068027795
S22x5/06-1.0,-0.3477178089
S22x5/06-1.2,-0.4074902826
S22x5/06-1.5,-0.0837161645
S22x5/06-2.0,-0.0026921411
S22x5/07-0.9,-0.8124575379
S22x5/07-1.0,-1.1768103720
S22x5/07-1.2,-0.9080195752
S22x5/07-1.5,-0.4124848188
S22x5/07-2.0,-0.1142970229
S22x5/08-0.9,-16.5538204761
S22x5/08-1.0,-18.4607116405
S22x5/08-1.2,-15.3585621413
S22x5/08-1.5,-9.0351821760
S22x5/08-2.0,-3.6044589734
S22x5/09-0.9,-13.3948721450
S22x5/09-1.0,-15.0100501564
S22x5/09-1.2,-12.6490221023
S22x5/09-1.5,-7.7825894300
S22x5/09-2.0,-3.4612070946
S22x5/10-0.9,-1.8198745511
S22x5/10-1.0,-2.4258001468
S22x5/10-1.2,-2.0811766498
S22x5/10-1.5,-1.1761652922
S22x5/10-2.0,-0.4312684364
S22x5/11-0.9,-0.3288760839
S22x5/11-1.0,-1.1315180559
S22x5/11-1.2,-1.0767405576
S22x5/11-1.5,-0.6011901581
S22x5/11-2.0,-0.1973003994
S22x5/12-0.9, 0.8855281924
S22x5/12-1.0,-0.0628041602
S22x5/12-1.2,-0.4077923657
S22x5/12-1.5,-0.2196702964
S22x5/12-2.0,-0.0361776155
S22x5/13-0.9, 1.0962573573
S22x5/13-1.0,-0.1154535856
S22x5/13-1.2,-0.7581222456
S22x5/13-1.5,-0.4647308811
S22x5/13-2.0,-0.1464983619
S22x5/14-0.9, 6.7921671932
S22x5/14-1.0, 1.7150893796
S22x5/14-1.2, 0.1184132969
S22x5/14-1.5, 0.1100117607
S22x5/14-2.0, 0.1554307710
S22x5/15-0.9,-0.6489788324
S22x5/15-1.0,-2.2343906181
S22x5/15-1.2,-2.7980557097
S22x5/15-1.5,-1.9353461462
S22x5/15-2.0,-0.8347715238
S22x5/16-0.9, 7.4770783477
S22x5/16-1.0, 2.1985369230
S22x5/16-1.2,-0.0751687951
S22x5/16-1.5,-0.0440140165
S22x5/16-2.0, 0.0514387714
S22x5/17-0.9, 5.5437498953
S22x5/17-1.0, 0.6887328754
S22x5/17-1.2,-0.8568279798
S22x5/17-1.5,-0.4109675009
S22x5/17-2.0,-0.1079897370
S22x5/18-0.9,-14.1110546694
S22x5/18-1.0,-15.4879256667
S22x5/18-1.2,-12.8146120006
S22x5/18-1.5,-7.5341209040
S22x5/18-2.0,-3.0311219528
S22x5/19-0.9,-3.1859431611
S22x5/19-1.0,-4.0496325178
S22x5/19-1.2,-3.9703625090
S22x5/19-1.5,-2.5516453521
S22x5/19-2.0,-1.1939321563
S22x5/20-0.9, 3.2324044018
S22x5/20-1.0,-3.0615646965
S22x5/20-1.2,-3.3842737428
S22x5/20-1.5,-1.5911117680
S22x5/20-2.0,-0.5122819803
S22x5/21-0.9,-16.9363998876
S22x5/21-1.0,-18.6628859687
S22x5/21-1.2,-15.4561611371
S22x5/21-1.5,-9.3740387981
S22x5/21-2.0,-4.0189457357
S22x5/22-0.9,-2.0954986123
S22x5/22-1.0,-2.8736291230
S22x5/22-1.2,-2.7039397680
S22x5/22-1.5,-1.6744035478
S22x5/22-2.0,-0.6877527683
S66x8/01-090,-5.0319185923
S66x8/01-095,-5.2749835086
S66x8/01-100,-5.2392565077
S66x8/01-105,-5.0357768970
S66x8/01-110,-4.7383588043
S66x8/01-125,-3.7041027089
