system,energy
S22x5/01-0.9,-11.8033960451
S22x5/01-1.0,-13.6564271301
S22x5/01-1.2,-11.4036615286
S22x5/01-1.5,-6.3218951524
S22x5/01-2.0,-2.1426974904
S22x5/02-0.9, 9.7295458821
S22x5/02-1.0,-0.2548235026
S22x5/02-1.2,-2.8866511368
S22x5/02-1.5,-1.5229247059
S22x5/02-2.0,-0.6001545165
S22x5/03-0.9,-1.7515461740
S22x5/03-1.0,-2.6504369924
S22x5/03-1.2,-2.1356286590
S22x5/03-1.5,-1.0327309964
S22x5/03-2.0,-0.3573251045
S22x5/04-0.9,-4.3623584531
S22x5/04-1.0,-5.0671911509
S22x5/04-1.2,-4.1552131831
S22x5/04-1.5,-2.3613585006
S22x5/04-2.0,-0.9703967780
S22x5/05-0.9, 0.6800640830
S22x5/05-1.0, 0.0801748147
S22x5/05-1.2,-0.0283905994
S22x5/05-1.5,-0.0042577145
S22x5/05-2.0, 0.0002502508
S22x5/06-0.9, 1.6516152902
S22x5/06-1.0,-0.0362148268
S22x5/06-1.2,-0.2399575522
S22x5/06-1.5,-0.0461156713
S22x5/06-2.0,-0.0031827908
S22x5/07-0.9,-0.4736683103
S22x5/07-1.0,-0.9786176541
S22x5/07-1.2,-0.8088009147
S22x5/07-1.5,-0.3811766141
S22x5/07-2.0,-0.1168054921
S22x5/08-0.9,-15.8238181851
S22x5/08-1.0,-18.0729204490
S22x5/08-1.2,-15.3043745019
S22x5/08-1.5,-9.0117824732
S22x5/08-2.0,-3.5520509509
S22x5/09-0.9,-12.7670295260
S22x5/09-1.0,-14.7735787958
S22x5/09-1.2,-12.6722282812
S22x5/09-1.5,-7.7616542080
S22x5/09-2.0,-3.4392692379
S22x5/10-0.9,-1.1008869340
S22x5/10-1.0,-1.9797258126
S22x5/10-1.2,-1.8150704013
S22x5/10-1.5,-1.0349476109
S22x5/10-2.0,-0.4052529603
S22x5/11-0.9, 0.2855559047
S22x5/11-1.0,-0.7321329366
S22x5/11-1.2,-0.8470387065
S22x5/11-1.5,-0.4922555174
S22x5/11-2.0,-0.1881231361
S22x5/12-0.9, 1.4354862180
S22x5/12-1.0, 0.2820277326
S22x5/12-1.2,-0.2215936757
S22x5/12-1.5,-0.1204167463
S22x5/12-2.0,-0.0281993345
S22x5/13-0.9, 1.9539266391
S22x5/13-1.0, 0.3967807667
S22x5/13-1.2,-0.4948907435
S22x5/13-1.5,-0.3416824228
S22x5/13-2.0,-0.1307827009
S22x5/14-0.9, 8.9539892271
S22x5/14-1.0, 2.7600191602
S22x5/14-1.2, 0.4790028939
S22x5/14-1.5, 0.2169132080
S22x5/14-2.0, 0.1662308366
S22x5/15-0.9, 0.7016182805
S22x5/15-1.0,-1.4117293368
S22x5/15-1.2,-2.3443145902
S22x5/15-1.5,-1.6810198194
S22x5/15-2.0,-0.7496427100
S22x5/16-0.9,10.5042679496
S22x5/16-1.0, 3.5972231617
S22x5/16-1.2, 0.4923145661
S22x5/16-1.5, 0.2131423153
S22x5/16-2.0, 0.1043718310
S22x5/17-0.9, 7.7387534380
S22x5/17-1.0, 1.5633735274
S22x5/17-1.2,-0.5258021740
S22x5/17-1.5,-0.2900608580
S22x5/17-2.0,-0.0897263247
S22x5/18-0.9,-12.4971403367
S22x5/18-1.0,-14.4613507893
S22x5/18-1.2,-12.3558957352
S22x5/18-1.5,-7.2847505844
S22x5/18-2.0,-2.9062094777
S22x5/19-0.9,-2.5962115142
S22x5/19-1.0,-3.7808267863
S22x5/19-1.2,-3.6959612127
S22x5/19-1.5,-2.2845213460
S22x5/19-2.0,-1.0217254842
S22x5/20-0.9, 5.0170750439
S22x5/20-1.0,-2.3729174761
S22x5/20-1.2,-3.0546575742
S22x5/20-1.5,-1.5007669699
S22x5/20-2.0,-0.5415330835
S22x5/21-0.9,-16.4881910171
S22x5/21-1.0,-18.6341895212
S22x5/21-1.2,-15.7621060795
S22x5/21-1.5,-9.6219934565
S22x5/21-2.0,-4.1797954902
S22x5/22-0.9,-1.4015461759
S22x5/22-1.0,-2.5177597777
S22x5/22-1.2,-2.5753999742
S22x5/22-1.5,-1.6151454436
S22x5/22-2.0,-0.7064120763
S66x8/01-090,-4.6843252812
S66x8/01-095,-4.9885600094
S66x8/01-100,-4.9921302873
S66x8/01-105,-4.8140414042
S66x8/01-110,-4.5338477563
S66x8/01-125,-3.5137061060
S66x8/01-150,-2.1275073058
S66x8/01-200,-0.8603561519
S66x8/02-090,-4.7368663985
S66x8/02-095,-5.1418959655
S66x8/02-100,-5.2050827810
S66x8/02-105,-5.0578161593
S66x8/02-110,-4.7867466874
S66x8/02-125,-3.7244259210
S66x8/02-150,-2.2305165001
S66x8/02-200,-0.8680939712
S66x8/03-090,-6.2701504074
S66x8/03-095,-6.6683367326
S66x8/03-100,-6.6903844662
S66x8/03-105,-6.4774749569
S66x8/03-110,-6.1245407872
S66x8/03-125,-4.7729299328
S66x8/03-150,-2.8350686658
S66x8/03-200,-1.0076291742
S66x8/04-090,-6.6844392532
S66x8/04-095,-7.1613150154
S66x8/04-100,-7.2425715938
S66x8/04-105,-7.0753090061
S66x8/04-110,-6.7535796903
S66x8/04-125,-5.4319314721
S66x8/04-150,-3.4560281962
S66x8/04-200,-1.2677856916
S66x8/05-090,-4.5464539824
S66x8/05-095,-5.0396069011
S66x8/05-100,-5.1666318242
S66x8/05-105,-5.0658355421
S66x8/05-110,-4.8285834343
S66x8/05-125,-3.8208782687
S66x8/05-150,-2.3418615302
S66x8/05-200,-0.9449645093
S66x8/06-090,-5.8946572721
S66x8/06-095,-6.5326156577
S66x8/06-100,-6.7211055103
S66x8/06-105,-6.6181495916
S66x8/06-110,-6.3316670437
S66x8/06-125,-5.0600000805
S66x8/06-150,-3.1099741031
S66x8/06-200,-1.1928530282
S66x8/07-090,-6.3259536954
S66x8/07-095,-6.9374824487
S66x8/07-100,-7.1176712922
S66x8/07-105,-7.0201405695
