system,energy
S22x5/01-0.9,-13.5052109637
S22x5/01-1.0,-14.6783137587
S22x5/01-1.2,-11.7736510292
S22x5/01-1.5,-6.4755384626
S22x5/01-2.0,-2.2246384306
S22x5/02-0.9, 5.3748618699
S22x5/02-1.0,-2.0282486729
S22x5/02-1.2,-3.3731417247
S22x5/02-1.5,-1.6958575947
S22x5/02-2.0,-0.5984477535
S22x5/03-0.9,-2.1993625372
S22x5/03-1.0,-2.8710275314
S22x5/03-1.2,-2.2408099773
S22x5/03-1.5,-1.0890293267
S22x5/03-2.0,-0.3613235321
S22x5/04-0.9,-4.6805568358
S22x5/04-1.0,-5.2080244199
S22x5/04-1.2,-4.1875726544
S22x5/04-1.5,-2.3933663783
S22x5/04-2.0,-0.9830017491
S22x5/05-0.9, 0.4994345396
S22x5/05-1.0,-0.0446786118
S22x5/05-1.2,-0.0863226506
S22x5/05-1.5,-0.0104952842
S22x5/05-2.0, 0.0003583707
S22x5/06-0.9, 0.9615537262
S22x5/06-1.0,-0.3735646104
S22x5/06-1.2,-0.3794452527
S22x5/06-1.5,-0.0772543229
S22x5/06-2.0,-0.0034224994
S22x5/07-0.9,-0.8473458097
S22x5/07-1.0,-1.1992107032
S22x5/07-1.2,-0.9150106583
S22x5/07-1.5,-0.4204185466
S22x5/07-2.0,-0.1212345794
S22x5/08-0.9,-17.4734874429
S22x5/08-1.0,-19.0293842577
S22x5/08-1.2,-15.5640814088
S22x5/08-1.5,-9.0645999456
S22x5/08-2.0,-3.6049225147
S22x5/09-0.9,-14.0391469782
S22x5/09-1.0,-15.4417530176
S22x5/09-1.2,-12.8356759249
S22x5/09-1.5,-7.8298858231
S22x5/09-2.0,-3.4875113505
S22x5/10-0.9,-1.9295408679
S22x5/10-1.0,-2.4836833150
S22x5/10-1.2,-2.0864226291
S22x5/10-1.5,-1.1794910925
S22x5/10-2.0,-0.4530760849
S22x5/11-0.9,-0.4388970063
S22x5/11-1.0,-1.1817122877
S22x5/11-1.2,-1.0760824884
S22x5/11-1.5,-0.5954651382
S22x5/11-2.0,-0.2067943039
S22x5/12-0.9, 0.7671585075
S22x5/12-1.0,-0.1150383627
S22x5/12-1.2,-0.3996960502
S22x5/12-1.5,-0.2073222277
S22x5/12-2.0,-0.0370692437
S22x5/13-0.9, 0.8796606651
S22x5/13-1.0,-0.2566077003
S22x5/13-1.2,-0.7949679076
S22x5/13-1.5,-0.4691180509
S22x5/13-2.0,-0.1563827656
S22x5/14-0.9, 6.6288874709
S22x5/14-1.0, 1.6770533948
S22x5/14-1.2, 0.2104856284
S22x5/14-1.5, 0.1551099254
S22x5/14-2.0, 0.1716241550
S22x5/15-0.9,-0.9782777950
