system,energy
S22x5/01-0.9,-12.7674744930
S22x5/01-1.0,-14.3302707744
S22x5/01-1.2,-11.7075133504
S22x5/01-1.5,-6.3668336159
S22x5/01-2.0,-2.1065924778
S22x5/02-0.9, 6.6511768584
S22x5/02-1.0,-1.8923536525
S22x5/02-1.2,-3.1532583262
S22x5/02-1.5,-1.4439121016
S22x5/02-2.0,-0.5871348873
S22x5/03-0.9,-2.0053353527
S22x5/03-1.0,-2.7978422937
S22x5/03-1.2,-2.1471425165
S22x5/03-1.5,-1.0057549916
S22x5/03-2.0,-0.3478160769
S22x5/04-0.9,-4.8257769609
S22x5/04-1.0,-5.3641534835
S22x5/04-1.2,-4.2630079529
S22x5/04-1.5,-2.3793269206
S22x5/04-2.0,-0.9795823872
S22x5/05-0.9, 0.5699900106
S22x5/05-1.0, 0.0847204934
S22x5/05-1.2, 0.0249680372
S22x5/05-1.5, 0.0134380526
S22x5/05-2.0, 0.0009298435
S22x5/06-0.9, 1.2210051113
S22x5/06-1.0,-0.1938814768
S22x5/06-1.2,-0.1917995886
S22x5/06-1.5,-0.0110324323
S22x5/06-2.0,-0.0015764293
S22x5/07-0.9,-0.4814021136
S22x5/07-1.0,-0.9507849734
S22x5/07-1.2,-0.7594424000
S22x5/07-1.5,-0.3468315146
S22x5/07-2.0,-0.1133628496
S22x5/08-0.9,-17.5579097438
S22x5/08-1.0,-19.3588576679
S22x5/08-1.2,-15.9693220699
S22x5/08-1.5,-9.2342070342
S22x5/08-2.0,-3.5749755035
S22x5/09-0.9,-13.8869620627
S22x5/09-1.0,-15.5831278901
S22x5/09-1.2,-13.0883165104
S22x5/09-1.5,-7.8905516193
S22x5/09-2.0,-3.4656428336
S22x5/10-0.9,-1.5746873350
S22x5/10-1.0,-2.2396333342
S22x5/10-1.2,-1.8762237724
S22x5/10-1.5,-1.0293522344
S22x5/10-2.0,-0.4123787069
S22x5/11-0.9,-0.1025304673
S22x5/11-1.0,-0.9215125350
S22x5/11-1.2,-0.8825038477
S22x5/11-1.5,-0.4639624957
S22x5/11-2.0,-0.1802827817
S22x5/12-0.9, 1.0889867188
S22x5/12-1.0, 0.1224652510
S22x5/12-1.2,-0.2083158889
S22x5/12-1.5,-0.0701354789
S22x5/12-2.0,-0.0148212090
S22x5/13-0.9, 1.4425126926
S22x5/13-1.0, 0.0713357790
S22x5/13-1.2,-0.5495160080
S22x5/13-1.5,-0.3045629784
S22x5/13-2.0,-0.1131347499
S22x5/14-0.9, 7.9325576683
S22x5/14-1.0, 2.3893316179
S22x5/14-1.2, 0.5164306964
S22x5/14-1.5, 0.2785067770
S22x5/14-2.0, 0.1438626338
S22x5/15-0.9,-0.0818784402
S22x5/15-1.0,-1.9078232042
S22x5/15-1.2,-2.4654716722
S22x5/15-1.5,-1.6190707036
S22x5/15-2.0,-0.7192021627
S22x5/16-0.9, 9.1174397574
S22x5/16-1.0, 2.8836079669
S22x5/16-1.2, 0.4893899954
S22x5/16-1.5, 0.3734280644
S22x5/16-2.0, 0.1625548233
S22x5/17-0.9, 6.4698213493
S22x5/17-1.0, 0.9626187981
S22x5/17-1.2,-0.5402683381
S22x5/17-1.5,-0.2098491456
S22x5/17-2.0,-0.0737339948
S22x5/18-0.9,-13.3150706984
S22x5/18-1.0,-15.0425739097
S22x5/18-1.2,-12.6099547430
S22x5/18-1.5,-7.3179290182
S22x5/18-2.0,-2.8787961615
S22x5/19-0.9,-3.5732145865
S22x5/19-1.0,-4.4815241339
S22x5/19-1.2,-4.0027101831
S22x5/19-1.5,-2.3401403345
S22x5/19-2.0,-0.9989158914
S22x5/20-0.9, 2.7154406988
S22x5/20-1.0,-3.4373158636
S22x5/20-1.2,-3.1801052522
S22x5/20-1.5,-1.4350829805
S22x5/20-2.0,-0.5453677938
S22x5/21-0.9,-17.6965592799
S22x5/21-1.0,-19.5271370719
S22x5/21-1.2,-16.2751722585
S22x5/21-1.5,-9.8382382415
S22x5/21-2.0,-4.2699837247
S22x5/22-0.9,-2.0774712064
S22x5/22-1.0,-2.9948909363
S22x5/22-1.2,-2.7625187814
S22x5/22-1.5,-1.6536961744
S22x5/22-2.0,-0.7291779318
S66x8/01-090,-5.0910559009
S66x8/01-095,-5.3118812540
S66x8/01-100,-5.2463319908
S66x8/01-105,-5.0109589601
S66x8/01-110,-4.6838622420
S66x8/01-125,-3.5740378789
S66x8/01-150,-2.1336549534
S66x8/01-200,-0.8583255940
S66x8/02-090,-5.3028119223
S66x8/02-095,-5.5976537122
S66x8/02-100,-5.5679302826
S66x8/02-105,-5.3430391702
S66x8/02-110,-5.0081049215
S66x8/02-125,-3.8217116641
S66x8/02-150,-2.2469510360
S66x8/02-200,-0.8645600261
S66x8/03-090,-6.6033970948
S66x8/03-095,-6.9243507462
S66x8/03-100,-6.8811806671
S66x8/03-105,-6.6136465208
S66x8/03-110,-6.2162676749
S66x8/03-125,-4.7808583267
S66x8/03-150,-2.7977555719
S66x8/03-200,-0.9766059215
S66x8/04-090,-7.4985630170
S66x8/04-095,-7.8470738724
S66x8/04-100,-7.8154154547
S66x8/04-105,-7.5490693093
S66x8/04-110,-7.1422867319
S66x8/04-125,-5.6405902321
S66x8/04-150,-3.5114953901
S66x8/04-200,-1.2606007708
S66x8/05-090,-5.1193537544
S66x8/05-095,-5.5033867917
S66x8/05-100,-5.5387191518
S66x8/05-105,-5.3614667389
S66x8/05-110,-5.0609989501
S66x8/05-125,-3.9269488307
S66x8/05-150,-2.3634375650
S66x8/05-200,-0.9528961663
S66x8/06-090,-6.3449755784
S66x8/06-095,-6.8819611634
S66x8/06-100,-6.9843385811
S66x8/06-105,-6.8105298147
S66x8/06-110,-6.4690955719
S66x8/06-125,-5.0912179866
S66x8/06-150,-3.0781386649
S66x8/06-200,-1.1780930641
S66x8/07-090,-7.0952347537
S66x8/07-095,-7.5797599192
S66x8/07-100,-7.6479563938
S66x8/07-105,-7.4535155551
S66x8/07-110,-7.0953323315
S66x8/07-125,-5.6646117341
S66x8/07-150,-3.2880198763
S66x8/07-200,-1.0069101111
S66x8/08-090,-4.9006682087
S66x8/08-095,-5.2022574824
S66x8/08-100,-5.1957081032
S66x8/08-105,-5.0032086533
S66x8/08-110,-4.7061983790
S66x8/08-125,-3.6409490259
S66x8/08-150,-2.2123766445
S66x8/08-200,-0.9271240384
S66x8/09-090,-1.9556435050
S66x8/09-095,-2.2574970857
S66x8/09-100,-2.3207937154
S66x8/09-105,-2.2491057153
S66x8/09-110,-2.1056912487
S66x8/09-125,-1.5543491254
S66x8/09-150,-0.8739515839
S66x8/09-200,-0.3552894637
S66x8/10-090,-2.2878741918
S66x8/10-095,-2.8280809085
S66x8/10-100,-3.0131541603
S66x8/10-105,-2.9799400211
S66x8/10-110,-2.8241104051
S66x8/10-125,-2.1185009133
S66x8/10-150,-0.9822809290
S66x8/10-200,-0.3259144902
S66x8/11-090,-2.9714494414
S66x8/11-095,-3.5777618339
S66x8/11-100,-3.8139028107
S66x8/11-105,-3.8114009304
S66x8/11-110,-3.6616883395
S66x8/11-125,-2.4505078303
S66x8/11-150,-1.1480171625
S66x8/11-200,-0.5085479224
S66x8/12-090,-6.8979581997
S66x8/12-095,-7.3210661891
S66x8/12-100,-7.3335577692
S66x8/12-105,-7.0914801135
S66x8/12-110,-6.7021652035
S66x8/12-125,-5.2469968998
S66x8/12-150,-3.1959728960
S66x8/12-200,-1.3197493746
S66x8/13-090,-4.3783646510
S66x8/13-095,-4.9140638416
S66x8/13-100,-5.0836795270
S66x8/13-105,-5.0219015330
S66x8/13-110,-4.8203965692
S66x8/13-125,-3.8999046784
S66x8/13-150,-2.5018964637
S66x8/13-200,-1.1684141070
S66x8/14-090,-5.0325267117
S66x8/14-095,-5.7164578219
S66x8/14-100,-5.9725215970
S66x8/14-105,-5.9482369803
S66x8/14-110,-5.7446396489
S66x8/14-125,-4.6860545091
S66x8/14-150,-2.9993369664
S66x8/14-200,-1.3153985377
S66x8/15-090,-5.8651863524
S66x8/15-095,-6.5295894305
S66x8/15-100,-6.7664196010
S66x8/15-105,-6.7187095536
S66x8/15-110,-6.4919275669
S66x8/15-125,-5.3834373516
S66x8/15-150,-3.5925012157
S66x8/15-200,-1.5257258455
S66x8/16-090,-4.3833654623
S66x8/16-095,-4.7645836175
S66x8/16-100,-4.8365282690
S66x8/16-105,-4.7187119847
S66x8/16-110,-4.4928994373
S66x8/16-125,-3.5992236619
S66x8/16-150,-2.3331592916
S66x8/16-200,-1.1247518723
S66x8/17-090,-14.8073061750
S66x8/17-095,-15.9941612795
S66x8/17-100,-16.2658610846
S66x8/17-105,-15.9455075206
S66x8/17-110,-15.2575714568
S66x8/17-125,-12.2988959120
S66x8/17-150,-7.7043701231
S66x8/17-200,-3.0618520330
S66x8/18-090,-6.3709762452
S66x8/18-095,-6.7237133142
S66x8/18-100,-6.7062284529
S66x8/18-105,-6.4582592990
S66x8/18-110,-6.0748070218
S66x8/18-125,-4.6750332465
S66x8/18-150,-2.7458237663
S66x8/18-200,-0.9931434945
S66x8/19-090,-6.1879952982
S66x8/19-095,-6.7215969757
S66x8/19-100,-6.8336109937
S66x8/19-105,-6.6768888082
S66x8/19-110,-6.2474641829
S66x8/19-125,-5.0215646232
S66x8/19-150,-2.9168807782
S66x8/19-200,-1.0344838186
S66x8/20-090,-18.3964273109
S66x8/20-095,-19.5259443019
S66x8/20-100,-19.6455264606
S66x8/20-105,-19.1052482706
S66x8/20-110,-18.1692623551
S66x8/20-125,-14.5404821185
S66x8/20-150,-9.0001227824
S66x8/20-200,-3.4458420231
S66x8/21-090,-14.4519065206
S66x8/21-095,-15.5073602626
S66x8/21-100,-15.7120187754
S66x8/21-105,-15.3776258164
S66x8/21-110,-14.7055020500
S66x8/21-125,-11.8998457573
S66x8/21-150,-7.6087787811
S66x8/21-200,-2.9044921097
S66x8/22-090,-18.0148852354
S66x8/22-095,-19.1899774864
S66x8/22-100,-19.3993346645
S66x8/22-105,-18.9768093804
S66x8/22-110,-18.1675323743
S66x8/22-125,-14.7901375158
S66x8/22-150,-9.5070123855
S66x8/22-200,-3.9949606293
S66x8/23-090,-17.1473742204
S66x8/23-095,-18.3186675919
S66x8/23-100,-18.6045412673
S66x8/23-105,-18.3021205435
S66x8/23-110,-17.6270584640
S66x8/23-125,-14.6514066545
S66x8/23-150,-9.8093050346
S66x8/23-200,-4.5177112874
S66x8/24-090, 7.6357057774
S66x8/24-095, 4.3864240690
S66x8/24-100, 2.3761974681
S66x8/24-105, 1.3800274327
S66x8/24-110, 0.9935598470
S66x8/24-125, 0.4349724993
S66x8/24-150, 0.2892801734
S66x8/24-200, 0.1368657777
S66x8/25-090, 6.3748414526
S66x8/25-095, 3.2547640704
S66x8/25-100, 1.4104497823
S66x8/25-105, 0.3836141119
S66x8/25-110,-0.0493356734
S66x8/25-125,-0.3096185084
S66x8/25-150,-0.1622132071
S66x8/25-200,-0.1016386508
S66x8/26-090, 1.0174217105
S66x8/26-095,-1.9432594800
S66x8/26-100,-3.4373015564
S66x8/26-105,-3.9734496673
S66x8/26-110,-3.9634391969
S66x8/26-125,-3.1099442337
S66x8/26-150,-1.7113144708
S66x8/26-200,-0.7072617241
S66x8/27-090, 7.1345553759
S66x8/27-095, 3.8362708251
S66x8/27-100, 1.8529317502
S66x8/27-105, 0.7973499963
S66x8/27-110, 0.4191826039
S66x8/27-125, 0.0500628941
S66x8/27-150, 0.0913471189
S66x8/27-200, 0.0578532360
S66x8/28-090, 5.2752129889
S66x8/28-095, 2.2692638924
S66x8/28-100, 0.5305022826
S66x8/28-105,-0.4002353946
S66x8/28-110,-0.7574489278
S66x8/28-125,-0.6043388752
S66x8/28-150,-0.1827568633
S66x8/28-200,-0.0004635413
S66x8/29-090, 5.2330159261
S66x8/29-095, 1.2356559515
S66x8/29-100,-0.7173349455
S66x8/29-105,-1.6502685921
S66x8/29-110,-1.9314515087
S66x8/29-125,-1.4998964260
S66x8/29-150,-0.7785332462
S66x8/29-200,-0.2901972784
S66x8/30-090, 3.9759309652
S66x8/30-095, 2.4072879898
S66x8/30-100, 1.4373898935
S66x8/30-105, 0.9438602808
S66x8/30-110, 0.7491813023
S66x8/30-125, 0.4351593089
S66x8/30-150, 0.3046121123
S66x8/30-200, 0.1128561984
S66x8/31-090, 1.6558928968
S66x8/31-095, 0.3368621461
S66x8/31-100,-0.3681558552
S66x8/31-105,-0.6769527028
S66x8/31-110,-0.7636679233
S66x8/31-125,-0.6322016136
S66x8/31-150,-0.3120656071
S66x8/31-200,-0.0914000180
S66x8/32-090, 1.0951937915
S66x8/32-095,-0.2628078704
S66x8/32-100,-0.9219120702
S66x8/32-105,-1.1732751091
S66x8/32-110,-1.2056005694
S66x8/32-125,-0.8724918713
S66x8/32-150,-0.3210455815
S66x8/32-200, 0.0503178512
S66x8/33-090, 3.1719510803
S66x8/33-095, 1.7698370084
S66x8/33-100, 0.9685472566
S66x8/33-105, 0.5330236157
S66x8/33-110, 0.3239619318
S66x8/33-125, 0.1482171731
S66x8/33-150, 0.1218167827
S66x8/33-200, 0.0229716158
S66x8/34-090, 2.6905333418
S66x8/34-095, 1.1236767603
S66x8/34-100, 0.2890247770
S66x8/34-105,-0.1300669008
S66x8/34-110,-0.3013811916
S66x8/34-125,-0.3219126741
S66x8/34-150,-0.2080692150
S66x8/34-200,-0.2390261399
S66x8/35-090, 2.2133511667
S66x8/35-095, 0.9717942416
S66x8/35-100, 0.3479640437
S66x8/35-105, 0.0445561220
S66x8/35-110,-0.0715124857
S66x8/35-125,-0.0753752458
S66x8/35-150,-0.0125560881
S66x8/35-200,-0.0413814260
S66x8/36-090, 1.5475649950
S66x8/36-095, 0.8922181337
S66x8/36-100, 0.5317684085
S66x8/36-105, 0.3391781580
S66x8/36-110, 0.2542157597
S66x8/36-125, 0.1939912282
S66x8/36-150, 0.1953557475
S66x8/36-200, 0.1589969701
S66x8/37-090, 2.4537121447
S66x8/37-095, 1.1847478021
S66x8/37-100, 0.5323246957
S66x8/37-105, 0.2065134307
S66x8/37-110, 0.0521449078
S66x8/37-125,-0.0096584376
S66x8/37-150, 0.0390883809
S66x8/37-200, 0.0117696305
S66x8/38-090, 2.3220990606
S66x8/38-095, 1.1234569437
S66x8/38-100, 0.4282489863
S66x8/38-105, 0.0886281204
S66x8/38-110,-0.0453829285
S66x8/38-125,-0.0153326920
S66x8/38-150, 0.0888719078
S66x8/38-200, 0.0687139817
S66x8/39-090, 3.8791471670
S66x8/39-095, 1.8499057113
S66x8/39-100, 0.7036396767
S66x8/39-105, 0.1398861690
S66x8/39-110,-0.0769122675
S66x8/39-125,-0.2003566216
S66x8/39-150,-0.0391286670
S66x8/39-200, 0.0173006244
S66x8/40-090, 2.8538389802
S66x8/40-095, 1.2795883290
S66x8/40-100, 0.3822658450
S66x8/40-105,-0.0082189936
S66x8/40-110,-0.1665181731
S66x8/40-125,-0.2776822923
S66x8/40-150,-0.1571353377
S66x8/40-200,-0.1129459323
S66x8/41-090, 3.0767999362
S66x8/41-095, 1.1954602046
S66x8/41-100, 0.1722369807
S66x8/41-105,-0.2573579507
S66x8/41-110,-0.3548063442
S66x8/41-125,-0.2945521315
S66x8/41-150,-0.0389853439
S66x8/41-200,-0.0065728480
S66x8/42-090, 3.2966729182
S66x8/42-095, 1.4033874770
S66x8/42-100, 0.4304829828
S66x8/42-105,-0.0193184439
S66x8/42-110,-0.1881289091
S66x8/42-125,-0.2008922636
S66x8/42-150,-0.0195952384
S66x8/42-200, 0.0159509143
S66x8/43-090, 2.3118550312
S66x8/43-095, 0.7931475654
S66x8/43-100, 0.0578212330
S66x8/43-105,-0.2162934169
S66x8/43-110,-0.3004776407
S66x8/43-125,-0.2197009189
S66x8/43-150, 0.0285196153
S66x8/43-200, 0.1384082587
S66x8/44-090, 1.0399594663
S66x8/44-095, 0.3148531297
S66x8/44-100,-0.0476653059
S66x8/44-105,-0.2009455391
S66x8/44-110,-0.2402886889
S66x8/44-125,-0.2068802100
S66x8/44-150,-0.1429315980
S66x8/44-200,-0.1555713331
S66x8/45-090, 1.7045936561
S66x8/45-095, 0.7959040262
S66x8/45-100, 0.3155542461
S66x8/45-105, 0.0677647481
S66x8/45-110,-0.0194393650
S66x8/45-125,-0.0051699878
S66x8/45-150, 0.0916403541
S66x8/45-200, 0.1495673224
S66x8/46-090, 1.5148627780
S66x8/46-095, 0.3999056384
S66x8/46-100,-0.2144816088
S66x8/46-105,-0.4992550719
S66x8/46-110,-0.5844097391
S66x8/46-125,-0.4924391894
S66x8/46-150,-0.1774131809
S66x8/46-200,-0.0662919834
S66x8/47-090, 2.4209119107
S66x8/47-095, 0.8160080493
S66x8/47-100,-0.0305642922
S66x8/47-105,-0.4493542635
S66x8/47-110,-0.5999285503
S66x8/47-125,-0.5656018996
S66x8/47-150,-0.3228220608
S66x8/47-200,-0.1881878951
S66x8/48-090, 1.2488390470
S66x8/48-095,-0.0678664674
S66x8/48-100,-0.7657437246
S66x8/48-105,-1.0933826109
S66x8/48-110,-1.1764826865
S66x8/48-125,-0.9976804507
S66x8/48-150,-0.5709045429
S66x8/48-200,-0.2744498027
S66x8/49-090, 2.0836777771
S66x8/49-095, 0.4562435645
S66x8/49-100,-0.3730868875
S66x8/49-105,-0.7708128717
S66x8/49-110,-0.8994606598
S66x8/49-125,-0.7684078161
S66x8/49-150,-0.4032712227
S66x8/49-200,-0.1426470225
S66x8/50-090, 0.6767460639
S66x8/50-095,-0.4491175669
S66x8/50-100,-0.9351978264
S66x8/50-105,-1.1404637055
S66x8/50-110,-1.1570937106
S66x8/50-125,-0.8341517327
S66x8/50-150,-0.3352226520
S66x8/50-200, 0.0061260612
S66x8/51-090,-0.5164810227
S66x8/51-095,-0.8557851846
S66x8/51-100,-0.9734196794
S66x8/51-105,-0.9687127308
S66x8/51-110,-0.9026134556
S66x8/51-125,-0.6108832970
S66x8/51-150,-0.2711014121
S66x8/51-200,-0.0437214716
S66x8/52-090,-0.9402163961
S66x8/52-095,-1.9159916206
S66x8/52-100,-2.3693046531
S66x8/52-105,-2.5095823253
S66x8/52-110,-2.4567918985
S66x8/52-125,-1.8842867671
S66x8/52-150,-1.0200294516
S66x8/52-200,-0.3331282764
S66x8/53-090,-1.1742369556
S66x8/53-095,-1.9370082306
S66x8/53-100,-2.2854840710
S66x8/53-105,-2.3764539940
S66x8/53-110,-2.3157123319
S66x8/53-125,-1.7772873029
S66x8/53-150,-0.9530540477
S66x8/53-200,-0.2362629019
S66x8/54-090,-1.3136645408
S66x8/54-095,-1.9822148917
S66x8/54-100,-2.2343680905
S66x8/54-105,-2.2386276876
S66x8/54-110,-2.1203582159
S66x8/54-125,-1.6044943488
S66x8/54-150,-0.9216847236
S66x8/54-200,-0.3619819778
S66x8/55-090,-0.2952122714
S66x8/55-095,-1.3139181173
S66x8/55-100,-1.8177537574
S66x8/55-105,-2.0296050974
S66x8/55-110,-2.0538947342
S66x8/55-125,-1.6119672336
S66x8/55-150,-0.9202450913
S66x8/55-200,-0.3655370700
S66x8/56-090, 1.0055683703
S66x8/56-095,-0.0599460428
S66x8/56-100,-0.6300411613
S66x8/56-105,-0.9346754247
S66x8/56-110,-1.0214997691
S66x8/56-125,-0.8024475068
S66x8/56-150,-0.4148753162
S66x8/56-200,-0.1420288629
S66x8/57-090, 1.4899997231
S66x8/57-095,-0.5341667497
S66x8/57-100,-1.5118258204
S66x8/57-105,-1.9494339223
S66x8/57-110,-2.0867840745
S66x8/57-125,-1.6964762563
S66x8/57-150,-0.9840384575
S66x8/57-200,-0.4212515654
S66x8/58-090,-0.8495582198
S66x8/58-095,-2.0698930255
S66x8/58-100,-2.6561677226
S66x8/58-105,-2.6078640513
S66x8/58-110,-2.3499815656
S66x8/58-125,-1.4806353364
S66x8/58-150,-0.6784394610
S66x8/58-200,-0.2157023657
S66x8/59-090,-2.5566066302
S66x8/59-095,-2.7851784623
S66x8/59-100,-2.7922637345
S66x8/59-105,-2.6724227908
S66x8/59-110,-2.4846061304
S66x8/59-125,-1.8256209064
S66x8/59-150,-0.9974000795
S66x8/59-200,-0.3050296572
S66x8/60-090,-3.3687820399
S66x8/60-095,-3.9128294910
S66x8/60-100,-4.0391487797
S66x8/60-105,-3.9208771745
S66x8/60-110,-3.6670301394
S66x8/60-125,-2.6716689637
S66x8/60-150,-1.3706169241
S66x8/60-200,-0.3663333167
S66x8/61-090, 0.8072691641
S66x8/61-095, 0.2045570444
