system,energy
S22x5/01-0.9,-15.0086383228
S22x5/01-1.0,-16.2628147144
S22x5/01-1.2,-13.1093981931
S22x5/01-1.5,-7.1530146966
S22x5/01-2.0,-2.3314576114
S22x5/02-0.9, 3.0741022102
S22x5/02-1.0,-4.8134849289
S22x5/02-1.2,-4.8107307270
S22x5/02-1.5,-1.8937959830
S22x5/02-2.0,-0.6052615024
S22x5/03-0.9,-3.0362201535
S22x5/03-1.0,-3.5997815806
S22x5/03-1.2,-2.6104234743
S22x5/03-1.5,-1.1664761695
S22x5/03-2.0,-0.3607776616
S22x5/04-0.9,-5.6330547219
S22x5/04-1.0,-6.0693010654
S22x5/04-1.2,-4.7492341083
S22x5/04-1.5,-2.5986475687
S22x5/04-2.0,-1.0034079807
S22x5/05-0.9,-0.2012751072
S22x5/05-1.0,-0.4253610622
S22x5/05-1.2,-0.1527777237
S22x5/05-1.5,-0.0097843160
S22x5/05-2.0, 0.0003480795
S22x5/06-0.9,-0.1069659552
S22x5/06-1.0,-1.1628633464
S22x5/06-1.2,-0.6079649387
S22x5/06-1.5,-0.0806404895
S22x5/06-2.0,-0.0028123720
S22x5/07-0.9,-1.3201371755
S22x5/07-1.0,-1.5789933050
S22x5/07-1.2,-1.0849272972
S22x5/07-1.5,-0.4427492242
S22x5/07-2.0,-0.1192778794
S22x5/08-0.9,-18.8583821529
S22x5/08-1.0,-20.6142930945
S22x5/08-1.2,-17.0321989980
S22x5/08-1.5,-9.9136687081
S22x5/08-2.0,-3.7861787518
S22x5/09-0.9,-15.5381847830
S22x5/09-1.0,-17.0311520612
S22x5/09-1.2,-14.1355948079
S22x5/09-1.5,-8.4571730963
S22x5/09-2.0,-3.5880189782
S22x5/10-0.9,-2.6370706013
S22x5/10-1.0,-3.1250150659
S22x5/10-1.2,-2.4352806227
S22x5/10-1.5,-1.2402030106
S22x5/10-2.0,-0.4371393523
S22x5/11-0.9,-1.1631351835
S22x5/11-1.0,-1.8019132220
S22x5/11-1.2,-1.4095698885
S22x5/11-1.5,-0.6583154204
S22x5/11-2.0,-0.1977861545
S22x5/12-0.9, 0.0275594631
S22x5/12-1.0,-0.7493817916
S22x5/12-1.2,-0.7303231366
