system,energy
S22x5/01-0.9,-12.9640833769
S22x5/01-1.0,-14.2793259785
S22x5/01-1.2,-11.6048979184
S22x5/01-1.5,-6.4478596472
S22x5/01-2.0,-2.2377247641
S22x5/02-0.9, 6.4164048563
S22x5/02-1.0,-1.4010875919
S22x5/02-1.2,-3.2333992553
S22x5/02-1.5,-1.6757326128
S22x5/02-2.0,-0.5788993274
S22x5/03-0.9,-2.1768916740
S22x5/03-1.0,-2.8566226122
S22x5/03-1.2,-2.2495646129
S22x5/03-1.5,-1.0971191788
S22x5/03-2.0,-0.3615775479
S22x5/04-0.9,-4.5992163595
S22x5/04-1.0,-5.1812329657
S22x5/04-1.2,-4.2051662631
S22x5/04-1.5,-2.4088682469
S22x5/04-2.0,-0.9808522154
S22x5/05-0.9, 0.6012946385
S22x5/05-1.0,-0.0063660209
S22x5/05-1.2,-0.0747382609
S22x5/05-1.5,-0.0064444596
S22x5/05-2.0, 0.0003480795
S22x5/06-0.9, 1.2066766227
S22x5/06-1.0,-0.2583736375
S22x5/06-1.2,-0.3438923857
S22x5/06-1.5,-0.0703525344
S22x5/06-2.0,-0.0023958939
S22x5/07-0.9,-0.7060577845
S22x5/07-1.0,-1.0868957945
S22x5/07-1.2,-0.8531345846
S22x5/07-1.5,-0.3893029873
S22x5/07-2.0,-0.1128524961
S22x5/08-0.9,-16.4307744023
S22x5/08-1.0,-18.3161784501
S22x5/08-1.2,-15.2095853680
S22x5/08-1.5,-8.9267135865
S22x5/08-2.0,-3.5538750582
S22x5/09-0.9,-13.2368983292
S22x5/09-1.0,-14.8450345547
S22x5/09-1.2,-12.5147565984
S22x5/09-1.5,-7.6981603521
S22x5/09-2.0,-3.4341258565
S22x5/10-0.9,-1.7775395617
S22x5/10-1.0,-2.3595030178
S22x5/10-1.2,-2.0274071828
S22x5/10-1.5,-1.1534441782
S22x5/10-2.0,-0.4334932712
S22x5/11-0.9,-0.2706574492
S22x5/11-1.0,-1.0549982956
S22x5/11-1.2,-1.0282075944
S22x5/11-1.5,-0.5732146563
S22x5/11-2.0,-0.1917926860
S22x5/12-0.9, 0.9514493805
S22x5/12-1.0, 0.0155070141
S22x5/12-1.2,-0.3358110049
S22x5/12-1.5,-0.1870811566
S22x5/12-2.0,-0.0312527328
S22x5/13-0.9, 1.1883985267
S22x5/13-1.0,-0.0359670233
S22x5/13-1.2,-0.6787916820
S22x5/13-1.5,-0.4207700146
S22x5/13-2.0,-0.1375380913
S22x5/14-0.9, 6.8286040328
S22x5/14-1.0, 1.8432106872
S22x5/14-1.2, 0.1861136625
S22x5/14-1.5, 0.1179372054
S22x5/14-2.0, 0.1187444964
S22x5/15-0.9,-0.5580432342
S22x5/15-1.0,-2.1376376305
S22x5/15-1.2,-2.6875887535
S22x5/15-1.5,-1.8500276991
S22x5/15-2.0,-0.8089026967
S22x5/16-0.9, 7.5830071552
S22x5/16-1.0, 2.3066174606
S22x5/16-1.2, 0.0346599838
S22x5/16-1.5, 0.0245361852
S22x5/16-2.0, 0.0712384523
S22x5/17-0.9, 5.6183565674
S22x5/17-1.0, 0.7984471966
S22x5/17-1.2,-0.7646442653
S22x5/17-1.5,-0.3722081860
S22x5/17-2.0,-0.1055310294
S22x5/18-0.9,-13.8816248437
S22x5/18-1.0,-15.2652534905
S22x5/18-1.2,-12.6275539365
S22x5/18-1.5,-7.4136056388
S22x5/18-2.0,-2.9873701726
S22x5/19-0.9,-3.0501137781
S22x5/19-1.0,-3.9326429145
S22x5/19-1.2,-3.8588230137
S22x5/19-1.5,-2.4738823700
S22x5/19-2.0,-1.1542236704
S22x5/20-0.9, 3.2421751636
S22x5/20-1.0,-2.9454746280
S22x5/20-1.2,-3.2982709338
S22x5/20-1.5,-1.5508148665
S22x5/20-2.0,-0.5150590235
S22x5/21-0.9,-16.7577986431
S22x5/21-1.0,-18.4712821631
S22x5/21-1.2,-15.3139582659
S22x5/21-1.5,-9.2942152632
S22x5/21-2.0,-4.0018428395
S22x5/22-0.9,-2.0305284776
S22x5/22-1.0,-2.8101594262
S22x5/22-1.2,-2.6399216906
S22x5/22-1.5,-1.6374669596
S22x5/22-2.0,-0.6825642690
S66x8/01-090,-4.9298750724
S66x8/01-095,-5.1770605297
S66x8/01-100,-5.1464930372
S66x8/01-105,-4.9484198599
S66x8/01-110,-4.6566224322
S66x8/01-125,-3.6407843674
S66x8/01-150,-2.2627837903
S66x8/01-200,-0.9607277355
S66x8/02-090,-4.9708650580
S66x8/02-095,-5.3120503051
S66x8/02-100,-5.3343968587
S66x8/02-105,-5.1634907001
S66x8/02-110,-4.8791918224
S66x8/02-125,-3.8211348574
S66x8/02-150,-2.3426237660
S66x8/02-200,-0.9515372945
S66x8/03-090,-7.0488052022
S66x8/03-095,-7.3190722150
S66x8/03-100,-7.2401735663
S66x8/03-105,-6.9485027073
S66x8/03-110,-6.5365980838
S66x8/03-125,-5.0854388126
S66x8/03-150,-3.0903724014
S66x8/03-200,-1.2008121074
S66x8/04-090,-6.9609509893
S66x8/04-095,-7.3605342760
S66x8/04-100,-7.3881596904
S66x8/04-105,-7.1889124428
S66x8/04-110,-6.8516250336
S66x8/04-125,-5.5507360837
S66x8/04-150,-3.6061326039
S66x8/04-200,-1.3947500600
S66x8/05-090,-4.7650396286
S66x8/05-095,-5.1766564136
S66x8/05-100,-5.2485013538
S66x8/05-105,-5.1129722341
S66x8/05-110,-4.8538678618
S66x8/05-125,-3.8312511258
S66x8/05-150,-2.3518568776
S66x8/05-200,-0.9213245959
S66x8/06-090,-6.7353774603
S66x8/06-095,-7.2213781515
S66x8/06-100,-7.2744230961
S66x8/06-105,-7.0600886383
S66x8/06-110,-6.6967392546
S66x8/06-125,-5.2913023318
S66x8/06-150,-3.2361687057
S66x8/06-200,-1.2320257464
S66x8/07-090,-6.6783940779
S66x8/07-095,-7.1818972007
S66x8/07-100,-7.2840345332
S66x8/07-105,-7.1339263604
S66x8/07-110,-6.8235120444
S66x8/07-125,-5.5346624286
S66x8/07-150,-3.3060298374
S66x8/07-200,-0.9787345592
S66x8/08-090,-4.6918722749
S66x8/08-095,-5.0031934048
S66x8/08-100,-5.0188968922
S66x8/08-105,-4.8550864224
S66x8/08-110,-4.5865726711
S66x8/08-125,-3.6028798458
S66x8/08-150,-2.2262225155
S66x8/08-200,-0.9073660869
S66x8/09-090,-1.9178433383
S66x8/09-095,-2.2547884410
S66x8/09-100,-2.3574734012
S66x8/09-105,-2.3193240882
S66x8/09-110,-2.2026239550
S66x8/09-125,-1.7007527961
S66x8/09-150,-1.0087978478
S66x8/09-200,-0.4073212943
S66x8/10-090,-2.4152607487
S66x8/10-095,-2.9029225202
S66x8/10-100,-3.0702750927
S66x8/10-105,-3.0482471256
S66x8/10-110,-2.9071452825
S66x8/10-125,-2.2353750549
S66x8/10-150,-1.0800174748
S66x8/10-200,-0.3031099174
S66x8/11-090,-2.5714823071
S66x8/11-095,-3.1837753669
S66x8/11-100,-3.4488887699
S66x8/11-105,-3.4948854654
S66x8/11-110,-3.4032478723
S66x8/11-125,-2.3852811070
S66x8/11-150,-1.0987498877
S66x8/11-200,-0.3670760370
S66x8/12-090,-6.7650917909
S66x8/12-095,-7.1592612396
S66x8/12-100,-7.1542591106
S66x8/12-105,-6.9035138548
S66x8/12-110,-6.5149257263
S66x8/12-125,-5.0890410307
S66x8/12-150,-3.0644047416
S66x8/12-200,-1.1295536375
S66x8/13-090,-3.8994676180
S66x8/13-095,-4.4541495978
S66x8/13-100,-4.6670978871
S66x8/13-105,-4.6593339007
S66x8/13-110,-4.5156223084
S66x8/13-125,-3.7470049669
S66x8/13-150,-2.4876703219
S66x8/13-200,-1.1347025410
S66x8/14-090,-5.3680532038
S66x8/14-095,-5.9638029803
S66x8/14-100,-6.1579957645
S66x8/14-105,-6.0957622614
S66x8/14-110,-5.8721003145
S66x8/14-125,-4.7905741814
S66x8/14-150,-3.1034232807
S66x8/14-200,-1.3153406813
S66x8/15-090,-5.4953862968
S66x8/15-095,-6.1589814564
S66x8/15-100,-6.4223246552
S66x8/15-105,-6.4146842881
S66x8/15-110,-6.2296233983
S66x8/15-125,-5.2490586450
S66x8/15-150,-3.6148253045
S66x8/15-200,-1.5211455911
S66x8/16-090,-4.0809663876
S66x8/16-095,-4.4757506702
S66x8/16-100,-4.5798391807
S66x8/16-105,-4.4981017419
S66x8/16-110,-4.3106212382
S66x8/16-125,-3.5245728130
S66x8/16-150,-2.3241254769
S66x8/16-200,-1.0876981908
S66x8/17-090,-14.1659450566
S66x8/17-095,-15.2780167194
S66x8/17-100,-15.5147801857
S66x8/17-105,-15.1953092137
S66x8/17-110,-14.5372846440
S66x8/17-125,-11.7556375540
S66x8/17-150,-7.4851252781
S66x8/17-200,-3.0317941410
S66x8/18-090,-6.6764872021
S66x8/18-095,-6.9842913924
S66x8/18-100,-6.9391970556
S66x8/18-105,-6.6755847180
S66x8/18-110,-6.2858218918
S66x8/18-125,-4.8986715362
S66x8/18-150,-2.9958672783
S66x8/18-200,-1.1983639419
S66x8/19-090,-6.3906408234
S66x8/19-095,-6.8527612023
S66x8/19-100,-6.9152635932
S66x8/19-105,-6.7245802185
S66x8/19-110,-6.4019653613
S66x8/19-125,-5.0204994887
S66x8/19-150,-3.0730375777
S66x8/19-200,-1.1462288233
S66x8/20-090,-17.5180359093
S66x8/20-095,-18.6880834861
S66x8/20-100,-18.8555986463
S66x8/20-105,-18.3686192913
S66x8/20-110,-17.4971444873
S66x8/20-125,-13.9378131715
S66x8/20-150,-8.7405648463
S66x8/20-200,-3.4356519595
S66x8/21-090,-13.8878562010
S66x8/21-095,-14.8750929487
S66x8/21-100,-15.0562782146
S66x8/21-105,-14.7372783767
S66x8/21-110,-14.1051686933
S66x8/21-125,-11.4767264099
S66x8/21-150,-7.4578700316
S66x8/21-200,-2.8807957831
S66x8/22-090,-17.0712218042
S66x8/22-095,-18.2173680472
S66x8/22-100,-18.4239056371
S66x8/22-105,-18.0220197671
S66x8/22-110,-17.2570409137
S66x8/22-125,-14.0829712359
S66x8/22-150,-9.1447644065
S66x8/22-200,-3.8994883259
S66x8/23-090,-16.3813555212
S66x8/23-095,-17.4843985776
S66x8/23-100,-17.7389248918
S66x8/23-105,-17.4361925468
S66x8/23-110,-16.7874298287
S66x8/23-125,-13.9768702397
S66x8/23-150,-9.4393231895
S66x8/23-200,-4.3724179320
S66x8/24-090, 6.6492839761
S66x8/24-095, 3.7914704137
S66x8/24-100, 1.8538860039
S66x8/24-105, 0.9283950588
S66x8/24-110, 0.6573087697
S66x8/24-125, 0.1308255597
S66x8/24-150, 0.1850405585
S66x8/24-200, 0.1731643770
S66x8/25-090, 5.4432277093
S66x8/25-095, 2.7451188849
S66x8/25-100, 1.0433619481
S66x8/25-105, 0.0391389582
S66x8/25-110,-0.3422867144
S66x8/25-125,-0.5834724282
S66x8/25-150,-0.2956761265
S66x8/25-200,-0.0941594909
S66x8/26-090, 1.6151716107
S66x8/26-095,-1.3292420242
S66x8/26-100,-2.9455634833
S66x8/26-105,-3.6273874794
S66x8/26-110,-3.7557007422
S66x8/26-125,-3.2651053638
S66x8/26-150,-1.9027305884
S66x8/26-200,-0.7037658689
S66x8/27-090, 6.1246107545
S66x8/27-095, 3.2846787021
S66x8/27-100, 1.3786179210
S66x8/27-105, 0.3721359596
S66x8/27-110, 0.0857564488
S66x8/27-125,-0.2713546750
S66x8/27-150,-0.0620885484
S66x8/27-200, 0.0412872996
S66x8/28-090, 4.9293162752
S66x8/28-095, 2.3011163987
S66x8/28-100, 0.5716850392
S66x8/28-105,-0.4823138221
S66x8/28-110,-0.8502953552
S66x8/28-125,-0.7994433052
S66x8/28-150,-0.3217592480
S66x8/28-200, 0.0397485209
S66x8/29-090, 4.8380702480
S66x8/29-095, 1.2904991499
S66x8/29-100,-0.5634016631
S66x8/29-105,-1.6313230771
S66x8/29-110,-1.9861477446
S66x8/29-125,-1.7147617569
S66x8/29-150,-0.9283693938
S66x8/29-200,-0.3181119747
S66x8/30-090, 3.2753482009
S66x8/30-095, 1.9372307455
S66x8/30-100, 1.0267323823
S66x8/30-105, 0.6080497780
S66x8/30-110, 0.4877745350
S66x8/30-125, 0.2017570344
S66x8/30-150, 0.2132487409
S66x8/30-200, 0.1397732173
S66x8/31-090, 1.6474106003
S66x8/31-095, 0.3654357272
S66x8/31-100,-0.3676680921
S66x8/31-105,-0.7115773578
S66x8/31-110,-0.8279882719
S66x8/31-125,-0.7830063220
S66x8/31-150,-0.3984011844
S66x8/31-200,-0.0754520529
S66x8/32-090, 1.0090888867
S66x8/32-095,-0.2934798433
S66x8/32-100,-0.9924056688
S66x8/32-105,-1.2613486994
S66x8/32-110,-1.3250691490
S66x8/32-125,-1.1121329705
S66x8/32-150,-0.5450778218
S66x8/32-200,-0.0969868603
S66x8/33-090, 2.5074818628
S66x8/33-095, 1.3075616974
S66x8/33-100, 0.5613437458
S66x8/33-105, 0.1683700791
S66x8/33-110, 0.0179271299
S66x8/33-125,-0.1644248015
S66x8/33-150,-0.0565168290
S66x8/33-200,-0.0138190764
S66x8/34-090, 2.6235251818
S66x8/34-095, 0.9940063200
S66x8/34-100, 0.0935951716
S66x8/34-105,-0.3691675260
S66x8/34-110,-0.6311641522
S66x8/34-125,-0.7458771512
S66x8/34-150,-0.5053843334
S66x8/34-200,-0.3160504178
S66x8/35-090, 2.0137560906
S66x8/35-095, 0.7804068012
S66x8/35-100, 0.0975897714
S66x8/35-105,-0.2235889048
S66x8/35-110,-0.3792687343
S66x8/35-125,-0.3975362881
S66x8/35-150,-0.2087698920
S66x8/35-200,-0.0827908390
S66x8/36-090, 1.2412909238
S66x8/36-095, 0.5597339957
S66x8/36-100, 0.1907811407
S66x8/36-105, 0.0084609612
S66x8/36-110,-0.1054795108
S66x8/36-125,-0.1073462888
S66x8/36-150, 0.0135557106
S66x8/36-200, 0.1080918327
S66x8/37-090, 2.1491607753
S66x8/37-095, 0.8788068757
S66x8/37-100, 0.1717335926
S66x8/37-105,-0.1870581270
S66x8/37-110,-0.3540063324
S66x8/37-125,-0.4559905527
S66x8/37-150,-0.2945299176
S66x8/37-200,-0.1600029305
S66x8/38-090, 2.2585009126
S66x8/38-095, 1.0695835611
S66x8/38-100, 0.2885987608
S66x8/38-105,-0.0899116282
S66x8/38-110,-0.2479705344
S66x8/38-125,-0.2978929919
S66x8/38-150,-0.0787089526
S66x8/38-200, 0.0672466763
S66x8/39-090, 3.4378014932
S66x8/39-095, 1.5576970139
S66x8/39-100, 0.4661725214
S66x8/39-105,-0.0905160454
S66x8/39-110,-0.3168004799
S66x8/39-125,-0.4895052689
S66x8/39-150,-0.2019948605
S66x8/39-200, 0.0145678835
S66x8/40-090, 2.6698283529
S66x8/40-095, 1.1991672168
S66x8/40-100, 0.2981315710
S66x8/40-105,-0.0751634614
S66x8/40-110,-0.2023804651
S66x8/40-125,-0.3264519521
S66x8/40-150,-0.0538469645
S66x8/40-200, 0.1525115969
S66x8/41-090, 3.2194424406
S66x8/41-095, 1.2832474622
S66x8/41-100, 0.1333407432
S66x8/41-105,-0.3509556324
S66x8/41-110,-0.5500660828
S66x8/41-125,-0.6479857987
S66x8/41-150,-0.2548728877
S66x8/41-200,-0.0392448191
S66x8/42-090, 3.4418682566
S66x8/42-095, 1.5206793516
S66x8/42-100, 0.4314725025
S66x8/42-105,-0.0955864474
S66x8/42-110,-0.3528773801
S66x8/42-125,-0.5029024079
S66x8/42-150,-0.2126243063
S66x8/42-200,-0.0017356912
S66x8/43-090, 2.1189289376
S66x8/43-095, 0.5590079045
S66x8/43-100,-0.2563813577
S66x8/43-105,-0.5899163857
S66x8/43-110,-0.7489222037
S66x8/43-125,-0.7645606183
S66x8/43-150,-0.4255452362
S66x8/43-200,-0.1715822374
S66x8/44-090, 1.0692206096
S66x8/44-095, 0.2993917983
S66x8/44-100,-0.0850292280
S66x8/44-105,-0.2500711851
S66x8/44-110,-0.3441389341
S66x8/44-125,-0.3107258116
S66x8/44-150,-0.1512445925
S66x8/44-200,-0.0380985475
S66x8/45-090, 1.3624289923
S66x8/45-095, 0.4646432808
S66x8/45-100, 0.0021822269
S66x8/45-105,-0.2561243925
S66x8/45-110,-0.3764551073
S66x8/45-125,-0.3358448277
S66x8/45-150,-0.1374686260
S66x8/45-200,-0.0058488275
S66x8/46-090, 1.6209677902
S66x8/46-095, 0.4151341010
S66x8/46-100,-0.2905508173
S66x8/46-105,-0.6515636067
S66x8/46-110,-0.8265139384
S66x8/46-125,-0.8952913613
S66x8/46-150,-0.5061769406
S66x8/46-200,-0.1681933097
S66x8/47-090, 2.2752258598
S66x8/47-095, 0.8057485203
S66x8/47-100, 0.0197457778
S66x8/47-105,-0.4048420672
S66x8/47-110,-0.5749939594
S66x8/47-125,-0.5702978040
S66x8/47-150,-0.2649591612
S66x8/47-200,-0.0161612555
S66x8/48-090, 1.2433906960
S66x8/48-095, 0.0277427586
S66x8/48-100,-0.6617416221
S66x8/48-105,-1.0313958445
S66x8/48-110,-1.1457094337
S66x8/48-125,-1.0644963418
S66x8/48-150,-0.6251539292
S66x8/48-200,-0.2126086185
S66x8/49-090, 1.8641929098
S66x8/49-095, 0.3706038952
S66x8/49-100,-0.4013329086
S66x8/49-105,-0.8056575315
S66x8/49-110,-0.9639472356
S66x8/49-125,-0.8662165883
S66x8/49-150,-0.4625595728
S66x8/49-200,-0.1028942345
S66x8/50-090, 0.2902742111
S66x8/50-095,-0.7017326754
S66x8/50-100,-1.1365427125
S66x8/50-105,-1.3453909178
S66x8/50-110,-1.3870008200
S66x8/50-125,-1.0989608564
S66x8/50-150,-0.5743582923
S66x8/50-200,-0.1635745262
S66x8/51-090,-0.7181552886
S66x8/51-095,-1.0106897261
S66x8/51-100,-1.1097341273
S66x8/51-105,-1.0987379023
S66x8/51-110,-1.0288971018
S66x8/51-125,-0.7257574404
S66x8/51-150,-0.3442547724
S66x8/51-200,-0.0758306294
S66x8/52-090,-1.0967847790
S66x8/52-095,-1.9848359987
S66x8/52-100,-2.4009999683
S66x8/52-105,-2.5388963048
S66x8/52-110,-2.5058829059
S66x8/52-125,-1.9753424706
S66x8/52-150,-1.1251715506
S66x8/52-200,-0.3386797272
S66x8/53-090,-1.2331978714
S66x8/53-095,-1.9376648566
S66x8/53-100,-2.2697203428
S66x8/53-105,-2.3658788906
S66x8/53-110,-2.3264900582
S66x8/53-125,-1.8828378478
S66x8/53-150,-1.0678468031
S66x8/53-200,-0.2615061648
S66x8/54-090,-1.5046780483
S66x8/54-095,-2.1325291387
S66x8/54-100,-2.3622302995
S66x8/54-105,-2.3587907318
S66x8/54-110,-2.2425590345
S66x8/54-125,-1.7396601406
S66x8/54-150,-1.0063339946
S66x8/54-200,-0.3516425042
S66x8/55-090,-0.6318758735
S66x8/55-095,-1.5077537859
S66x8/55-100,-1.9533075383
S66x8/55-105,-2.1426017325
S66x8/55-110,-2.1476605256
S66x8/55-125,-1.7149117944
S66x8/55-150,-0.9839838642
S66x8/55-200,-0.3029507183
S66x8/56-090, 0.6711366312
S66x8/56-095,-0.2763310761
S66x8/56-100,-0.8176319810
S66x8/56-105,-1.1220043848
S66x8/56-110,-1.2047278920
S66x8/56-125,-1.0049293146
S66x8/56-150,-0.5501774657
S66x8/56-200,-0.1606363386
S66x8/57-090, 1.1338343817
S66x8/57-095,-0.7009978618
S66x8/57-100,-1.6096462015
S66x8/57-105,-2.0240926777
S66x8/57-110,-2.1699474658
S66x8/57-125,-1.8318777406
S66x8/57-150,-1.0607759636
S66x8/57-200,-0.3730105195
S66x8/58-090,-0.6951444534
S66x8/58-095,-1.8509443022
S66x8/58-100,-2.4578729718
S66x8/58-105,-2.4818969837
S66x8/58-110,-2.2853932076
S66x8/58-125,-1.5370624944
S66x8/58-150,-0.7333051871
S66x8/58-200,-0.2100975138
S66x8/59-090,-2.1363519891
S66x8/59-095,-2.3825323018
S66x8/59-100,-2.4180418079
S66x8/59-105,-2.3340641602
S66x8/59-110,-2.1810998152
S66x8/59-125,-1.5953894373
S66x8/59-150,-0.8020824845
S66x8/59-200,-0.0803409793
S66x8/60-090,-3.4796307100
S66x8/60-095,-3.9572552165
S66x8/60-100,-4.0583948091
S66x8/60-105,-3.9355834239
S66x8/60-110,-3.6961260595
S66x8/60-125,-2.7678960356
S66x8/60-150,-1.5191618454
S66x8/60-200,-0.4654621807
S66x8/61-090, 0.8494212973
S66x8/61-095, 0.1900502177
S66x8/61-100,-0.1978676052
S66x8/61-105,-0.4145136824
S66x8/61-110,-0.5370088029
S66x8/61-125,-0.5579616580
S66x8/61-150,-0.2660220995
S66x8/61-200,-0.0566779107
S66x8/62-090, 0.9036260049
S66x8/62-095, 0.0173916133
S66x8/62-100,-0.4674036322
S66x8/62-105,-0.7360673583
S66x8/62-110,-0.8673905958
S66x8/62-125,-0.7833825767
S66x8/62-150,-0.4265831997
S66x8/62-200,-0.0852337961
S66x8/63-090, 1.7725723222
S66x8/63-095, 0.3388528571
S66x8/63-100,-0.4679781799
S66x8/63-105,-0.8988766994
S66x8/63-110,-1.0082753834
S66x8/63-125,-0.9420996775
S66x8/63-150,-0.4442709974
S66x8/63-200,-0.0701731922
S66x8/64-090, 0.1377338115
S66x8/64-095,-0.5592072643
S66x8/64-100,-0.9311123632
S66x8/64-105,-1.0751706544
S66x8/64-110,-1.0939233986
S66x8/64-125,-0.9169905762
S66x8/64-150,-0.4277829978
S66x8/64-200,-0.0286507021
S66x8/65-090,-3.3927977060
S66x8/65-095,-3.6956354725
S66x8/65-100,-3.7407715388
S66x8/65-105,-3.6334804709
S66x8/65-110,-3.4378169299
S66x8/65-125,-2.6859643826
S66x8/65-150,-1.6483556295
S66x8/65-200,-0.7084592005
S66x8/66-090,-0.7643382289
S66x8/66-095,-1.4363787248
S66x8/66-100,-1.8007800653
S66x8/66-105,-1.9566242395
S66x8/66-110,-1.9744789549
S66x8/66-125,-1.6739509879
S66x8/66-150,-1.0537709498
S66x8/66-200,-0.4167508164
NCIBLIND10/01-1, 2.2152906730
NCIBLIND10/01-2,-0.1455060184
NCIBLIND10/01-3,-0.2141401809
NCIBLIND10/01-4,-0.0686247499
