system,energy
S22x5/01-0.9,-17.0451536174
S22x5/01-1.0,-17.7109397891
S22x5/01-1.2,-13.7835429794
S22x5/01-1.5,-7.3017783049
S22x5/01-2.0,-2.3350391218
S22x5/02-0.9,-3.1018884552
S22x5/02-1.0,-7.9277652529
S22x5/02-1.2,-5.2731312261
S22x5/02-1.5,-1.8218432993
S22x5/02-2.0,-0.6058869410
S22x5/03-0.9,-3.7525082877
S22x5/03-1.0,-4.0209970642
S22x5/03-1.2,-2.7126664795
S22x5/03-1.5,-1.1770891745
S22x5/03-2.0,-0.3685069468
S22x5/04-0.9,-6.7379446643
S22x5/04-1.0,-6.8112779942
S22x5/04-1.2,-5.0593828622
S22x5/04-1.5,-2.6897049038
S22x5/04-2.0,-1.0445117965
S22x5/05-0.9,-0.4391818956
S22x5/05-1.0,-0.4595929590
S22x5/05-1.2,-0.1089455594
S22x5/05-1.5,-0.0031095604
S22x5/05-2.0, 0.0004888926
S22x5/06-0.9,-0.9777663748
S22x5/06-1.0,-1.4836906801
S22x5/06-1.2,-0.5672281531
S22x5/06-1.5,-0.0613613904
S22x5/06-2.0,-0.0027611044
S22x5/07-0.9,-1.3561058303
S22x5/07-1.0,-1.5261179134
S22x5/07-1.2,-0.9987854321
S22x5/07-1.5,-0.4012732325
S22x5/07-2.0,-0.1178534329
S22x5/08-0.9,-21.9925781844
S22x5/08-1.0,-23.0072037127
S22x5/08-1.2,-18.2779378344
S22x5/08-1.5,-10.3068316944
S22x5/08-2.0,-3.8366035307
S22x5/09-0.9,-17.6766890669
S22x5/09-1.0,-18.5681932203
S22x5/09-1.2,-14.8863597559
S22x5/09-1.5,-8.6743706916
S22x5/09-2.0,-3.6471025720
S22x5/10-0.9,-3.5795429568
S22x5/10-1.0,-3.6290842650
S22x5/10-1.2,-2.5442058507
S22x5/10-1.5,-1.2428255610
S22x5/10-2.0,-0.4489749967
S22x5/11-0.9,-1.9271884604
S22x5/11-1.0,-2.1661531671
S22x5/11-1.2,-1.4748074677
S22x5/11-1.5,-0.6341527916
