system,energy
S22x5/01-0.9,-9.5209188740
S22x5/01-1.0,-11.8563397097
S22x5/01-1.2,-10.4283665998
S22x5/01-1.5,-6.0497247151
S22x5/01-2.0,-2.1509518756
S22x5/02-0.9,11.2473480400
S22x5/02-1.0, 0.5528107465
S22x5/02-1.2,-2.8885014112
S22x5/02-1.5,-1.7504251283
S22x5/02-2.0,-0.5812432007
S22x5/03-0.9,-1.1438054444
S22x5/03-1.0,-2.2891420120
S22x5/03-1.2,-2.0218229759
S22x5/03-1.5,-1.0477211937
S22x5/03-2.0,-0.3386041123
S22x5/04-0.9,-3.2676740111
S22x5/04-1.0,-4.2799032689
S22x5/04-1.2,-3.7925480357
S22x5/04-1.5,-2.2925995892
S22x5/04-2.0,-0.9711838631
S22x5/05-0.9, 0.8024402904
S22x5/05-1.0, 0.0760478732
S22x5/05-1.2,-0.0924258705
S22x5/05-1.5,-0.0163089712
S22x5/05-2.0,-0.0010918665
S22x5/06-0.9, 2.1235924625
S22x5/06-1.0, 0.1696722867
S22x5/06-1.2,-0.3065258280
S22x5/06-1.5,-0.0865021810
S22x5/06-2.0,-0.0036019044
S22x5/07-0.9,-0.3580004302
S22x5/07-1.0,-0.9371414742
S22x5/07-1.2,-0.8544169002
S22x5/07-1.5,-0.4211216082
S22x5/07-2.0,-0.1239268461
S22x5/08-0.9,-12.6486206217
S22x5/08-1.0,-15.5112121668
S22x5/08-1.2,-13.7842433426
S22x5/08-1.5,-8.4577985978
S22x5/08-2.0,-3.5021492013
S22x5/09-0.9,-10.3720915502
S22x5/09-1.0,-12.8402431899
S22x5/09-1.2,-11.6097912372
S22x5/09-1.5,-7.4088537606
S22x5/09-2.0,-3.4108967735
S22x5/10-0.9,-0.7904611346
S22x5/10-1.0,-1.7519876269
S22x5/10-1.2,-1.8283304296
S22x5/10-1.5,-1.1244154017
S22x5/10-2.0,-0.4242340552
S22x5/11-0.9, 0.4787834538
S22x5/11-1.0,-0.5830127775
S22x5/11-1.2,-0.9175004277
S22x5/11-1.5,-0.5776538466
S22x5/11-2.0,-0.1925701075
S22x5/12-0.9, 1.5447149725
S22x5/12-1.0, 0.3642378744
S22x5/12-1.2,-0.2291915604
S22x5/12-1.5,-0.1731047636
S22x5/12-2.0,-0.0374874160
S22x5/13-0.9, 2.2117951942
S22x5/13-1.0, 0.4490144044
S22x5/13-1.2,-0.5274844640
S22x5/13-1.5,-0.4441386557
S22x5/13-2.0,-0.1512486086
S22x5/14-0.9, 8.6296357922
S22x5/14-1.0, 2.7293273580
S22x5/14-1.2, 0.1993346596
S22x5/14-1.5, 0.0116779513
S22x5/14-2.0, 0.0256651375
S22x5/15-0.9, 1.1017999602
S22x5/15-1.0,-1.1611058807
S22x5/15-1.2,-2.2525080089
S22x5/15-1.5,-1.7086455475
S22x5/15-2.0,-0.7454875306
S22x5/16-0.9,10.6455539040
S22x5/16-1.0, 3.4465142112
S22x5/16-1.2, 0.2634096520
S22x5/16-1.5, 0.0771460148
S22x5/16-2.0, 0.1501379168
S22x5/17-0.9, 8.1401344767
S22x5/17-1.0, 1.7735425774
S22x5/17-1.2,-0.5734307077
S22x5/17-1.5,-0.3495353273
S22x5/17-2.0,-0.0610315714
S22x5/18-0.9,-10.3974931336
S22x5/18-1.0,-12.7769902349
S22x5/18-1.2,-11.4285476758
S22x5/18-1.5,-7.0091114001
S22x5/18-2.0,-2.9252985668
S22x5/19-0.9,-1.0593928699
S22x5/19-1.0,-2.7392545579
S22x5/19-1.2,-3.1037183356
S22x5/19-1.5,-2.1199717328
S22x5/19-2.0,-0.9596565141
S22x5/20-0.9, 6.3255653298
S22x5/20-1.0,-1.5222815088
S22x5/20-1.2,-3.1265596806
S22x5/20-1.5,-1.6275211227
S22x5/20-2.0,-0.5489452881
S22x5/21-0.9,-13.9916791495
S22x5/21-1.0,-16.5021312029
S22x5/21-1.2,-14.5941321705
S22x5/21-1.5,-9.2387592389
S22x5/21-2.0,-4.1858395987
S22x5/22-0.9,-0.9972882573
S22x5/22-1.0,-2.2842599883
S22x5/22-1.2,-2.5010519615
S22x5/22-1.5,-1.6535188402
S22x5/22-2.0,-0.7205628542
S66x8/01-090,-3.6810898029
S66x8/01-095,-4.1454970146
S66x8/01-100,-4.2884562231
S66x8/01-105,-4.2342331294
S66x8/01-110,-4.0585744023
S66x8/01-125,-3.2765469951
S66x8/01-150,-2.0887029357
S66x8/01-200,-0.8671176919
S66x8/02-090,-3.5195751393
S66x8/02-095,-4.1109149675
S66x8/02-100,-4.3360967424
S66x8/02-105,-4.3313527707
S66x8/02-110,-4.1847540074
S66x8/02-125,-3.4083365348
S66x8/02-150,-2.1597872090
S66x8/02-200,-0.8679648297
S66x8/03-090,-5.1702262613
S66x8/03-095,-5.7226667771
S66x8/03-100,-5.8842881173
S66x8/03-105,-5.7961230362
S66x8/03-110,-5.5549272196
S66x8/03-125,-4.4671646463
S66x8/03-150,-2.7726380619
S66x8/03-200,-1.0418665303
