system,energy
S22x5/01-0.9,-12.5294681815
S22x5/01-1.0,-13.7729592162
S22x5/01-1.2,-11.1133335399
S22x5/01-1.5,-6.1202131054
S22x5/01-2.0,-2.1219321351
S22x5/02-0.9, 4.7936911465
S22x5/02-1.0,-2.0740142567
S22x5/02-1.2,-3.0840124046
S22x5/02-1.5,-1.5558954343
S22x5/02-2.0,-0.5862967855
S22x5/03-0.9,-1.7277165017
S22x5/03-1.0,-2.5097171143
S22x5/03-1.2,-2.0196949031
S22x5/03-1.5,-1.0020865712
S22x5/03-2.0,-0.3459041810
S22x5/04-0.9,-4.2395749293
S22x5/04-1.0,-4.8125466767
S22x5/04-1.2,-3.9157996189
S22x5/04-1.5,-2.2732722974
S22x5/04-2.0,-0.9706692426
S22x5/05-0.9, 0.7256313110
S22x5/05-1.0, 0.1321197980
S22x5/05-1.2, 0.0054396914
S22x5/05-1.5, 0.0022154849
S22x5/05-2.0, 0.0005424192
S22x5/06-0.9, 1.2338755188
S22x5/06-1.0,-0.1191113384
S22x5/06-1.2,-0.2119164128
S22x5/06-1.5,-0.0474782453
S22x5/06-2.0,-0.0029770304
S22x5/07-0.9,-0.4966176496
S22x5/07-1.0,-0.9228618686
S22x5/07-1.2,-0.7649628518
S22x5/07-1.5,-0.3673257857
S22x5/07-2.0,-0.1196220056
S22x5/08-0.9,-17.0604819795
S22x5/08-1.0,-18.5272053682
S22x5/08-1.2,-15.0683779150
S22x5/08-1.5,-8.7652150499
S22x5/08-2.0,-3.5085910253
S22x5/09-0.9,-13.3309217760
S22x5/09-1.0,-14.7694500973
S22x5/09-1.2,-12.3601499983
S22x5/09-1.5,-7.5952480453
S22x5/09-2.0,-3.4454926258
S22x5/10-0.9,-1.8533489185
S22x5/10-1.0,-2.3324487626
S22x5/10-1.2,-1.9548377201
S22x5/10-1.5,-1.1313405963
S22x5/10-2.0,-0.4656784832
S22x5/11-0.9,-0.3341973643
S22x5/11-1.0,-1.0045358662
S22x5/11-1.2,-0.9634720855
S22x5/11-1.5,-0.5338867550
S22x5/11-2.0,-0.2010327002
S22x5/12-0.9, 0.8831490530
S22x5/12-1.0, 0.0649211262
S22x5/12-1.2,-0.2232337344
S22x5/12-1.5,-0.1265428076
S22x5/12-2.0,-0.0291847127
S22x5/13-0.9, 1.0149316901
S22x5/13-1.0,-0.1278935845
S22x5/13-1.2,-0.6222365749
S22x5/13-1.5,-0.3757595131
S22x5/13-2.0,-0.1438418005
S22x5/14-0.9, 6.4488084416
