system,energy
S22x5/01-0.9,-10.6616808975
S22x5/01-1.0,-12.7443220916
S22x5/01-1.2,-10.8476684306
S22x5/01-1.5,-6.0701877990
S22x5/01-2.0,-2.0969546853
S22x5/02-0.9, 5.8962107974
S22x5/02-1.0,-2.3834629610
S22x5/02-1.2,-3.2472423026
S22x5/02-1.5,-1.6438802947
S22x5/02-2.0,-0.5772710657
S22x5/03-0.9,-1.5949220055
S22x5/03-1.0,-2.5404281810
S22x5/03-1.2,-2.0323212094
S22x5/03-1.5,-1.0092799633
S22x5/03-2.0,-0.3405117411
S22x5/04-0.9,-3.8150003247
S22x5/04-1.0,-4.6452769355
S22x5/04-1.2,-3.9055060162
S22x5/04-1.5,-2.2754936809
S22x5/04-2.0,-0.9748736189
S22x5/05-0.9, 0.5954813907
S22x5/05-1.0, 0.0753952633
S22x5/05-1.2,-0.0326304927
S22x5/05-1.5,-0.0099271999
S22x5/05-2.0,-0.0010855914
S22x5/06-0.9, 1.2878816197
S22x5/06-1.0,-0.1210591278
S22x5/06-1.2,-0.2277796641
S22x5/06-1.5,-0.0645079740
S22x5/06-2.0,-0.0036583802
S22x5/07-0.9,-0.4138173979
S22x5/07-1.0,-0.9149590143
S22x5/07-1.2,-0.7750934275
S22x5/07-1.5,-0.3816136117
S22x5/07-2.0,-0.1219878418
S22x5/08-0.9,-14.3796933579
S22x5/08-1.0,-16.9277457789
S22x5/08-1.2,-14.6116647852
S22x5/08-1.5,-8.6880694744
S22x5/08-2.0,-3.4920337485
S22x5/09-0.9,-11.7019284534
S22x5/09-1.0,-13.8945155825
S22x5/09-1.2,-12.1466067672
S22x5/09-1.5,-7.5027919289
S22x5/09-2.0,-3.4147873323
S22x5/10-0.9,-1.5369777806
S22x5/10-1.0,-2.1822771485
S22x5/10-1.2,-1.8972058694
S22x5/10-1.5,-1.0990326434
S22x5/10-2.0,-0.4356672778
S22x5/11-0.9,-0.1915786425
S22x5/11-1.0,-0.9436801229
S22x5/11-1.2,-0.9456254023
S22x5/11-1.5,-0.5358679907
S22x5/11-2.0,-0.1932854683
S22x5/12-0.9, 0.8947720345
S22x5/12-1.0, 0.0255459107
S22x5/12-1.2,-0.2461719668
S22x5/12-1.5,-0.1263804081
S22x5/12-2.0,-0.0320908345
S22x5/13-0.9, 1.2428013391
S22x5/13-1.0,-0.1207139976
S22x5/13-1.2,-0.6291974748
S22x5/13-1.5,-0.3849331368
S22x5/13-2.0,-0.1422877733
S22x5/14-0.9, 6.5359316060
S22x5/14-1.0, 1.7114254145
S22x5/14-1.2, 0.1771521997
S22x5/14-1.5, 0.0915410821
S22x5/14-2.0, 0.0320092583
S22x5/15-0.9,-0.2341049596
S22x5/15-1.0,-2.0077793139
S22x5/15-1.2,-2.4688921009
S22x5/15-1.5,-1.6467982137
S22x5/15-2.0,-0.7347571186
S22x5/16-0.9, 7.6630954992
S22x5/16-1.0, 1.8050498280
S22x5/16-1.2, 0.0921309410
S22x5/16-1.5, 0.2172437800
S22x5/16-2.0, 0.1727596334
S22x5/17-0.9, 5.7616915913
S22x5/17-1.0, 0.5484934813
S22x5/17-1.2,-0.6567325905
S22x5/17-1.5,-0.2859309670
S22x5/17-2.0,-0.0589670653
S22x5/18-0.9,-11.3798968662
S22x5/18-1.0,-13.5747053790
S22x5/18-1.2,-11.8342200007
S22x5/18-1.5,-7.0375250291
S22x5/18-2.0,-2.8777458989
S22x5/19-0.9,-2.5097429677
S22x5/19-1.0,-3.7846037658
S22x5/19-1.2,-3.5551486514
S22x5/19-1.5,-2.1618830906
S22x5/19-2.0,-0.9442072308
