system,energy
S22x5/01-0.9,-13.6590247055
S22x5/01-1.0,-15.2344819319
S22x5/01-1.2,-12.4935218032
S22x5/01-1.5,-6.8929190475
S22x5/01-2.0,-2.3081282523
S22x5/02-0.9, 6.3778772806
S22x5/02-1.0,-2.4362880263
S22x5/02-1.2,-3.8220775021
S22x5/02-1.5,-1.7215825966
S22x5/02-2.0,-0.5959987095
S22x5/03-0.9,-2.7199342942
S22x5/03-1.0,-3.3417689493
S22x5/03-1.2,-2.4953591955
S22x5/03-1.5,-1.1547799576
S22x5/03-2.0,-0.3735590883
S22x5/04-0.9,-5.2666024921
S22x5/04-1.0,-5.8145209237
S22x5/04-1.2,-4.6269751824
S22x5/04-1.5,-2.5621388165
S22x5/04-2.0,-0.9991607456
S22x5/05-0.9, 0.2122316108
S22x5/05-1.0,-0.2089561369
S22x5/05-1.2,-0.1215229200
S22x5/05-1.5,-0.0145705817
S22x5/05-2.0, 0.0001602032
S22x5/06-0.9, 0.7105188121
S22x5/06-1.0,-0.6445329906
S22x5/06-1.2,-0.4624999594
S22x5/06-1.5,-0.0776465163
S22x5/06-2.0,-0.0027832555
S22x5/07-0.9,-0.9737880275
S22x5/07-1.0,-1.3155094186
S22x5/07-1.2,-0.9551758455
S22x5/07-1.5,-0.4123874293
S22x5/07-2.0,-0.1125219241
S22x5/08-0.9,-16.9533221866
S22x5/08-1.0,-19.2068589345
S22x5/08-1.2,-16.2057150545
S22x5/08-1.5,-9.5114294247
S22x5/08-2.0,-3.6826442066
S22x5/09-0.9,-13.9983092892
S22x5/09-1.0,-15.8343490491
S22x5/09-1.2,-13.3823956252
S22x5/09-1.5,-8.1015388789
S22x5/09-2.0,-3.4916960857
S22x5/10-0.9,-1.9396548774
S22x5/10-1.0,-2.6071768030
S22x5/10-1.2,-2.1473470219
S22x5/10-1.5,-1.1356908057
S22x5/10-2.0,-0.3963654809
S22x5/11-0.9,-0.4852306744
S22x5/11-1.0,-1.3073251890
S22x5/11-1.2,-1.1389448816
S22x5/11-1.5,-0.5837982311
S22x5/11-2.0,-0.1885766999
S22x5/12-0.9, 0.7032792980
S22x5/12-1.0,-0.2626175468
S22x5/12-1.2,-0.5075444720
S22x5/12-1.5,-0.2111133889
S22x5/12-2.0,-0.0344170121
S22x5/13-0.9, 0.9819861877
S22x5/13-1.0,-0.3080150335
S22x5/13-1.2,-0.8777054711
S22x5/13-1.5,-0.4699223925
S22x5/13-2.0,-0.1372882798
S22x5/14-0.9, 6.9038902978
S22x5/14-1.0, 1.4494125358
S22x5/14-1.2,-0.0250788554
S22x5/14-1.5, 0.1116895956
S22x5/14-2.0, 0.1707774564
S22x5/15-0.9,-0.5657974315
S22x5/15-1.0,-2.3442825872
S22x5/15-1.2,-2.8712187963
S22x5/15-1.5,-1.8797161136
S22x5/15-2.0,-0.7672018684
S22x5/16-0.9, 7.7975257243
S22x5/16-1.0, 1.8321823337
S22x5/16-1.2,-0.3243470971
S22x5/16-1.5,-0.0448825524
S22x5/16-2.0, 0.0542496373
S22x5/17-0.9, 5.5386454822
S22x5/17-1.0, 0.2278840189
S22x5/17-1.2,-1.0528192062
S22x5/17-1.5,-0.4085665869
S22x5/17-2.0,-0.1031604868
S22x5/18-0.9,-14.4134747656
S22x5/18-1.0,-16.0910190611
S22x5/18-1.2,-13.4737314489
S22x5/18-1.5,-7.8663659609
S22x5/18-2.0,-3.0653405464
S22x5/19-0.9,-3.8861277080
S22x5/19-1.0,-4.8067183059
S22x5/19-1.2,-4.3895522037
S22x5/19-1.5,-2.6252820829
S22x5/19-2.0,-1.1147268437
S22x5/20-0.9, 2.6679350941
S22x5/20-1.0,-3.8882974474
S22x5/20-1.2,-3.6257852594
S22x5/20-1.5,-1.5825243636
S22x5/20-2.0,-0.5182945878
S22x5/21-0.9,-17.6536808045
S22x5/21-1.0,-19.6584428646
S22x5/21-1.2,-16.4099199407
S22x5/21-1.5,-9.8650597534
S22x5/21-2.0,-4.1286721679
S22x5/22-0.9,-2.0448025611
S22x5/22-1.0,-2.9611488734
S22x5/22-1.2,-2.7794631060
S22x5/22-1.5,-1.6394904267
S22x5/22-2.0,-0.6617923249
S66x8/01-090,-5.6087372865
S66x8/01-095,-5.8310734941
S66x8/01-100,-5.7561346812
S66x8/01-105,-5.5036974088
S66x8/01-110,-5.1542520036
S66x8/01-125,-3.9589978103
S66x8/01-150,-2.3814672299
S66x8/01-200,-0.9750136162
S66x8/02-090,-5.7630434977
S66x8/02-095,-6.0821651979
S66x8/02-100,-6.0618620034
S66x8/02-105,-5.8344941110
S66x8/02-110,-5.4877523931
S66x8/02-125,-4.2288999264
S66x8/02-150,-2.5134942193
S66x8/02-200,-0.9823891743
S66x8/03-090,-7.5688885685
S66x8/03-095,-7.8735064540
S66x8/03-100,-7.8053430491
S66x8/03-105,-7.5062816345
S66x8/03-110,-7.0718007889
S66x8/03-125,-5.5033572987
S66x8/03-150,-3.3033818102
S66x8/03-200,-1.2380844759
S66x8/04-090,-7.8233808089
S66x8/04-095,-8.2190153041
S66x8/04-100,-8.2213601187
S66x8/04-105,-7.9784695872
S66x8/04-110,-7.5841996115
S66x8/04-125,-6.0675172443
S66x8/04-150,-3.8544842876
S66x8/04-200,-1.4331597895
S66x8/05-090,-5.5400611436
S66x8/05-095,-5.9395587125
S66x8/05-100,-5.9761204266
S66x8/05-105,-5.7890302966
S66x8/05-110,-5.4706849511
S66x8/05-125,-4.2549649757
S66x8/05-150,-2.5408095185
S66x8/05-200,-0.9572412301
S66x8/06-090,-7.2459426374
S66x8/06-095,-7.7699285479
S66x8/06-100,-7.8483344762
S66x8/06-105,-7.6398367350
S66x8/06-110,-7.2537189858
S66x8/06-125,-5.7243844588
S66x8/06-150,-3.4690365930
S66x8/06-200,-1.2724708656
S66x8/07-090,-7.5052210180
S66x8/07-095,-8.0249603209
S66x8/07-100,-8.1161126609
S66x8/07-105,-7.9330147462
S66x8/07-110,-7.5733069255
S66x8/07-125,-6.0932665308
S66x8/07-150,-3.5625823797
S66x8/07-200,-1.0143496123
S66x8/08-090,-5.3593997227
S66x8/08-095,-5.6547761506
S66x8/08-100,-5.6325457489
S66x8/08-105,-5.4174884002
S66x8/08-110,-5.0936418047
S66x8/08-125,-3.9340806014
S66x8/08-150,-2.3574194353
S66x8/08-200,-0.9224652826
S66x8/09-090,-2.6096622425
S66x8/09-095,-2.8717770915
S66x8/09-100,-2.8904645746
S66x8/09-105,-2.7745677791
S66x8/09-110,-2.5876698552
S66x8/09-125,-1.9046443667
S66x8/09-150,-1.0622077519
S66x8/09-200,-0.4064925426
S66x8/10-090,-3.0734450823
