system,energy
S22x5/01-0.9,-6.7816078402
S22x5/01-1.0,-9.6652460531
S22x5/01-1.2,-9.1255502546
S22x5/01-1.5,-5.5600351466
S22x5/01-2.0,-2.1055954907
S22x5/02-0.9,18.0047151893
S22x5/02-1.0, 4.7788360520
S22x5/02-1.2,-1.6220868906
S22x5/02-1.5,-1.6561794803
S22x5/02-2.0,-0.5902040360
S22x5/03-0.9,-0.0660077216
S22x5/03-1.0,-1.5628311710
S22x5/03-1.2,-1.7451414985
S22x5/03-1.5,-1.0125806632
S22x5/03-2.0,-0.3401603358
S22x5/04-0.9,-2.2122093504
S22x5/04-1.0,-3.4854448990
S22x5/04-1.2,-3.3884946853
S22x5/04-1.5,-2.1868203171
S22x5/04-2.0,-0.9704873276
S22x5/05-0.9, 1.4190248248
S22x5/05-1.0, 0.3512170528
S22x5/05-1.2,-0.0776856729
S22x5/05-1.5,-0.0204881843
S22x5/05-2.0,-0.0011420672
S22x5/06-0.9, 3.6575456475
S22x5/06-1.0, 0.9982985475
S22x5/06-1.2,-0.1575111531
S22x5/06-1.5,-0.0898279813
S22x5/06-2.0,-0.0037148561
S22x5/07-0.9, 0.2677520176
S22x5/07-1.0,-0.5416034273
S22x5/07-1.2,-0.7287204774
S22x5/07-1.5,-0.4163086105
S22x5/07-2.0,-0.1241213740
S22x5/08-0.9,-9.9752106330
S22x5/08-1.0,-13.2817588560
S22x5/08-1.2,-12.3369868666
S22x5/08-1.5,-7.8345624630
S22x5/08-2.0,-3.4149128341
S22x5/09-0.9,-7.9436298847
S22x5/09-1.0,-10.8988983041
S22x5/09-1.2,-10.4704599354
S22x5/09-1.5,-7.0012738068
S22x5/09-2.0,-3.3761327486
S22x5/10-0.9, 0.5254513334
S22x5/10-1.0,-0.8353845378
S22x5/10-1.2,-1.4472376507
S22x5/10-1.5,-1.0560733448
S22x5/10-2.0,-0.4217616678
S22x5/11-0.9, 1.7089216517
S22x5/11-1.0, 0.2508720127
S22x5/11-1.2,-0.5917477093
S22x5/11-1.5,-0.5303584575
S22x5/11-2.0,-0.1949420933
S22x5/12-0.9, 2.7461257866
S22x5/12-1.0, 1.1668852429
S22x5/12-1.2, 0.0743661478
S22x5/12-1.5,-0.1343372283
S22x5/12-2.0,-0.0433922801
S22x5/13-0.9, 3.8870697879
S22x5/13-1.0, 1.6151842864
S22x5/13-1.2,-0.0312938975
S22x5/13-1.5,-0.3580192555
S22x5/13-2.0,-0.1548191375
S22x5/14-0.9,11.9386438524
S22x5/14-1.0, 4.6888323680
S22x5/14-1.2, 0.7229536653
S22x5/14-1.5, 0.0240398880
S22x5/14-2.0, 0.0229605717
S22x5/15-0.9, 3.3479952239
S22x5/15-1.0, 0.4732990210
S22x5/15-1.2,-1.4769062986
S22x5/15-1.5,-1.5249735244
S22x5/15-2.0,-0.7373173571
S22x5/16-0.9,15.0935230354
S22x5/16-1.0, 6.2910711340
S22x5/16-1.2, 1.1930272875
S22x5/16-1.5, 0.1408131260
S22x5/16-2.0, 0.1370982699
S22x5/17-0.9,11.6509558587
S22x5/17-1.0, 3.8832733556
S22x5/17-1.2, 0.0067457268
S22x5/17-1.5,-0.3268696851
S22x5/17-2.0,-0.0634412079
S22x5/18-0.9,-7.8168478705
S22x5/18-1.0,-10.6897054706
S22x5/18-1.2,-10.1589642323
S22x5/18-1.5,-6.5207960774
S22x5/18-2.0,-2.8747401284
S22x5/19-0.9, 1.1252311639
S22x5/19-1.0,-1.0451044793
S22x5/19-1.2,-2.1552942412
S22x5/19-1.5,-1.8032802513
S22x5/19-2.0,-0.9426259070
S22x5/20-0.9,11.1819866531
S22x5/20-1.0, 1.3486998379
S22x5/20-1.2,-2.3791645212
S22x5/20-1.5,-1.6010527731
S22x5/20-2.0,-0.5531872522
S22x5/21-0.9,-11.4338250305
S22x5/21-1.0,-14.4411516358
S22x5/21-1.2,-13.3592249006
S22x5/21-1.5,-8.7938173711
S22x5/21-2.0,-4.1543197979
S22x5/22-0.9, 0.5646079246
