system,energy
S22x5/01-0.9,-14.2360758920
S22x5/01-1.0,-15.5427721282
S22x5/01-1.2,-12.4803217650
S22x5/01-1.5,-6.6966553566
S22x5/01-2.0,-2.1509251436
S22x5/02-0.9, 4.4490593037
S22x5/02-1.0,-3.4637317534
S22x5/02-1.2,-3.7909490161
S22x5/02-1.5,-1.5064080291
S22x5/02-2.0,-0.5761365914
S22x5/03-0.9,-2.6900775189
S22x5/03-1.0,-3.2732645557
S22x5/03-1.2,-2.3607512597
S22x5/03-1.5,-1.0505822604
S22x5/03-2.0,-0.3500182587
S22x5/04-0.9,-5.3495973344
S22x5/04-1.0,-5.7977803514
S22x5/04-1.2,-4.5177084636
S22x5/04-1.5,-2.4513439867
S22x5/04-2.0,-0.9656585795
S22x5/05-0.9, 0.2111995460
S22x5/05-1.0,-0.1084455598
S22x5/05-1.2,-0.0133101662
S22x5/05-1.5, 0.0123858448
S22x5/05-2.0, 0.0009041156
S22x5/06-0.9, 0.4795355239
S22x5/06-1.0,-0.6556732290
S22x5/06-1.2,-0.3185843010
S22x5/06-1.5,-0.0180353125
S22x5/06-2.0,-0.0012436610
S22x5/07-0.9,-0.9334729910
S22x5/07-1.0,-1.2492667575
S22x5/07-1.2,-0.8713986871
S22x5/07-1.5,-0.3630279733
S22x5/07-2.0,-0.1119766811
S22x5/08-0.9,-18.2664436807
S22x5/08-1.0,-20.0578387143
S22x5/08-1.2,-16.5261898534
S22x5/08-1.5,-9.5073938485
S22x5/08-2.0,-3.5906593498
S22x5/09-0.9,-14.9237873702
S22x5/09-1.0,-16.4437570086
S22x5/09-1.2,-13.6156830654
S22x5/09-1.5,-8.0770460546
S22x5/09-2.0,-3.4425329774
S22x5/10-0.9,-2.1310029101
S22x5/10-1.0,-2.6649911334
S22x5/10-1.2,-2.0803091807
S22x5/10-1.5,-1.0627621566
S22x5/10-2.0,-0.4006270232
S22x5/11-0.9,-0.6420201916
S22x5/11-1.0,-1.3301523522
S22x5/11-1.2,-1.0622392529
S22x5/11-1.5,-0.4964341658
S22x5/11-2.0,-0.1750210520
S22x5/12-0.9, 0.5506845561
S22x5/12-1.0,-0.2808738682
S22x5/12-1.2,-0.3973091924
S22x5/12-1.5,-0.1085929618
S22x5/12-2.0,-0.0144896330
S22x5/13-0.9, 0.7288831279
S22x5/13-1.0,-0.4449451936
S22x5/13-1.2,-0.8152355851
S22x5/13-1.5,-0.3671042121
S22x5/13-2.0,-0.1102428097
S22x5/14-0.9, 6.5084088522
S22x5/14-1.0, 1.4177319670
S22x5/14-1.2, 0.1888364261
S22x5/14-1.5, 0.2439901791
S22x5/14-2.0, 0.1587863151
S22x5/15-0.9,-1.0103041843
S22x5/15-1.0,-2.6172627000
S22x5/15-1.2,-2.8676301951
S22x5/15-1.5,-1.7501597546
S22x5/15-2.0,-0.7262145811
S22x5/16-0.9, 7.2156927902
S22x5/16-1.0, 1.5799897273
S22x5/16-1.2,-0.0799052994
S22x5/16-1.5, 0.2434003202
S22x5/16-2.0, 0.1331056782
S22x5/17-0.9, 5.0251172054
S22x5/17-1.0, 0.0191924400
S22x5/17-1.2,-0.8797950776
S22x5/17-1.5,-0.2541942989
S22x5/17-2.0,-0.0800909168
S22x5/18-0.9,-14.8177454228
S22x5/18-1.0,-16.2843987186
S22x5/18-1.2,-13.4094660702
S22x5/18-1.5,-7.6639824838
S22x5/18-2.0,-2.9225182607
S22x5/19-0.9,-4.3991951418
S22x5/19-1.0,-5.1514112054
S22x5/19-1.2,-4.4338154670
S22x5/19-1.5,-2.5034644844
S22x5/19-2.0,-1.0072778316
S22x5/20-0.9, 1.1368261586
S22x5/20-1.0,-4.5792613072
S22x5/20-1.2,-3.5740703211
S22x5/20-1.5,-1.4540975842
S22x5/20-2.0,-0.5316312976
S22x5/21-0.9,-18.7747019447
S22x5/21-1.0,-20.4201493188
S22x5/21-1.2,-16.7900742791
S22x5/21-1.5,-9.9719629577
S22x5/21-2.0,-4.1751698041
S22x5/22-0.9,-2.5620653979
S22x5/22-1.0,-3.3394794809
S22x5/22-1.2,-2.9190574203
S22x5/22-1.5,-1.6545805862
S22x5/22-2.0,-0.6924400758
S66x8/01-090,-5.5981995826
S66x8/01-095,-5.7718624531
S66x8/01-100,-5.6587524271
S66x8/01-105,-5.3766034597
S66x8/01-110,-5.0045419855
S66x8/01-125,-3.7757147804
S66x8/01-150,-2.2094317425
S66x8/01-200,-0.8714994651
S66x8/02-090,-5.8194814488
S66x8/02-095,-6.0731768149
S66x8/02-100,-6.0001610048
S66x8/02-105,-5.7310300979
S66x8/02-110,-5.3521887603
S66x8/02-125,-4.0432127193
S66x8/02-150,-2.3305109506
S66x8/02-200,-0.8742059762
S66x8/03-090,-7.3512332051
S66x8/03-095,-7.6162915128
S66x8/03-100,-7.5170647573
S66x8/03-105,-7.1939468258
S66x8/03-110,-6.7420597459
S66x8/03-125,-5.1553955141
S66x8/03-150,-2.9890086625
S66x8/03-200,-1.0357675147
S66x8/04-090,-8.0877890795
S66x8/04-095,-8.3967793255
S66x8/04-100,-8.3235504759
S66x8/04-105,-8.0147783522
S66x8/04-110,-7.5650542347
S66x8/04-125,-5.9361389742
S66x8/04-150,-3.6468526978
S66x8/04-200,-1.2782438272
S66x8/05-090,-5.6633496870
S66x8/05-095,-5.9990336840
S66x8/05-100,-5.9849724517
S66x8/05-105,-5.7582248525
S66x8/05-110,-5.4095008321
S66x8/05-125,-4.1442575579
S66x8/05-150,-2.4314075087
S66x8/05-200,-0.9315462232
S66x8/06-090,-7.2249882135
S66x8/06-095,-7.6855518042
S66x8/06-100,-7.7129854517
S66x8/06-105,-7.4656739904
S66x8/06-110,-7.0531037048
S66x8/06-125,-5.4877360778
S66x8/06-150,-3.2553357943
S66x8/06-200,-1.1894216809
S66x8/07-090,-7.8061969640
S66x8/07-095,-8.2396838974
S66x8/07-100,-8.2564609907
S66x8/07-105,-8.0099658565
S66x8/07-110,-7.5989441388
S66x8/07-125,-6.0161286109
S66x8/07-150,-3.4236121235
S66x8/07-200,-0.9870342505
S66x8/08-090,-5.4241447697
S66x8/08-095,-5.6719706004
S66x8/08-100,-5.6124710306
S66x8/08-105,-5.3686197821
S66x8/08-110,-5.0228754277
S66x8/08-125,-3.8300144302
S66x8/08-150,-2.2649416071
S66x8/08-200,-0.9061014670
S66x8/09-090,-2.5749348642
S66x8/09-095,-2.7869534355
S66x8/09-100,-2.7686492979
S66x8/09-105,-2.6244496288
S66x8/09-110,-2.4173075591
S66x8/09-125,-1.7202391616
S66x8/09-150,-0.9201665899
S66x8/09-200,-0.3577097678
S66x8/10-090,-3.1517071854
S66x8/10-095,-3.5799456923
S66x8/10-100,-3.6617493334
S66x8/10-105,-3.5332327575
S66x8/10-110,-3.2918377694
S66x8/10-125,-2.3845700133
S66x8/10-150,-1.0344265898
S66x8/10-200,-0.3156461762
S66x8/11-090,-3.8127714738
S66x8/11-095,-4.3197429042
S66x8/11-100,-4.4641430626
S66x8/11-105,-4.3748081783
S66x8/11-110,-4.1432903148
S66x8/11-125,-2.6414322314
S66x8/11-150,-1.1396373382
S66x8/11-200,-0.4627801424
S66x8/12-090,-7.5393634320
S66x8/12-095,-7.9062049059
S66x8/12-100,-7.8606921458
S66x8/12-105,-7.5604047659
S66x8/12-110,-7.1143913629
S66x8/12-125,-5.5045013112
S66x8/12-150,-3.2619065715
S66x8/12-200,-1.2482848934
S66x8/13-090,-5.0376298070
S66x8/13-095,-5.4930283672
S66x8/13-100,-5.5883649404
S66x8/13-105,-5.4580439610
S66x8/13-110,-5.1934623096
S66x8/13-125,-4.1134635972
S66x8/13-150,-2.5494641291
S66x8/13-200,-1.1326646412
S66x8/14-090,-6.0016233529
S66x8/14-095,-6.5801694551
S66x8/14-100,-6.7396516783
S66x8/14-105,-6.6255891557
S66x8/14-110,-6.3376874324
S66x8/14-125,-5.0610232348
S66x8/14-150,-3.1422371262
S66x8/14-200,-1.3006144145
S66x8/15-090,-6.7153941073
S66x8/15-095,-7.2936248233
S66x8/15-100,-7.4486474621
S66x8/15-105,-7.3221398578
S66x8/15-110,-7.0206423260
S66x8/15-125,-5.7210609176
S66x8/15-150,-3.7210555676
S66x8/15-200,-1.5017349033
S66x8/16-090,-4.9339402670
S66x8/16-095,-5.2390713924
S66x8/16-100,-5.2416972058
S66x8/16-105,-5.0610748160
S66x8/16-110,-4.7784708414
S66x8/16-125,-3.7476842459
S66x8/16-150,-2.3519653113
S66x8/16-200,-1.0913307177
S66x8/17-090,-15.9716533931
S66x8/17-095,-17.0588507058
S66x8/17-100,-17.2322310716
S66x8/17-105,-16.8145421912
S66x8/17-110,-16.0323691390
S66x8/17-125,-12.8234927657
S66x8/17-150,-7.9329236318
