system,energy
S22x5/01-0.9,-10.7309893189
S22x5/01-1.0,-12.7975035196
S22x5/01-1.2,-10.9183448226
S22x5/01-1.5,-6.1524417410
S22x5/01-2.0,-2.1259142475
S22x5/02-0.9, 7.3504765542
S22x5/02-1.0,-1.6884899433
S22x5/02-1.2,-3.2921531557
S22x5/02-1.5,-1.6981284887
S22x5/02-2.0,-0.5771581141
S22x5/03-0.9,-1.6278411525
S22x5/03-1.0,-2.5841216657
S22x5/03-1.2,-2.0876110692
S22x5/03-1.5,-1.0342862159
S22x5/03-2.0,-0.3401917113
S22x5/04-0.9,-3.7824263079
S22x5/04-1.0,-4.6437458123
S22x5/04-1.2,-3.9399751116
S22x5/04-1.5,-2.3035872801
S22x5/04-2.0,-0.9708324578
S22x5/05-0.9, 0.5791473191
S22x5/05-1.0, 0.0268260300
S22x5/05-1.2,-0.0610692220
S22x5/05-1.5,-0.0127196170
S22x5/05-2.0,-0.0010981416
S22x5/06-0.9, 1.4014231840
S22x5/06-1.0,-0.1370166937
S22x5/06-1.2,-0.2882715774
S22x5/06-1.5,-0.0749246312
S22x5/06-2.0,-0.0037085810
S22x5/07-0.9,-0.5288210593
S22x5/07-1.0,-1.0123422096
S22x5/07-1.2,-0.8382899067
S22x5/07-1.5,-0.4015307624
S22x5/07-2.0,-0.1241464744
S22x5/08-0.9,-14.0367155045
S22x5/08-1.0,-16.6511647031
S22x5/08-1.2,-14.4711465886
S22x5/08-1.5,-8.6801942305
S22x5/08-2.0,-3.4978758617
S22x5/09-0.9,-11.5671268681
S22x5/09-1.0,-13.7763116228
S22x5/09-1.2,-12.1022857730
S22x5/09-1.5,-7.5203182685
S22x5/09-2.0,-3.4061528019
S22x5/10-0.9,-1.4199849143
S22x5/10-1.0,-2.1452038888
S22x5/10-1.2,-1.9334696420
S22x5/10-1.5,-1.1190878463
S22x5/10-2.0,-0.4286579970
S22x5/11-0.9,-0.0905433421
S22x5/11-1.0,-0.9206881758
S22x5/11-1.2,-0.9884842994
S22x5/11-1.5,-0.5605291130
S22x5/11-2.0,-0.1923191037
S22x5/12-0.9, 0.9968741010
S22x5/12-1.0, 0.0478413223
S22x5/12-1.2,-0.2871044098
S22x5/12-1.5,-0.1503700953
S22x5/12-2.0,-0.0341992663
S22x5/13-0.9, 1.4210454052
S22x5/13-1.0,-0.0467871064
S22x5/13-1.2,-0.6633088898
S22x5/13-1.5,-0.4223515268
S22x5/13-2.0,-0.1456386739
S22x5/14-0.9, 6.9806350202
