system,energy
S22x5/01-0.9,-12.1913414783
S22x5/01-1.0,-14.0210837414
S22x5/01-1.2,-11.6643028597
S22x5/01-1.5,-6.4506197476
S22x5/01-2.0,-2.1799622033
S22x5/02-0.9, 9.3615033551
S22x5/02-1.0,-0.3305161426
S22x5/02-1.2,-2.8477582878
S22x5/02-1.5,-1.4793300540
S22x5/02-2.0,-0.5877135137
S22x5/03-0.9,-2.1166341982
S22x5/03-1.0,-2.8822693009
S22x5/03-1.2,-2.2454710549
S22x5/03-1.5,-1.0706780003
S22x5/03-2.0,-0.3684483374
S22x5/04-0.9,-4.6757533763
S22x5/04-1.0,-5.3381058789
S22x5/04-1.2,-4.3282158509
S22x5/04-1.5,-2.4277687695
S22x5/04-2.0,-0.9738990339
S22x5/05-0.9, 0.6514665937
S22x5/05-1.0, 0.0615040861
S22x5/05-1.2,-0.0367705492
S22x5/05-1.5,-0.0060858379
S22x5/05-2.0, 0.0000988327
S22x5/06-0.9, 1.5378953250
S22x5/06-1.0,-0.0895290985
S22x5/06-1.2,-0.2515371100
S22x5/06-1.5,-0.0458481640
S22x5/06-2.0,-0.0030661368
S22x5/07-0.9,-0.5579998105
S22x5/07-1.0,-1.0104640737
S22x5/07-1.2,-0.8015219303
S22x5/07-1.5,-0.3692626565
S22x5/07-2.0,-0.1104049582
S22x5/08-0.9,-15.5932424015
S22x5/08-1.0,-18.0518559600
S22x5/08-1.2,-15.3909755784
S22x5/08-1.5,-9.0515661973
S22x5/08-2.0,-3.5349744728
S22x5/09-0.9,-12.7450973169
S22x5/09-1.0,-14.7952220369
S22x5/09-1.2,-12.6790264051
S22x5/09-1.5,-7.7338151267
S22x5/09-2.0,-3.3907990256
S22x5/10-0.9,-1.2107646587
S22x5/10-1.0,-2.0484275579
S22x5/10-1.2,-1.8230029369
S22x5/10-1.5,-1.0122828472
S22x5/10-2.0,-0.3757514810
S22x5/11-0.9, 0.2052448576
S22x5/11-1.0,-0.7812117704
S22x5/11-1.2,-0.8417721450
S22x5/11-1.5,-0.4794109633
S22x5/11-2.0,-0.1792195924
S22x5/12-0.9, 1.3721643625
S22x5/12-1.0, 0.2427212922
S22x5/12-1.2,-0.2368385163
S22x5/12-1.5,-0.1201216914
S22x5/12-2.0,-0.0276375880
S22x5/13-0.9, 1.8786841743
S22x5/13-1.0, 0.3915712458
S22x5/13-1.2,-0.4812560294
S22x5/13-1.5,-0.3184143715
S22x5/13-2.0,-0.1198977960
S22x5/14-0.9, 8.4879537538
S22x5/14-1.0, 2.5113681545
S22x5/14-1.2, 0.4342732028
S22x5/14-1.5, 0.2190147372
S22x5/14-2.0, 0.1946015439
S22x5/15-0.9, 0.6054486884
S22x5/15-1.0,-1.4167581351
S22x5/15-1.2,-2.3081224793
S22x5/15-1.5,-1.6428826801
S22x5/15-2.0,-0.7235093877
S22x5/16-0.9, 9.8098963995
S22x5/16-1.0, 3.2777341802
S22x5/16-1.2, 0.3610616096
S22x5/16-1.5, 0.1344448461
S22x5/16-2.0, 0.0572992078
S22x5/17-0.9, 7.1912922725
S22x5/17-1.0, 1.3574964541
S22x5/17-1.2,-0.5659416959
S22x5/17-1.5,-0.3057044181
S22x5/17-2.0,-0.0991788137
S22x5/18-0.9,-13.0491025020
S22x5/18-1.0,-14.9518480251
S22x5/18-1.2,-12.6975454019
S22x5/18-1.5,-7.4532808038
S22x5/18-2.0,-2.9461375289
S22x5/19-0.9,-2.7366943193
S22x5/19-1.0,-3.8535905887
S22x5/19-1.2,-3.7460528468
S22x5/19-1.5,-2.2915303758
S22x5/19-2.0,-1.0252086639
S22x5/20-0.9, 4.9372562780
S22x5/20-1.0,-2.3380262551
S22x5/20-1.2,-2.9556178793
S22x5/20-1.5,-1.4442379044
S22x5/20-2.0,-0.5180298416
S22x5/21-0.9,-16.3206749157
S22x5/21-1.0,-18.5544842718
S22x5/21-1.2,-15.6533972795
S22x5/21-1.5,-9.4639748993
S22x5/21-2.0,-4.0145536714
S22x5/22-0.9,-1.2394852653
S22x5/22-1.0,-2.3208132937
S22x5/22-1.2,-2.3976990803
S22x5/22-1.5,-1.4872053607
S22x5/22-2.0,-0.6391974658
S66x8/01-090,-5.0582687191
S66x8/01-095,-5.3388718797
S66x8/01-100,-5.3173850141
S66x8/01-105,-5.1140652928
S66x8/01-110,-4.8094846187
S66x8/01-125,-3.7249875419
S66x8/01-150,-2.2679067776
S66x8/01-200,-0.9575341516
S66x8/02-090,-5.1087564372
S66x8/02-095,-5.4953217261
S66x8/02-100,-5.5372335859
S66x8/02-105,-5.3671613874
S66x8/02-110,-5.0728190323
S66x8/02-125,-3.9440208535
S66x8/02-150,-2.3712835669
S66x8/02-200,-0.9591219388
S66x8/03-090,-6.9267678499
S66x8/03-095,-7.2914954954
S66x8/03-100,-7.2791536391
S66x8/03-105,-7.0320425416
S66x8/03-110,-6.6455615899
S66x8/03-125,-5.1988245035
S66x8/03-150,-3.1389535574
S66x8/03-200,-1.2038469942
S66x8/04-090,-6.9860716995
S66x8/04-095,-7.4549867511
S66x8/04-100,-7.5260434767
S66x8/04-105,-7.3474965744
S66x8/04-110,-7.0129228927
S66x8/04-125,-5.6492306611
S66x8/04-150,-3.6210563481
S66x8/04-200,-1.3937664389
S66x8/05-090,-4.8428263933
S66x8/05-095,-5.3134138204
S66x8/05-100,-5.4152996472
S66x8/05-105,-5.2882646839
S66x8/05-110,-5.0248278607
S66x8/05-125,-3.9458485376
S66x8/05-150,-2.3839936458
S66x8/05-200,-0.9279627676
S66x8/06-090,-6.4008273101
S66x8/06-095,-7.0072734876
S66x8/06-100,-7.1621922737
S66x8/06-105,-7.0242131687
S66x8/06-110,-6.7018319333
S66x8/06-125,-5.3316873355
S66x8/06-150,-3.2587646316
S66x8/06-200,-1.2253708202
S66x8/07-090,-6.5887264881
S66x8/07-095,-7.1876768767
S66x8/07-100,-7.3527492680
S66x8/07-105,-7.2384909624
S66x8/07-110,-6.9424824442
S66x8/07-125,-5.6271379351
S66x8/07-150,-3.3207259838
S66x8/07-200,-0.9855191289
S66x8/08-090,-4.7720923331
S66x8/08-095,-5.1292535949
S66x8/08-100,-5.1635909761
S66x8/08-105,-5.0003243688
S66x8/08-110,-4.7236956022
S66x8/08-125,-3.6810047127
S66x8/08-150,-2.2329056169
S66x8/08-200,-0.9005731086
S66x8/09-090,-1.9543743671
S66x8/09-095,-2.3003476369
S66x8/09-100,-2.3935393827
S66x8/09-105,-2.3443842438
S66x8/09-110,-2.2170978375
S66x8/09-125,-1.6727862676
S66x8/09-150,-0.9652965693
S66x8/09-200,-0.3978889484
S66x8/10-090,-2.2124452940
S66x8/10-095,-2.8015836934
S66x8/10-100,-3.0246314341
S66x8/10-105,-3.0171903640
S66x8/10-110,-2.8801085975
S66x8/10-125,-2.2002745595
S66x8/10-150,-1.0305256144
S66x8/10-200,-0.3114132483
S66x8/11-090,-2.4004887364
S66x8/11-095,-3.1046920421
S66x8/11-100,-3.4313324980
S66x8/11-105,-3.5034438788
S66x8/11-110,-3.4099578938
S66x8/11-125,-2.3352850427
S66x8/11-150,-1.0683080226
S66x8/11-200,-0.3960373562
S66x8/12-090,-6.5756623056
S66x8/12-095,-7.0728742694
S66x8/12-100,-7.1399237194
S66x8/12-105,-6.9376691955
S66x8/12-110,-6.5774876051
S66x8/12-125,-5.1630213230
S66x8/12-150,-3.0790221983
S66x8/12-200,-1.1113339627
S66x8/13-090,-3.8548102161
S66x8/13-095,-4.4738702125
S66x8/13-100,-4.7172077817
S66x8/13-105,-4.7206048043
S66x8/13-110,-4.5750248025
S66x8/13-125,-3.7652365644
S66x8/13-150,-2.4299144127
S66x8/13-200,-1.1155168781
S66x8/14-090,-4.9154202661
S66x8/14-095,-5.6509320903
S66x8/14-100,-5.9546912290
S66x8/14-105,-5.9697589865
S66x8/14-110,-5.7928106019
S66x8/14-125,-4.7581858447
S66x8/14-150,-3.0613590616
S66x8/14-200,-1.2964900457
S66x8/15-090,-5.2183125633
S66x8/15-095,-5.9892479248
S66x8/15-100,-6.3193256894
S66x8/15-105,-6.3478958820
S66x8/15-110,-6.1825028334
S66x8/15-125,-5.2048253767
S66x8/15-150,-3.5329008678
S66x8/15-200,-1.4887251886
S66x8/16-090,-4.1196664656
S66x8/16-095,-4.5434276924
S66x8/16-100,-4.6516086315
S66x8/16-105,-4.5652141311
S66x8/16-110,-4.3660801490
S66x8/16-125,-3.5227333318
S66x8/16-150,-2.2820051585
S66x8/16-200,-1.0726624363
S66x8/17-090,-13.8063242715
S66x8/17-095,-15.1760438571
S66x8/17-100,-15.5953340162
S66x8/17-105,-15.3927183605
S66x8/17-110,-14.7982579277
S66x8/17-125,-12.0307671378
S66x8/17-150,-7.6003737937
S66x8/17-200,-3.0195637303
S66x8/18-090,-6.6882124049
S66x8/18-095,-7.0790584380
S66x8/18-100,-7.0885960172
S66x8/18-105,-6.8568806137
S66x8/18-110,-6.4791713660
S66x8/18-125,-5.0588135228
S66x8/18-150,-3.0621943395
S66x8/18-200,-1.2210526765
S66x8/19-090,-6.1861754580
S66x8/19-095,-6.7581379819
S66x8/19-100,-6.8990718407
S66x8/19-105,-6.7606052236
S66x8/19-110,-6.5814359575
S66x8/19-125,-5.0815712835
S66x8/19-150,-3.1869366968
S66x8/19-200,-1.2161609263
S66x8/20-090,-16.7451143548
S66x8/20-095,-18.2243738767
S66x8/20-100,-18.6277891756
S66x8/20-105,-18.3122911544
S66x8/20-110,-17.5548234012
S66x8/20-125,-14.1469067957
S66x8/20-150,-8.8633476798
S66x8/20-200,-3.4083465123
S66x8/21-090,-13.5015842100
S66x8/21-095,-14.7191436667
S66x8/21-100,-15.0599530356
S66x8/21-105,-14.8434759467
S66x8/21-110,-14.2701413106
S66x8/21-125,-11.6698661078
S66x8/21-150,-7.5220934301
S66x8/21-200,-2.8601039093
S66x8/22-090,-16.5473087475
S66x8/22-095,-17.9748794355
S66x8/22-100,-18.3922614638
S66x8/22-105,-18.1400189076
S66x8/22-110,-17.4715220832
S66x8/22-125,-14.3818747063
S66x8/22-150,-9.3140415505
S66x8/22-200,-3.9071857963
S66x8/23-090,-15.9195383548
S66x8/23-095,-17.2784187182
S66x8/23-100,-17.7186904724
S66x8/23-105,-17.5424630334
S66x8/23-110,-16.9718637111
S66x8/23-125,-14.2242305212
S66x8/23-150,-9.5682223580
S66x8/23-200,-4.3668458362
S66x8/24-090, 8.1349004828
