system,energy
S22x5/01-0.9,-19.9667554631
S22x5/01-1.0,-20.1545460191
S22x5/01-1.2,-15.3862209391
S22x5/01-1.5,-8.0225433427
S22x5/01-2.0,-2.4590818060
S22x5/02-0.9,-7.5454931328
S22x5/02-1.0,-11.1397535712
S22x5/02-1.2,-6.6035000063
S22x5/02-1.5,-1.9854180138
S22x5/02-2.0,-0.5940359853
S22x5/03-0.9,-5.1168128430
S22x5/03-1.0,-4.9872741170
S22x5/03-1.2,-3.1591629393
S22x5/03-1.5,-1.2789667181
S22x5/03-2.0,-0.3762741336
S22x5/04-0.9,-7.8380672917
S22x5/04-1.0,-7.7315370790
S22x5/04-1.2,-5.6185744388
S22x5/04-1.5,-2.8687220616
S22x5/04-2.0,-1.0337094719
S22x5/05-0.9,-1.1582027708
S22x5/05-1.0,-0.8489384287
S22x5/05-1.2,-0.1908890723
S22x5/05-1.5,-0.0078371541
S22x5/05-2.0, 0.0003121232
S22x5/06-0.9,-2.4470406522
S22x5/06-1.0,-2.4063684374
S22x5/06-1.2,-0.8242138652
S22x5/06-1.5,-0.0806770733
S22x5/06-2.0,-0.0026005875
S22x5/07-0.9,-2.2247548964
S22x5/07-1.0,-2.1044056700
S22x5/07-1.2,-1.2191055146
S22x5/07-1.5,-0.4373360137
S22x5/07-2.0,-0.1175418744
S22x5/08-0.9,-23.5964307165
S22x5/08-1.0,-24.5670885385
S22x5/08-1.2,-19.5347878557
S22x5/08-1.5,-10.9714528320
S22x5/08-2.0,-3.9337380440
S22x5/09-0.9,-19.7767676826
S22x5/09-1.0,-20.3437058008
S22x5/09-1.2,-16.0277263220
S22x5/09-1.5,-9.1301803960
S22x5/09-2.0,-3.6517849850
S22x5/10-0.9,-4.7466102401
S22x5/10-1.0,-4.5292273413
S22x5/10-1.2,-2.9943650833
S22x5/10-1.5,-1.3382597746
S22x5/10-2.0,-0.4380839423
S22x5/11-0.9,-3.0286125424
S22x5/11-1.0,-3.0043983951
S22x5/11-1.2,-1.8568583280
S22x5/11-1.5,-0.7155986268
S22x5/11-2.0,-0.1945278115
S22x5/12-0.9,-1.7192922498
S22x5/12-1.0,-1.8595396133
S22x5/12-1.2,-1.1027813223
S22x5/12-1.5,-0.2898781899
S22x5/12-2.0,-0.0329108639
S22x5/13-0.9,-2.3554969973
S22x5/13-1.0,-2.6837897485
S22x5/13-1.2,-1.8966850993
S22x5/13-1.5,-0.6897450482
S22x5/13-2.0,-0.1421970354
S22x5/14-0.9, 0.5699916421
S22x5/14-1.0,-2.1315709317
S22x5/14-1.2,-0.9986508941
