system,energy
S22x5/01-0.9,-12.4057188578
S22x5/01-1.0,-13.6792354679
S22x5/01-1.2,-11.0642685740
S22x5/01-1.5,-6.1019163723
S22x5/01-2.0,-2.1169226015
S22x5/02-0.9, 4.3633017254
S22x5/02-1.0,-2.3097846891
S22x5/02-1.2,-3.1072684078
S22x5/02-1.5,-1.5490827522
S22x5/02-2.0,-0.5894889890
S22x5/03-0.9,-1.6635862885
S22x5/03-1.0,-2.4718656173
S22x5/03-1.2,-2.0005501538
S22x5/03-1.5,-0.9947504835
S22x5/03-2.0,-0.3445977691
S22x5/04-0.9,-4.1803382232
S22x5/04-1.0,-4.7639203400
S22x5/04-1.2,-3.8901408192
S22x5/04-1.5,-2.2675192278
S22x5/04-2.0,-0.9745778109
S22x5/05-0.9, 0.7214294448
S22x5/05-1.0, 0.1392026230
S22x5/05-1.2, 0.0116267465
S22x5/05-1.5, 0.0026290137
S22x5/05-2.0, 0.0005663273
S22x5/06-0.9, 1.1984153977
S22x5/06-1.0,-0.1264725893
S22x5/06-1.2,-0.2032124799
S22x5/06-1.5,-0.0461716451
S22x5/06-2.0,-0.0031396182
S22x5/07-0.9,-0.4798417485
S22x5/07-1.0,-0.9135911064
S22x5/07-1.2,-0.7610149387
S22x5/07-1.5,-0.3671273672
S22x5/07-2.0,-0.1206206869
S22x5/08-0.9,-17.1011184263
S22x5/08-1.0,-18.5408875848
S22x5/08-1.2,-15.0703015453
S22x5/08-1.5,-8.7772075090
S22x5/08-2.0,-3.5188153509
S22x5/09-0.9,-13.2544443726
S22x5/09-1.0,-14.7135623465
S22x5/09-1.2,-12.3422669823
S22x5/09-1.5,-7.5986334589
S22x5/09-2.0,-3.4545408104
S22x5/10-0.9,-1.9019552376
S22x5/10-1.0,-2.3627136700
S22x5/10-1.2,-1.9644251863
S22x5/10-1.5,-1.1357135843
S22x5/10-2.0,-0.4716186134
S22x5/11-0.9,-0.3832251815
S22x5/11-1.0,-1.0302813877
S22x5/11-1.2,-0.9708067299
S22x5/11-1.5,-0.5345750074
S22x5/11-2.0,-0.2037801250
S22x5/12-0.9, 0.8313954601
S22x5/12-1.0, 0.0396279136
S22x5/12-1.2,-0.2239823532
S22x5/12-1.5,-0.1228219274
S22x5/12-2.0,-0.0296170039
S22x5/13-0.9, 0.9357037872
S22x5/13-1.0,-0.1849506992
S22x5/13-1.2,-0.6382305991
S22x5/13-1.5,-0.3771997728
S22x5/13-2.0,-0.1463727972
S22x5/14-0.9, 6.2663563596
S22x5/14-1.0, 1.8292453383
S22x5/14-1.2, 0.4116431403
S22x5/14-1.5, 0.1944602287
S22x5/14-2.0, 0.0873530839
S22x5/15-0.9,-0.9627303692
S22x5/15-1.0,-2.3850520660
S22x5/15-1.2,-2.6857804595
S22x5/15-1.5,-1.7701768048
S22x5/15-2.0,-0.8219048185
S22x5/16-0.9, 6.8827892876
S22x5/16-1.0, 2.0747304959
S22x5/16-1.2, 0.3728380799
S22x5/16-1.5, 0.2989215427
S22x5/16-2.0, 0.1569243690
S22x5/17-0.9, 5.0832300420
S22x5/17-1.0, 0.6534025859
