system,energy
S22x5/01-0.9,-12.1986548503
S22x5/01-1.0,-13.5786438167
S22x5/01-1.2,-11.0809322764
S22x5/01-1.5,-6.1604892989
S22x5/01-2.0,-2.1567801836
S22x5/02-0.9, 6.2746566785
S22x5/02-1.0,-1.2659989211
S22x5/02-1.2,-2.9892869002
S22x5/02-1.5,-1.5672851705
S22x5/02-2.0,-0.5731017046
S22x5/03-0.9,-1.7948409392
S22x5/03-1.0,-2.5628875608
S22x5/03-1.2,-2.0780932565
S22x5/03-1.5,-1.0354975602
S22x5/03-2.0,-0.3534521787
S22x5/04-0.9,-4.2440793806
S22x5/04-1.0,-4.8614914117
S22x5/04-1.2,-3.9828166267
S22x5/04-1.5,-2.3107412019
S22x5/04-2.0,-0.9694635459
S22x5/05-0.9, 0.7726207264
S22x5/05-1.0, 0.1200716789
S22x5/05-1.2,-0.0138195156
S22x5/05-1.5, 0.0001630270
S22x5/05-2.0, 0.0004395076
S22x5/06-0.9, 1.4406875813
S22x5/06-1.0,-0.0541860078
S22x5/06-1.2,-0.2308789334
S22x5/06-1.5,-0.0515184023
S22x5/06-2.0,-0.0023704170
S22x5/07-0.9,-0.4331832815
S22x5/07-1.0,-0.8761456080
S22x5/07-1.2,-0.7428274551
S22x5/07-1.5,-0.3547170496
S22x5/07-2.0,-0.1121840730
S22x5/08-0.9,-16.0984761955
S22x5/08-1.0,-17.9182185931
S22x5/08-1.2,-14.8093401843
S22x5/08-1.5,-8.6760743799
S22x5/08-2.0,-3.4790444907
S22x5/09-0.9,-12.7309365616
S22x5/09-1.0,-14.3603373261
S22x5/09-1.2,-12.1588363621
S22x5/09-1.5,-7.5215185686
S22x5/09-2.0,-3.4088846643
S22x5/10-0.9,-1.6610333916
S22x5/10-1.0,-2.2143573154
S22x5/10-1.2,-1.9156201350
S22x5/10-1.5,-1.1111015332
S22x5/10-2.0,-0.4378613019
S22x5/11-0.9,-0.1469000934
S22x5/11-1.0,-0.9029065653
S22x5/11-1.2,-0.9317383666
S22x5/11-1.5,-0.5276093385
S22x5/11-2.0,-0.1891250805
S22x5/12-0.9, 1.0738633639
S22x5/12-1.0, 0.1607091924
S22x5/12-1.2,-0.2169833636
S22x5/12-1.5,-0.1363695432
S22x5/12-2.0,-0.0276315640
S22x5/13-0.9, 1.3286907571
S22x5/13-1.0, 0.0944037176
S22x5/13-1.2,-0.5481769028
S22x5/13-1.5,-0.3580026265
S22x5/13-2.0,-0.1308347841
S22x5/14-0.9, 6.8719479320
S22x5/14-1.0, 2.0546372661
S22x5/14-1.2, 0.3410799510
S22x5/14-1.5, 0.1490116001
S22x5/14-2.0, 0.0884167124
S22x5/15-0.9,-0.4130980210
S22x5/15-1.0,-1.9742084356
S22x5/15-1.2,-2.5058110561
S22x5/15-1.5,-1.7235290055
S22x5/15-2.0,-0.7828981394
S22x5/16-0.9, 7.6913982472
S22x5/16-1.0, 2.4962980752
S22x5/16-1.2, 0.2713315199
S22x5/16-1.5, 0.1550796794
S22x5/16-2.0, 0.1034309434
S22x5/17-0.9, 5.7467022725
S22x5/17-1.0, 1.0019030247
S22x5/17-1.2,-0.5831221524
S22x5/17-1.5,-0.3093005493
S22x5/17-2.0,-0.1004645178
S22x5/18-0.9,-13.0923552869
S22x5/18-1.0,-14.5501401796
S22x5/18-1.2,-12.0872891124
S22x5/18-1.5,-7.1179906946
S22x5/18-2.0,-2.9088130772
S22x5/19-0.9,-2.7538111461
S22x5/19-1.0,-3.6718917690
S22x5/19-1.2,-3.6420233221
S22x5/19-1.5,-2.3484217025
S22x5/19-2.0,-1.1079480470
S22x5/20-0.9, 3.2135096523
S22x5/20-1.0,-2.7417236194
S22x5/20-1.2,-3.1264089528
S22x5/20-1.5,-1.4940619684
S22x5/20-2.0,-0.5244775642
S22x5/21-0.9,-16.1425235328
S22x5/21-1.0,-17.8861762023
S22x5/21-1.2,-14.9053703437
S22x5/21-1.5,-9.1121059897
S22x5/21-2.0,-4.0007797129
S22x5/22-0.9,-1.9613077820
S22x5/22-1.0,-2.7417198543
S22x5/22-1.2,-2.5684843178
S22x5/22-1.5,-1.6090154918
S22x5/22-2.0,-0.6973309474
S66x8/01-090,-4.5769265327
S66x8/01-095,-4.8445352271
S66x8/01-100,-4.8373283436
S66x8/01-105,-4.6642028094
S66x8/01-110,-4.3982184233
S66x8/01-125,-3.4576554537
S66x8/01-150,-2.1711653362
S66x8/01-200,-0.9406017497
S66x8/02-090,-4.6291107854
S66x8/02-095,-4.9825294551
S66x8/02-100,-5.0208493879
S66x8/02-105,-4.8690213371
S66x8/02-110,-4.6065306099
S66x8/02-125,-3.6207259015
S66x8/02-150,-2.2389543062
S66x8/02-200,-0.9292826710
S66x8/03-090,-6.5920663445
S66x8/03-095,-6.8765918786
S66x8/03-100,-6.8149469794
S66x8/03-105,-6.5433943879
S66x8/03-110,-6.1545229389
S66x8/03-125,-4.7832234727
S66x8/03-150,-2.9128127598
