system,energy
S22x5/01-0.9,-9.6565480815
S22x5/01-1.0,-11.8928768881
S22x5/01-1.2,-10.1600293670
S22x5/01-1.5,-5.5900994393
S22x5/01-2.0,-1.8741762090
S22x5/02-0.9,14.3918873730
S22x5/02-1.0, 3.3214060159
S22x5/02-1.2,-1.0089923129
S22x5/02-1.5,-0.8984567701
S22x5/02-2.0,-0.5260603312
S22x5/03-0.9,-1.0427944286
S22x5/03-1.0,-2.0406246658
S22x5/03-1.2,-1.7518162541
S22x5/03-1.5,-0.8692085535
S22x5/03-2.0,-0.3380424913
S22x5/04-0.9,-3.6391730486
S22x5/04-1.0,-4.4856930558
S22x5/04-1.2,-3.7661865510
S22x5/04-1.5,-2.1450136906
S22x5/04-2.0,-0.9000540955
S22x5/05-0.9, 1.4820870796
S22x5/05-1.0, 0.6089584744
S22x5/05-1.2, 0.1787200949
S22x5/05-1.5, 0.0393457225
S22x5/05-2.0, 0.0011615828
S22x5/06-0.9, 3.0172448318
S22x5/06-1.0, 0.9483123351
S22x5/06-1.2, 0.2053012707
S22x5/06-1.5, 0.0654685655
S22x5/06-2.0, 0.0007264677
S22x5/07-0.9, 0.2264730638
S22x5/07-1.0,-0.4127809405
S22x5/07-1.2,-0.4678302132
S22x5/07-1.5,-0.2464441176
S22x5/07-2.0,-0.0940289062
S22x5/08-0.9,-13.2834011111
S22x5/08-1.0,-16.0681333513
S22x5/08-1.2,-13.9514411713
S22x5/08-1.5,-8.1898809804
S22x5/08-2.0,-3.2070215809
S22x5/09-0.9,-10.5952471597
S22x5/09-1.0,-12.9866001111
S22x5/09-1.2,-11.4116350404
S22x5/09-1.5,-7.0190707285
S22x5/09-2.0,-3.1483831422
S22x5/10-0.9, 0.0934978449
S22x5/10-1.0,-1.0204751089
S22x5/10-1.2,-1.1840348258
S22x5/10-1.5,-0.7283931684
S22x5/10-2.0,-0.3097901323
S22x5/11-0.9, 1.4562864628
S22x5/11-1.0, 0.2014462917
S22x5/11-1.2,-0.2433538845
S22x5/11-1.5,-0.2270499333
S22x5/11-2.0,-0.1336796611
S22x5/12-0.9, 2.5900014294
S22x5/12-1.0, 1.1926355334
S22x5/12-1.2, 0.3180308377
S22x5/12-1.5, 0.1091714628
S22x5/12-2.0, 0.0121389825
S22x5/13-0.9, 3.4951204049
S22x5/13-1.0, 1.6852585204
S22x5/13-1.2, 0.3054605679
S22x5/13-1.5, 0.0341364527
S22x5/13-2.0,-0.0476307929
S22x5/14-0.9,11.2556446565
S22x5/14-1.0, 4.4371706346
S22x5/14-1.2, 1.3628511806
S22x5/14-1.5, 0.5032801686
S22x5/14-2.0, 0.2581627943
S22x5/15-0.9, 2.6781783078
S22x5/15-1.0, 0.2621101427
S22x5/15-1.2,-1.2288943486
S22x5/15-1.5,-1.1253201449
S22x5/15-2.0,-0.5872210443
S22x5/16-0.9,13.2765743100
S22x5/16-1.0, 5.8430086616
S22x5/16-1.2, 1.6883392154
S22x5/16-1.5, 0.5786370284
S22x5/16-2.0, 0.1060345429
S22x5/17-0.9,10.0499766298
S22x5/17-1.0, 3.3806504403
S22x5/17-1.2, 0.4029529499
S22x5/17-1.5,-0.0264044064
S22x5/17-2.0,-0.0692673823
S22x5/18-0.9,-10.6913915257
S22x5/18-1.0,-12.9554320292
S22x5/18-1.2,-11.2899062345
S22x5/18-1.5,-6.6500593268
S22x5/18-2.0,-2.6631748072
S22x5/19-0.9,-0.7235778490
S22x5/19-1.0,-2.1564826186
S22x5/19-1.2,-2.5509335681
S22x5/19-1.5,-1.6157332944
S22x5/19-2.0,-0.7937603912
S22x5/20-0.9, 8.7993233902
S22x5/20-1.0, 0.3926109662
S22x5/20-1.2,-1.6541722658
S22x5/20-1.5,-1.0791924881
S22x5/20-2.0,-0.4946363511
S22x5/21-0.9,-14.0402629410
S22x5/21-1.0,-16.6388043979
S22x5/21-1.2,-14.2972854252
S22x5/21-1.5,-8.6928846056
S22x5/21-2.0,-3.7472277327
S22x5/22-0.9, 0.1898509834
S22x5/22-1.0,-1.1584554689
S22x5/22-1.2,-1.6608142026
S22x5/22-1.5,-1.1477186562
S22x5/22-2.0,-0.5613098603
S66x8/01-090,-4.0873155285
S66x8/01-095,-4.4616345935
S66x8/01-100,-4.5266222985
S66x8/01-105,-4.4032526808
S66x8/01-110,-4.1721812903
S66x8/01-125,-3.2718080435
S66x8/01-150,-2.0226261253
S66x8/01-200,-0.9009504300
S66x8/02-090,-3.9556824895
S66x8/02-095,-4.4505038305
S66x8/02-100,-4.5928132528
S66x8/02-105,-4.5157521401
S66x8/02-110,-4.3070439322
S66x8/02-125,-3.3941029257
S66x8/02-150,-2.0669571596
S66x8/02-200,-0.8844863384
S66x8/03-090,-5.7914328421
S66x8/03-095,-6.2535149430
S66x8/03-100,-6.3319570158
S66x8/03-105,-6.1697466325
S66x8/03-110,-5.8621652080
S66x8/03-125,-4.6182553107
S66x8/03-150,-2.7992223125
S66x8/03-200,-1.1082264730
S66x8/04-090,-5.5257243091
S66x8/04-095,-6.1113455807
S66x8/04-100,-6.2922895064
S66x8/04-105,-6.2171034547
S66x8/04-110,-5.9789059411
S66x8/04-125,-4.8650973321
S66x8/04-150,-3.1468236557
S66x8/04-200,-1.2775757179
S66x8/05-090,-3.6084855762
S66x8/05-095,-4.1933163114
S66x8/05-100,-4.4007676805
S66x8/05-105,-4.3714009274
S66x8/05-110,-4.1978859609
S66x8/05-125,-3.3463512117
S66x8/05-150,-2.0475649834
S66x8/05-200,-0.8383387269
S66x8/06-090,-4.9048100849
S66x8/06-095,-5.6441830377
S66x8/06-100,-5.9230854593
S66x8/06-105,-5.9000718004
S66x8/06-110,-5.6823050540
S66x8/06-125,-4.5772168814
S66x8/06-150,-2.8188152291
S66x8/06-200,-1.0938834890
S66x8/07-090,-4.9826690760
S66x8/07-095,-5.7081580051
S66x8/07-100,-5.9918094812
S66x8/07-105,-5.9884841830
S66x8/07-110,-5.7956569849
S66x8/07-125,-4.7501105507
S66x8/07-150,-2.8223366868
S66x8/07-200,-0.8896285276
S66x8/08-090,-3.7331361917
S66x8/08-095,-4.1896503383
S66x8/08-100,-4.3155163141
S66x8/08-105,-4.2365943848
S66x8/08-110,-4.0373654605
S66x8/08-125,-3.1891192375
S66x8/08-150,-1.9631088597
S66x8/08-200,-0.8322702083
S66x8/09-090,-0.7638920697
S66x8/09-095,-1.2462060173
