system,energy
S22x5/01-0.9,-17.7115108226
S22x5/01-1.0,-18.2603345621
S22x5/01-1.2,-14.1095350924
S22x5/01-1.5,-7.3963741658
S22x5/01-2.0,-2.3156278064
S22x5/02-0.9,-3.2457017668
S22x5/02-1.0,-8.3494900860
S22x5/02-1.2,-5.5255253886
S22x5/02-1.5,-1.8478979947
S22x5/02-2.0,-0.6046241410
S22x5/03-0.9,-3.9908808137
S22x5/03-1.0,-4.1893908004
S22x5/03-1.2,-2.7675580590
S22x5/03-1.5,-1.1663646610
S22x5/03-2.0,-0.3620269702
S22x5/04-0.9,-6.7514464719
S22x5/04-1.0,-6.8448545829
S22x5/04-1.2,-5.0757427245
S22x5/04-1.5,-2.6572008543
S22x5/04-2.0,-1.0123637332
S22x5/05-0.9,-0.6110634550
S22x5/05-1.0,-0.5400029016
S22x5/05-1.2,-0.1201937295
S22x5/05-1.5,-0.0039290878
S22x5/05-2.0, 0.0004184233
S22x5/06-0.9,-1.3046602190
S22x5/06-1.0,-1.6992393060
S22x5/06-1.2,-0.6169870189
S22x5/06-1.5,-0.0662670085
S22x5/06-2.0,-0.0029593347
S22x5/07-0.9,-1.6790912946
S22x5/07-1.0,-1.7537407001
S22x5/07-1.2,-1.0925696096
S22x5/07-1.5,-0.4251593807
S22x5/07-2.0,-0.1225982203
S22x5/08-0.9,-22.0586834837
S22x5/08-1.0,-23.0921195498
S22x5/08-1.2,-18.4054562310
S22x5/08-1.5,-10.3670746119
S22x5/08-2.0,-3.8055841058
S22x5/09-0.9,-18.1637368205
S22x5/09-1.0,-18.9756833147
S22x5/09-1.2,-15.1259926974
S22x5/09-1.5,-8.7205363126
S22x5/09-2.0,-3.6069890917
S22x5/10-0.9,-3.7257215398
S22x5/10-1.0,-3.7837310884
S22x5/10-1.2,-2.6325863559
S22x5/10-1.5,-1.2576131355
S22x5/10-2.0,-0.4522207267
S22x5/11-0.9,-2.1129211618
S22x5/11-1.0,-2.3443974842
S22x5/11-1.2,-1.5575105809
S22x5/11-1.5,-0.6508360722
S22x5/11-2.0,-0.2000038984
S22x5/12-0.9,-0.8671679554
S22x5/12-1.0,-1.2499072564
S22x5/12-1.2,-0.8226275840
S22x5/12-1.5,-0.2295535078
S22x5/12-2.0,-0.0317822253
S22x5/13-0.9,-1.2183481106
S22x5/13-1.0,-1.8801628376
S22x5/13-1.2,-1.5045062361
S22x5/13-1.5,-0.5948727693
S22x5/13-2.0,-0.1471956504
S22x5/14-0.9, 2.9679357648
S22x5/14-1.0,-0.6543051956
S22x5/14-1.2,-0.5164411759
S22x5/14-1.5, 0.0919604467
S22x5/14-2.0, 0.0948483081
S22x5/15-0.9,-3.6509160726
S22x5/15-1.0,-4.5794882774
S22x5/15-1.2,-3.8796999401
S22x5/15-1.5,-2.0878943897
S22x5/15-2.0,-0.8014632582
S22x5/16-0.9, 2.5930745316
S22x5/16-1.0,-1.4406892128
S22x5/16-1.2,-1.1843165148
S22x5/16-1.5, 0.0518211129
S22x5/16-2.0, 0.1451422512
S22x5/17-0.9, 1.1525721910
S22x5/17-1.0,-2.3574127210
S22x5/17-1.2,-1.6653441308
S22x5/17-1.5,-0.3850249415
S22x5/17-2.0,-0.0880463564
S22x5/18-0.9,-18.0409957790
S22x5/18-1.0,-18.8393164070
S22x5/18-1.2,-14.9464830701
S22x5/18-1.5,-8.3244463083
S22x5/18-2.0,-3.0802575133
S22x5/19-0.9,-7.1423878236
S22x5/19-1.0,-7.3019312289
S22x5/19-1.2,-5.6906870118
S22x5/19-1.5,-3.0368701278
S22x5/19-2.0,-1.1331583029
S22x5/20-0.9,-4.6682942967
S22x5/20-1.0,-8.0456262159
S22x5/20-1.2,-4.7167085979
S22x5/20-1.5,-1.6537837747
S22x5/20-2.0,-0.5508450103
S22x5/21-0.9,-22.2754396261
S22x5/21-1.0,-23.1715210846
S22x5/21-1.2,-18.4894505704
S22x5/21-1.5,-10.7371814569
S22x5/21-2.0,-4.3991968360
S22x5/22-0.9,-4.4729910718
S22x5/22-1.0,-4.7856382546
S22x5/22-1.2,-3.6749566508
S22x5/22-1.5,-1.9286680650
S22x5/22-2.0,-0.7636605814
