system,energy
S22x5/01-0.9,-17.6141985359
S22x5/01-1.0,-18.2541305015
S22x5/01-1.2,-14.2038232228
S22x5/01-1.5,-7.5034342475
S22x5/01-2.0,-2.3424602370
S22x5/02-0.9,-2.7615429414
S22x5/02-1.0,-8.3054922593
S22x5/02-1.2,-5.7299458243
S22x5/02-1.5,-1.8981832782
S22x5/02-2.0,-0.6036673146
S22x5/03-0.9,-4.0013181788
S22x5/03-1.0,-4.2323284499
S22x5/03-1.2,-2.8247230426
S22x5/03-1.5,-1.1857899071
S22x5/03-2.0,-0.3618746109
S22x5/04-0.9,-6.6840307445
S22x5/04-1.0,-6.8307621006
S22x5/04-1.2,-5.1100403843
S22x5/04-1.5,-2.6843467886
S22x5/04-2.0,-1.0092730607
S22x5/05-0.9,-0.6864262133
S22x5/05-1.0,-0.6110905634
S22x5/05-1.2,-0.1440092200
S22x5/05-1.5,-0.0052425279
S22x5/05-2.0, 0.0003911267
S22x5/06-0.9,-1.3490253271
S22x5/06-1.0,-1.7974149203
S22x5/06-1.2,-0.6801454710
S22x5/06-1.5,-0.0713030858
S22x5/06-2.0,-0.0029157228
S22x5/07-0.9,-1.7791877781
S22x5/07-1.0,-1.8453786697
S22x5/07-1.2,-1.1469623191
S22x5/07-1.5,-0.4368581653
S22x5/07-2.0,-0.1220538558
S22x5/08-0.9,-21.6724951398
S22x5/08-1.0,-22.8521589228
S22x5/08-1.2,-18.3621672389
S22x5/08-1.5,-10.4280419892
S22x5/08-2.0,-3.8323960797
S22x5/09-0.9,-17.9515096022
S22x5/09-1.0,-18.8741992194
S22x5/09-1.2,-15.1505005192
S22x5/09-1.5,-8.7843326908
S22x5/09-2.0,-3.6115530308
S22x5/10-0.9,-3.7348118930
S22x5/10-1.0,-3.8418751750
S22x5/10-1.2,-2.7028700525
S22x5/10-1.5,-1.2795981809
S22x5/10-2.0,-0.4502197873
S22x5/11-0.9,-2.1477141777
S22x5/11-1.0,-2.4212406002
S22x5/11-1.2,-1.6269932617
S22x5/11-1.5,-0.6727294385
S22x5/11-2.0,-0.1992830784
S22x5/12-0.9,-0.9115413466
S22x5/12-1.0,-1.3316811535
S22x5/12-1.2,-0.9006558771
S22x5/12-1.5,-0.2552107387
S22x5/12-2.0,-0.0322128223
S22x5/13-0.9,-1.2534755263
S22x5/13-1.0,-1.9474021093
S22x5/13-1.2,-1.5933739396
S22x5/13-1.5,-0.6331247428
S22x5/13-2.0,-0.1480201979
S22x5/14-0.9, 2.9482148363
S22x5/14-1.0,-0.8242449269
S22x5/14-1.2,-0.6579843464
S22x5/14-1.5, 0.0680008172
S22x5/14-2.0, 0.1011731015
S22x5/15-0.9,-3.6494438726
S22x5/15-1.0,-4.6448273877
S22x5/15-1.2,-3.9979921904
S22x5/15-1.5,-2.1617090195
S22x5/15-2.0,-0.8085148959
S22x5/16-0.9, 2.6237591802
S22x5/16-1.0,-1.5818175996
S22x5/16-1.2,-1.3903082969
S22x5/16-1.5,-0.0185968080
S22x5/16-2.0, 0.1333048497
S22x5/17-0.9, 1.2335098690
S22x5/17-1.0,-2.4498623741
S22x5/17-1.2,-1.8012739153
S22x5/17-1.5,-0.4142988232
S22x5/17-2.0,-0.0913002440
S22x5/18-0.9,-17.9487281664
S22x5/18-1.0,-18.8263237605
S22x5/18-1.2,-15.0300251634
S22x5/18-1.5,-8.4262064450
S22x5/18-2.0,-3.1045398710
S22x5/19-0.9,-7.0428786263
S22x5/19-1.0,-7.2824769292
S22x5/19-1.2,-5.7636442126
S22x5/19-1.5,-3.1112148776
S22x5/19-2.0,-1.1464855374
S22x5/20-0.9,-4.3182950516
S22x5/20-1.0,-8.0678570569
S22x5/20-1.2,-4.8652493777
S22x5/20-1.5,-1.6766044118
S22x5/20-2.0,-0.5470909349
S22x5/21-0.9,-22.0351326767
S22x5/21-1.0,-23.0448190779
S22x5/21-1.2,-18.4878991788
S22x5/21-1.5,-10.7856063631
S22x5/21-2.0,-4.3915353847
S22x5/22-0.9,-4.4397879139
S22x5/22-1.0,-4.7969534427
S22x5/22-1.2,-3.7277740605
S22x5/22-1.5,-1.9509915890
S22x5/22-2.0,-0.7545172664
S66x8/01-090,-6.8175642586
S66x8/01-095,-6.8382991169
S66x8/01-100,-6.5876335548
S66x8/01-105,-6.1816540640
S66x8/01-110,-5.6989141630
S66x8/01-125,-4.2096316832
S66x8/01-150,-2.3908648118
S66x8/01-200,-0.8896246998
S66x8/02-090,-7.2863840542
S66x8/02-095,-7.3607568536
S66x8/02-100,-7.1254885542
S66x8/02-105,-6.7099317628
S66x8/02-110,-6.2001760102
S66x8/02-125,-4.5818451402
S66x8/02-150,-2.5643642788
S66x8/02-200,-0.9018125653
S66x8/03-090,-8.7244243613
S66x8/03-095,-8.8362606686
S66x8/03-100,-8.5968864492
S66x8/03-105,-8.1454134000
S66x8/03-110,-7.5771321605
S66x8/03-125,-5.7072594115
S66x8/03-150,-3.2436067010
S66x8/03-200,-1.0646116152
S66x8/04-090,-10.0214270823
S66x8/04-095,-10.1299529633
S66x8/04-100,-9.8713162111
S66x8/04-105,-9.3912999522
S66x8/04-110,-8.7853898561
S66x8/04-125,-6.7716971439
S66x8/04-150,-4.0561205892
S66x8/04-200,-1.3268424907
S66x8/05-090,-7.2314482981
S66x8/05-095,-7.3800851494
S66x8/05-100,-7.1975485420
S66x8/05-105,-6.8190305600
S66x8/05-110,-6.3344423926
S66x8/05-125,-4.7450843881
S66x8/05-150,-2.7057320605
S66x8/05-200,-0.9842491752
S66x8/06-090,-9.0692657923
S66x8/06-095,-9.3190311921
S66x8/06-100,-9.1542996639
S66x8/06-105,-8.7334114893
S66x8/06-110,-8.1674392336
S66x8/06-125,-6.2332095522
S66x8/06-150,-3.6136787191
S66x8/06-200,-1.2639487221
S66x8/07-090,-9.9062132052
S66x8/07-095,-10.1261776153
S66x8/07-100,-9.9461708123
S66x8/07-105,-9.5189596011
S66x8/07-110,-8.9437778909
S66x8/07-125,-6.9525766871
S66x8/07-150,-3.8540186756
S66x8/07-200,-1.0399051867
S66x8/08-090,-6.7380489563
S66x8/08-095,-6.8247920383
S66x8/08-100,-6.6205490623
S66x8/08-105,-6.2467109205
S66x8/08-110,-5.7848145624
S66x8/08-125,-4.3170045156
S66x8/08-150,-2.4811919141
S66x8/08-200,-0.9474441757
S66x8/09-090,-3.9590207145
S66x8/09-095,-3.9636148996
S66x8/09-100,-3.7654433288
S66x8/09-105,-3.4638873758
S66x8/09-110,-3.1198163382
S66x8/09-125,-2.1240333506
S66x8/09-150,-1.0696766835
S66x8/09-200,-0.3742235581
S66x8/10-090,-5.0380064382
S66x8/10-095,-5.2146617759
S66x8/10-100,-5.0717894148
S66x8/10-105,-4.7446464492
S66x8/10-110,-4.3278555349
S66x8/10-125,-3.0143180649
S66x8/10-150,-1.2342760581
S66x8/10-200,-0.3406414473
S66x8/11-090,-6.1461332000
S66x8/11-095,-6.3721014952
S66x8/11-100,-6.2590734847
S66x8/11-105,-5.9384232969
S66x8/11-110,-5.5026010242
S66x8/11-125,-3.3237087873
S66x8/11-150,-1.3329355449
S66x8/11-200,-0.4953788831
S66x8/12-090,-9.2711490817
S66x8/12-095,-9.4513196647
S66x8/12-100,-9.2358757701
S66x8/12-105,-8.7805831962
S66x8/12-110,-8.1936656156
S66x8/12-125,-6.2366309221
S66x8/12-150,-3.6317737079
S66x8/12-200,-1.3504495854
S66x8/13-090,-7.0011495599
S66x8/13-095,-7.2287265384
S66x8/13-100,-7.1162201138
S66x8/13-105,-6.7962615042
S66x8/13-110,-6.3604613827
S66x8/13-125,-4.8722693889
S66x8/13-150,-2.9050440043
S66x8/13-200,-1.2051727335
S66x8/14-090,-8.0836071681
S66x8/14-095,-8.4315348162
S66x8/14-100,-8.3780877008
S66x8/14-105,-8.0697294824
S66x8/14-110,-7.6077549994
S66x8/14-125,-5.9148382906
S66x8/14-150,-3.5544206777
S66x8/14-200,-1.3895529010
S66x8/15-090,-9.1036712583
S66x8/15-095,-9.4294513360
S66x8/15-100,-9.3527244348
S66x8/15-105,-9.0155639708
S66x8/15-110,-8.5240523658
S66x8/15-125,-6.7577899024
S66x8/15-150,-4.2427615479
S66x8/15-200,-1.5958395498
S66x8/16-090,-6.3648061956
S66x8/16-095,-6.4958613610
S66x8/16-100,-6.3412590908
S66x8/16-105,-6.0182349719
S66x8/16-110,-5.6078532511
S66x8/16-125,-4.2746145564
S66x8/16-150,-2.5833448717
S66x8/16-200,-1.1370028025
S66x8/17-090,-19.0792400737
S66x8/17-095,-19.8510501207
S66x8/17-100,-19.7353683726
S66x8/17-105,-19.0537563492
S66x8/17-110,-18.0319978580
S66x8/17-125,-14.2258873972
S66x8/17-150,-8.6607347225
S66x8/17-200,-3.2242666708
S66x8/18-090,-8.4642694755
S66x8/18-095,-8.5998623502
S66x8/18-100,-8.3797949658
S66x8/18-105,-7.9434512328
S66x8/18-110,-7.3865101562
S66x8/18-125,-5.5526600278
S66x8/18-150,-3.1538811293
S66x8/18-200,-1.0628389637
S66x8/19-090,-8.5516322230
S66x8/19-095,-8.8370764309
S66x8/19-100,-8.7174125077
S66x8/19-105,-8.3454442814
S66x8/19-110,-7.7725130084
S66x8/19-125,-5.9957546960
S66x8/19-150,-3.4118799553
S66x8/19-200,-1.1289216727
S66x8/20-090,-22.5396550003
S66x8/20-095,-23.3439255476
S66x8/20-100,-23.1499058933
S66x8/20-105,-22.3080114467
S66x8/20-110,-21.0847226402
S66x8/20-125,-16.6577991725
S66x8/20-150,-10.1535277413
S66x8/20-200,-3.6907884639
S66x8/21-090,-18.5075181997
S66x8/21-095,-19.1621362088
S66x8/21-100,-18.9923303253
S66x8/21-105,-18.3085665719
S66x8/21-110,-17.3130632653
S66x8/21-125,-13.6853118932
S66x8/21-150,-8.4758035389
S66x8/21-200,-3.0061446912
S66x8/22-090,-22.2037024292
S66x8/22-095,-23.0138631570
S66x8/22-100,-22.8767278012
S66x8/22-105,-22.1252670080
S66x8/22-110,-21.0065111770
S66x8/22-125,-16.8189276667
S66x8/22-150,-10.5653055451
S66x8/22-200,-4.1864332854
S66x8/23-090,-21.3329109204
S66x8/23-095,-22.1131344262
S66x8/23-100,-22.0317883022
S66x8/23-105,-21.3849767620
S66x8/23-110,-20.3897433472
S66x8/23-125,-16.5919794528
S66x8/23-150,-10.7922790478
S66x8/23-200,-4.6794479012
S66x8/24-090, 2.8040806791
S66x8/24-095, 0.4876348514
S66x8/24-100,-0.7560027068
S66x8/24-105,-1.1099959870
S66x8/24-110,-0.9590400488
S66x8/24-125,-0.4155461238
S66x8/24-150, 0.1449663602
S66x8/24-200, 0.1560852006
S66x8/25-090, 1.3867065180
S66x8/25-095,-0.8254506236
S66x8/25-100,-1.8928116716
S66x8/25-105,-2.2695920171
S66x8/25-110,-2.1545803864
S66x8/25-125,-1.2945096886
S66x8/25-150,-0.3730243248
S66x8/25-200,-0.1053444708
S66x8/26-090,-5.5824228022
S66x8/26-095,-7.4967259830
S66x8/26-100,-8.0678295719
S66x8/26-105,-7.7951482164
S66x8/26-110,-7.0894172389
S66x8/26-125,-4.7175682859
S66x8/26-150,-2.1574568270
S66x8/26-200,-0.7311063312
S66x8/27-090, 2.1320393675
S66x8/27-095,-0.1976718223
S66x8/27-100,-1.3928876119
S66x8/27-105,-1.7858774056
S66x8/27-110,-1.6115200076
S66x8/27-125,-0.8803069371
S66x8/27-150,-0.1059582378
S66x8/27-200, 0.0396178106
S66x8/28-090,-0.5579969868
S66x8/28-095,-2.5600392953
S66x8/28-100,-3.4494116735
S66x8/28-105,-3.6601430974
S66x8/28-110,-3.3851646808
S66x8/28-125,-1.8882846300
S66x8/28-150,-0.4944885727
S66x8/28-200, 0.0015139294
S66x8/29-090,-0.9225196876
S66x8/29-095,-3.7252820321
S66x8/29-100,-4.6818531449
S66x8/29-105,-4.7940008851
S66x8/29-110,-4.3908512738
S66x8/29-125,-2.5775661369
S66x8/29-150,-0.9908077786
S66x8/29-200,-0.2831176538
S66x8/30-090, 0.6391226039
S66x8/30-095,-0.2886874279
S66x8/30-100,-0.7285589565
S66x8/30-105,-0.7741103712
S66x8/30-110,-0.5940752675
S66x8/30-125,-0.1746710900
S66x8/30-150, 0.1688744712
S66x8/30-200, 0.1165085546
S66x8/31-090,-1.8998889117
S66x8/31-095,-2.6154324431
S66x8/31-100,-2.7995422796
S66x8/31-105,-2.6597051819
S66x8/31-110,-2.3619882691
S66x8/31-125,-1.4307895607
S66x8/31-150,-0.5212190330
S66x8/31-200,-0.1057146386
S66x8/32-090,-2.2629845933
S66x8/32-095,-3.0576807893
S66x8/32-100,-3.2343903438
S66x8/32-105,-3.0661454529
S66x8/32-110,-2.7372318439
S66x8/32-125,-1.6533142721
S66x8/32-150,-0.5450383514
S66x8/32-200, 0.0065596075
S66x8/33-090,-0.1746438561
S66x8/33-095,-0.9802860136
S66x8/33-100,-1.2785271477
S66x8/33-105,-1.2833281600
S66x8/33-110,-1.1243798219
S66x8/33-125,-0.5625912974
S66x8/33-150,-0.0603133241
S66x8/33-200, 0.0165828164
S66x8/34-090,-3.0343799820
S66x8/34-095,-3.6100574247
S66x8/34-100,-3.5975925765
S66x8/34-105,-3.2959590634
S66x8/34-110,-2.8673122988
S66x8/34-125,-1.6256406023
S66x8/34-150,-0.5816067170
S66x8/34-200,-0.2743540448
S66x8/35-090,-1.9115263259
S66x8/35-095,-2.3642094016
S66x8/35-100,-2.3436267771
S66x8/35-105,-2.1134239852
S66x8/35-110,-1.7964602274
S66x8/35-125,-0.9282726945
S66x8/35-150,-0.2610887455
S66x8/35-200,-0.0793092909
S66x8/36-090,-1.3413143652
S66x8/36-095,-1.4670860892
S66x8/36-100,-1.3865499544
S66x8/36-105,-1.2132790264
S66x8/36-110,-1.0017803466
S66x8/36-125,-0.4494886760
S66x8/36-150,-0.0211209022
S66x8/36-200, 0.0952109458
S66x8/37-090,-1.5820293841
S66x8/37-095,-2.0870015065
S66x8/37-100,-2.1176040768
S66x8/37-105,-1.9326253280
S66x8/37-110,-1.6689553223
S66x8/37-125,-0.8885652128
S66x8/37-150,-0.2283971334
S66x8/37-200,-0.0145179337
S66x8/38-090,-2.1070334915
S66x8/38-095,-2.5836574969
S66x8/38-100,-2.5894917662
S66x8/38-105,-2.3322859867
S66x8/38-110,-1.9764191514
S66x8/38-125,-0.9648234271
S66x8/38-150,-0.1731225221
S66x8/38-200, 0.0465867426
S66x8/39-090,-0.7765466140
S66x8/39-095,-2.0076045525
S66x8/39-100,-2.4456815922
S66x8/39-105,-2.3953963087
S66x8/39-110,-2.1069682932
S66x8/39-125,-1.1859354893
S66x8/39-150,-0.2883850311
S66x8/39-200, 0.0058204641
S66x8/40-090,-0.8635936615
S66x8/40-095,-1.7619724949
S66x8/40-100,-2.0861056113
S66x8/40-105,-1.9999848932
S66x8/40-110,-1.7578685830
S66x8/40-125,-1.0295183361
S66x8/40-150,-0.3142626433
S66x8/40-200,-0.0828381532
S66x8/41-090,-2.6228303406
S66x8/41-095,-3.5710837525
S66x8/41-100,-3.7676096797
S66x8/41-105,-3.4766856198
S66x8/41-110,-2.8647036792
S66x8/41-125,-1.3750064784
S66x8/41-150,-0.2791923938
S66x8/41-200,-0.0183719086
S66x8/42-090,-1.7763537570
S66x8/42-095,-2.7791962889
S66x8/42-100,-2.9879381313
S66x8/42-105,-2.7869626599
S66x8/42-110,-2.4129066469
S66x8/42-125,-1.2788425339
S66x8/42-150,-0.2981303160
S66x8/42-200,-0.0083373419
S66x8/43-090,-1.8921049077
S66x8/43-095,-2.6625501843
S66x8/43-100,-2.7595888142
S66x8/43-105,-2.4986168482
S66x8/43-110,-2.1364756085
S66x8/43-125,-1.1228311285
S66x8/43-150,-0.2386597371
S66x8/43-200, 0.0697051329
S66x8/44-090,-2.0623367446
S66x8/44-095,-2.2243854187
S66x8/44-100,-2.1070956149
S66x8/44-105,-1.8560692348
S66x8/44-110,-1.5636321241
S66x8/44-125,-0.8418693462
S66x8/44-150,-0.2973553418
S66x8/44-200,-0.1465624933
S66x8/45-090,-1.1776812924
S66x8/45-095,-1.5417002287
S66x8/45-100,-1.5626931816
S66x8/45-105,-1.4303895861
S66x8/45-110,-1.2090938519
S66x8/45-125,-0.5733112927
S66x8/45-150,-0.0792208748
S66x8/45-200, 0.0974874874
S66x8/46-090,-3.5624433863
S66x8/46-095,-3.9217955974
S66x8/46-100,-3.8631722190
S66x8/46-105,-3.5551941459
S66x8/46-110,-3.1293033402
S66x8/46-125,-1.8926554217
S66x8/46-150,-0.5688118615
S66x8/46-200,-0.1089493872
S66x8/47-090,-0.7497232195
S66x8/47-095,-1.7976024201
S66x8/47-100,-2.1668319441
S66x8/47-105,-2.1772552529
S66x8/47-110,-1.9824009483
S66x8/47-125,-1.2249425450
S66x8/47-150,-0.4589794430
S66x8/47-200,-0.1466352217
S66x8/48-090,-1.9969791228
S66x8/48-095,-2.7961274358
S66x8/48-100,-3.0410125689
S66x8/48-105,-2.9722393503
S66x8/48-110,-2.7146756393
S66x8/48-125,-1.7925545457
S66x8/48-150,-0.7860841305
S66x8/48-200,-0.2687896672
S66x8/49-090,-1.1537842256
S66x8/49-095,-2.2237805624
S66x8/49-100,-2.5765201414
S66x8/49-105,-2.5672517637
S66x8/49-110,-2.3493132680
S66x8/49-125,-1.4871865981
S66x8/49-150,-0.5903931046
S66x8/49-200,-0.1541468239
S66x8/50-090,-1.8388823779
S66x8/50-095,-2.5400846823
S66x8/50-100,-2.6623879731
S66x8/50-105,-2.5557744899
S66x8/50-110,-2.3058606214
S66x8/50-125,-1.4168318674
S66x8/50-150,-0.5227930150
S66x8/50-200,-0.0541190526
S66x8/51-090,-1.8456239632
S66x8/51-095,-1.9550451120
S66x8/51-100,-1.8758606327
S66x8/51-105,-1.7033004218
S66x8/51-110,-1.4953031822
S66x8/51-125,-0.9082214450
S66x8/51-150,-0.3619991715
S66x8/51-200,-0.0648915705
S66x8/52-090,-3.8990803820
S66x8/52-095,-4.4511069926
S66x8/52-100,-4.5287954893
S66x8/52-105,-4.3362939059
S66x8/52-110,-3.9919361592
S66x8/52-125,-2.7496023146
S66x8/52-150,-1.3141016011
S66x8/52-200,-0.3525115421
S66x8/53-090,-4.0292439192
S66x8/53-095,-4.3961303855
S66x8/53-100,-4.3891874952
S66x8/53-105,-4.1633988559
S66x8/53-110,-3.8243328967
S66x8/53-125,-2.6530340659
S66x8/53-150,-1.2623385328
S66x8/53-200,-0.2603617130
S66x8/54-090,-3.5403756351
S66x8/54-095,-3.8692989078
S66x8/54-100,-3.8202501945
S66x8/54-105,-3.5596618251
S66x8/54-110,-3.2107717657
S66x8/54-125,-2.1754119439
S66x8/54-150,-1.0777136366
S66x8/54-200,-0.3477948671
S66x8/55-090,-3.5324419074
S66x8/55-095,-4.0687995437
S66x8/55-100,-4.1482968364
S66x8/55-105,-3.9840385759
S66x8/55-110,-3.6766444631
S66x8/55-125,-2.5045265442
S66x8/55-150,-1.2009505360
S66x8/55-200,-0.3653389025
S66x8/56-090,-2.1980704325
S66x8/56-095,-2.7581131629
S66x8/56-100,-2.8891924247
S66x8/56-105,-2.7829860069
S66x8/56-110,-2.5091597603
S66x8/56-125,-1.5461677824
S66x8/56-150,-0.6119933613
S66x8/56-200,-0.1482857599
S66x8/57-090,-2.7466899177
S66x8/57-095,-4.0516992830
S66x8/57-100,-4.4171950001
S66x8/57-105,-4.3315974367
S66x8/57-110,-4.0219853916
S66x8/57-125,-2.6882121843
S66x8/57-150,-1.2619676120
S66x8/57-200,-0.4277088889
S66x8/58-090,-3.7097069960
S66x8/58-095,-4.4888043732
S66x8/58-100,-4.5425256476
S66x8/58-105,-4.0797971492
S66x8/58-110,-3.4926977163
S66x8/58-125,-1.9985826606
S66x8/58-150,-0.8071207581
S66x8/58-200,-0.2217796068
S66x8/59-090,-3.9787981815
S66x8/59-095,-3.9944618220
S66x8/59-100,-3.8132945030
S66x8/59-105,-3.5278583899
S66x8/59-110,-3.1959162947
S66x8/59-125,-2.2148850508
S66x8/59-150,-1.1184733890
S66x8/59-200,-0.3080106409
S66x8/60-090,-5.9759115914
S66x8/60-095,-6.1814816872
S66x8/60-100,-6.0027541877
S66x8/60-105,-5.6099539646
S66x8/60-110,-5.1116887889
S66x8/60-125,-3.5433370406
S66x8/60-150,-1.7094721657
S66x8/60-200,-0.4221536730
S66x8/61-090,-2.7486751066
S66x8/61-095,-2.8280337198
S66x8/61-100,-2.6913169756
S66x8/61-105,-2.4343947675
S66x8/61-110,-2.1307078551
S66x8/61-125,-1.2846537737
S66x8/61-150,-0.3416489765
S66x8/61-200,-0.0469742925
S66x8/62-090,-3.2762242669
S66x8/62-095,-3.4785314389
S66x8/62-100,-3.3475315570
S66x8/62-105,-3.0359855277
S66x8/62-110,-2.6573784394
S66x8/62-125,-1.5663722069
S66x8/62-150,-0.5315600754
S66x8/62-200,-0.0786961514
S66x8/63-090,-1.9342515188
S66x8/63-095,-2.8268029855
S66x8/63-100,-3.0669787227
S66x8/63-105,-2.9600706865
S66x8/63-110,-2.6353541747
S66x8/63-125,-1.5914845714
S66x8/63-150,-0.5327029584
S66x8/63-200,-0.0749095083
S66x8/64-090,-2.9505492343
S66x8/64-095,-3.1710474040
S66x8/64-100,-3.0856791953
S66x8/64-105,-2.8383404374
S66x8/64-110,-2.5155232084
S66x8/64-125,-1.5663076362
S66x8/64-150,-0.5451381254
S66x8/64-200,-0.0568919542
S66x8/65-090,-5.1240186598
S66x8/65-095,-5.2594961983
S66x8/65-100,-5.1328621509
S66x8/65-105,-4.8540638957
S66x8/65-110,-4.4977785745
S66x8/65-125,-3.3471918862
S66x8/65-150,-1.9483423068
S66x8/65-200,-0.8818927163
S66x8/66-090,-3.7053447384
S66x8/66-095,-4.0296858741
S66x8/66-100,-4.0356071790
S66x8/66-105,-3.8472819221
S66x8/66-110,-3.5425955126
S66x8/66-125,-2.4679677794
S66x8/66-150,-1.1863040256
S66x8/66-200,-0.3367688354
NCIBLIND10/01-1, 0.0377132567
NCIBLIND10/01-2,-1.3457945319
NCIBLIND10/01-3,-0.3927951403
NCIBLIND10/01-4,-0.0720195134
NCIBLIND10/01-5,-0.0210486131
NCIBLIND10/01-6,-0.0091856719
NCIBLIND10/01-7,-0.0046112534
NCIBLIND10/02-1, 3.5749881165
NCIBLIND10/02-2,-3.6805225344
NCIBLIND10/02-3,-3.2697882160
NCIBLIND10/02-4,-2.0615155230
NCIBLIND10/02-5,-1.2366875143
NCIBLIND10/02-6,-0.7742120905
NCIBLIND10/02-7,-0.3610983817
NCIBLIND10/02-8,-0.2040577352
NCIBLIND10/02-9,-0.1269598504
NCIBLIND10/03-1,-2.7370875167
NCIBLIND10/03-2,-3.4837935451
NCIBLIND10/03-3,-1.1664100927
NCIBLIND10/03-4,-0.3178961114
NCIBLIND10/03-5,-0.1322576619
NCIBLIND10/03-6,-0.0725144929
NCIBLIND10/03-7,-0.0466476111
NCIBLIND10/04-1,-8.8709598716
NCIBLIND10/04-2,-12.2377114163
NCIBLIND10/04-3,-7.8838358245
NCIBLIND10/04-4,-3.6911280718
NCIBLIND10/04-5,-1.9314087125
NCIBLIND10/04-6,-1.1020382882
NCIBLIND10/04-7,-0.6531671443
NCIBLIND10/04-8,-0.3974034442
NCIBLIND10/05-1,-13.2703411329
NCIBLIND10/05-2,-14.1424047291
NCIBLIND10/05-3,-7.8717921609
NCIBLIND10/05-4,-4.3289681094
NCIBLIND10/05-5,-2.8165170385
NCIBLIND10/05-6,-1.9771602402
NCIBLIND10/06-1,-7.7714577257
NCIBLIND10/06-2,-11.2095616785
NCIBLIND10/06-3,-5.4698103284
NCIBLIND10/06-4,-2.3883697714
NCIBLIND10/06-5,-1.3005489025
NCIBLIND10/06-6,-0.8024786313
NCIBLIND10/06-7,-0.5354123560
NCIBLIND10/07-1,-3.9450800267
NCIBLIND10/07-2,-4.0532363047
NCIBLIND10/07-3,-1.4094388018
NCIBLIND10/07-4,-0.4325151722
NCIBLIND10/07-5,-0.1707033476
NCIBLIND10/07-6,-0.0744063711
NCIBLIND10/08-1, 4.3967312258
NCIBLIND10/08-2,-3.4707190087
NCIBLIND10/08-3,-2.8436397550
NCIBLIND10/08-4,-1.0485626839
NCIBLIND10/08-5,-0.6110671573
NCIBLIND10/08-6,-0.4379400544
NCIBLIND10/08-7,-0.3991056265
NCIBLIND10/09-1,-4.1267781560
NCIBLIND10/09-2,-6.9226663852
