system,energy
S22x5/01-0.9,-10.3033604374
S22x5/01-1.0,-12.5003464080
S22x5/01-1.2,-10.7312340476
S22x5/01-1.5,-6.0255781505
S22x5/01-2.0,-2.0873726156
S22x5/02-0.9, 5.5082593400
S22x5/02-1.0,-2.5483473505
S22x5/02-1.2,-3.1990056493
S22x5/02-1.5,-1.6297801568
S22x5/02-2.0,-0.5827429484
S22x5/03-0.9,-1.4276342547
S22x5/03-1.0,-2.4373220992
S22x5/03-1.2,-1.9863059397
S22x5/03-1.5,-0.9956567327
S22x5/03-2.0,-0.3397838301
S22x5/04-0.9,-3.7106831497
S22x5/04-1.0,-4.5685325267
S22x5/04-1.2,-3.8650065547
S22x5/04-1.5,-2.2680514186
S22x5/04-2.0,-0.9836650266
S22x5/05-0.9, 0.6304775941
S22x5/05-1.0, 0.1047752569
S22x5/05-1.2,-0.0217871289
S22x5/05-1.5,-0.0084086270
S22x5/05-2.0,-0.0011106918
S22x5/06-0.9, 1.3150025792
S22x5/06-1.0,-0.0831512804
S22x5/06-1.2,-0.2027671364
S22x5/06-1.5,-0.0598644038
S22x5/06-2.0,-0.0037085810
S22x5/07-0.9,-0.3255142647
S22x5/07-1.0,-0.8601021360
S22x5/07-1.2,-0.7511727664
S22x5/07-1.5,-0.3755895207
S22x5/07-2.0,-0.1211281538
S22x5/08-0.9,-14.3989704489
S22x5/08-1.0,-16.9588200481
S22x5/08-1.2,-14.6521956222
S22x5/08-1.5,-8.7159873710
S22x5/08-2.0,-3.5159418595
S22x5/09-0.9,-11.5023239647
S22x5/09-1.0,-13.7855297371
S22x5/09-1.2,-12.1235959948
S22x5/09-1.5,-7.5130203333
S22x5/09-2.0,-3.4369760672
S22x5/10-0.9,-1.5347061963
S22x5/10-1.0,-2.1708502010
S22x5/10-1.2,-1.8797171804
S22x5/10-1.5,-1.0994154242
S22x5/10-2.0,-0.4467741955
S22x5/11-0.9,-0.1888803518
S22x5/11-1.0,-0.9304961489
S22x5/11-1.2,-0.9254133221
S22x5/11-1.5,-0.5297309480
S22x5/11-2.0,-0.1964732164
S22x5/12-0.9, 0.8885157650
S22x5/12-1.0, 0.0360755197
S22x5/12-1.2,-0.2261293142
S22x5/12-1.5,-0.1193774024
S22x5/12-2.0,-0.0315637266
S22x5/13-0.9, 1.2149524686
S22x5/13-1.0,-0.1284386392
S22x5/13-1.2,-0.6122484439
S22x5/13-1.5,-0.3755393200
S22x5/13-2.0,-0.1433294390
S22x5/14-0.9, 6.4748372836
S22x5/14-1.0, 1.7117830949
S22x5/14-1.2, 0.2285452257
S22x5/14-1.5, 0.1113013555
S22x5/14-2.0, 0.0345945973
S22x5/15-0.9,-0.2533506752
S22x5/15-1.0,-2.0132072709
S22x5/15-1.2,-2.4486486453
S22x5/15-1.5,-1.6336205148
S22x5/15-2.0,-0.7387857294
S22x5/16-0.9, 7.5640117531
S22x5/16-1.0, 1.7912759951
S22x5/16-1.2, 0.1733557673
S22x5/16-1.5, 0.2630017708
S22x5/16-2.0, 0.1843309081
S22x5/17-0.9, 5.6749070311
S22x5/17-1.0, 0.5131646979
S22x5/17-1.2,-0.6237130419
S22x5/17-1.5,-0.2730042719
S22x5/17-2.0,-0.0582328792
S22x5/18-0.9,-10.9301420007
S22x5/18-1.0,-13.2610949689
S22x5/18-1.2,-11.6787733537
S22x5/18-1.5,-6.9753764907
S22x5/18-2.0,-2.8657290924
S22x5/19-0.9,-2.5456239594
S22x5/19-1.0,-3.8167385260
S22x5/19-1.2,-3.5728318684
S22x5/19-1.5,-2.1726699784
S22x5/19-2.0,-0.9585583725
S22x5/20-0.9, 2.3865377575
S22x5/20-1.0,-3.4139276443
S22x5/20-1.2,-3.1800109375
S22x5/20-1.5,-1.5504629592
S22x5/20-2.0,-0.5559231934
S22x5/21-0.9,-15.1118400369
S22x5/21-1.0,-17.4857021031
S22x5/21-1.2,-15.2132079174
S22x5/21-1.5,-9.4396877725
S22x5/21-2.0,-4.2857642074
S22x5/22-0.9,-2.1160246982
S22x5/22-1.0,-3.0344852153
S22x5/22-1.2,-2.7500288955
S22x5/22-1.5,-1.6861116823
S22x5/22-2.0,-0.7606920851
S66x8/01-090,-4.0689157584
S66x8/01-095,-4.4542693266
S66x8/01-100,-4.5247825662
S66x8/01-105,-4.4059510971
S66x8/01-110,-4.1751531124
S66x8/01-125,-3.2815356954
S66x8/01-150,-2.0454424325
S66x8/01-200,-0.8584894367
S66x8/02-090,-4.1341641935
S66x8/02-095,-4.6105505611
S66x8/02-100,-4.7334984924
S66x8/02-105,-4.6375836693
S66x8/02-110,-4.4127721250
S66x8/02-125,-3.4739301002
S66x8/02-150,-2.1347370307
S66x8/02-200,-0.8660823013
S66x8/03-090,-5.3786347079
S66x8/03-095,-5.8844512698
S66x8/03-100,-6.0010676305
S66x8/03-105,-5.8695416447
S66x8/03-110,-5.5895029916
S66x8/03-125,-4.4124081695
S66x8/03-150,-2.6644428784
S66x8/03-200,-0.9823849073
S66x8/04-090,-6.1414163995
S66x8/04-095,-6.6904997397
S66x8/04-100,-6.8324612080
S66x8/04-105,-6.7058235210
S66x8/04-110,-6.4199741302
S66x8/04-125,-5.1926471747
S66x8/04-150,-3.3391912658
S66x8/04-200,-1.2642307876
S66x8/05-090,-3.9818237185
S66x8/05-095,-4.5432627202
S66x8/05-100,-4.7308441274
S66x8/05-105,-4.6817415110
S66x8/05-110,-4.4911292331
S66x8/05-125,-3.5977941953
S66x8/05-150,-2.2553820023
S66x8/05-200,-0.9602902987
S66x8/06-090,-5.1230312737
S66x8/06-095,-5.8425712875
S66x8/06-100,-6.1080454456
S66x8/06-105,-6.0732186698
S66x8/06-110,-5.8543245399
S66x8/06-125,-4.7507299026
S66x8/06-150,-2.9608846291
S66x8/06-200,-1.1914898894
S66x8/07-090,-5.7936506488
S66x8/07-095,-6.4695913044
S66x8/07-100,-6.7044304500
S66x8/07-105,-6.6467497791
S66x8/07-110,-6.4104485364
S66x8/07-125,-5.2548082633
S66x8/07-150,-3.1586944407
S66x8/07-200,-1.0316067504
S66x8/08-090,-3.8975491961
S66x8/08-095,-4.3613728240
S66x8/08-100,-4.4890459016
S66x8/08-105,-4.4119124370
S66x8/08-110,-4.2107831003
S66x8/08-125,-3.3575019923
S66x8/08-150,-2.1247282546
