system,energy
S22x5/01-0.9,-13.5007371349
S22x5/01-1.0,-15.0003681244
S22x5/01-1.2,-12.2145686161
S22x5/01-1.5,-6.6414660239
S22x5/01-2.0,-2.1618301288
S22x5/02-0.9, 6.1321797738
S22x5/02-1.0,-2.5364722985
S22x5/02-1.2,-3.6319223648
S22x5/02-1.5,-1.5325119840
S22x5/02-2.0,-0.5765023039
S22x5/03-0.9,-2.4296542472
S22x5/03-1.0,-3.1149909158
S22x5/03-1.2,-2.3230546948
S22x5/03-1.5,-1.0545473673
S22x5/03-2.0,-0.3496200411
S22x5/04-0.9,-5.0465699345
S22x5/04-1.0,-5.5879312686
S22x5/04-1.2,-4.4313076254
S22x5/04-1.5,-2.4393650818
S22x5/04-2.0,-0.9646425161
S22x5/05-0.9, 0.3134155683
S22x5/05-1.0,-0.0870985660
S22x5/05-1.2,-0.0270131533
S22x5/05-1.5, 0.0105272872
S22x5/05-2.0, 0.0008780113
S22x5/06-0.9, 0.7985617171
S22x5/06-1.0,-0.5195957287
S22x5/06-1.2,-0.3262312570
S22x5/06-1.5,-0.0230335510
S22x5/06-2.0,-0.0012314873
S22x5/07-0.9,-0.8381637773
S22x5/07-1.0,-1.2058225195
S22x5/07-1.2,-0.8744542817
S22x5/07-1.5,-0.3697108237
S22x5/07-2.0,-0.1110872492
S22x5/08-0.9,-17.4088174460
S22x5/08-1.0,-19.3928829259
S22x5/08-1.2,-16.1584479662
S22x5/08-1.5,-9.3914573316
S22x5/08-2.0,-3.5927741823
S22x5/09-0.9,-14.2127381244
S22x5/09-1.0,-15.9181910919
S22x5/09-1.2,-13.3523724344
S22x5/09-1.5,-8.0150242104
S22x5/09-2.0,-3.4435044248
S22x5/10-0.9,-1.8437451998
S22x5/10-1.0,-2.4941808582
S22x5/10-1.2,-2.0360193110
S22x5/10-1.5,-1.0640780439
S22x5/10-2.0,-0.3975203493
S22x5/11-0.9,-0.3937947628
S22x5/11-1.0,-1.1921633326
S22x5/11-1.2,-1.0323533612
S22x5/11-1.5,-0.5037773444
S22x5/11-2.0,-0.1746948726
S22x5/12-0.9, 0.7835249586
S22x5/12-1.0,-0.1548778096
S22x5/12-1.2,-0.3816491287
S22x5/12-1.5,-0.1220378543
S22x5/12-2.0,-0.0151929456
S22x5/13-0.9, 1.0606824647
S22x5/13-1.0,-0.2342763952
S22x5/13-1.2,-0.7619044334
S22x5/13-1.5,-0.3754458838
S22x5/13-2.0,-0.1114107304
S22x5/14-0.9, 7.1755201356
S22x5/14-1.0, 1.7194388987
S22x5/14-1.2, 0.2021546872
S22x5/14-1.5, 0.2284883733
S22x5/14-2.0, 0.1643430370
S22x5/15-0.9,-0.5254805753
S22x5/15-1.0,-2.3008328900
S22x5/15-1.2,-2.7683002144
S22x5/15-1.5,-1.7613376435
S22x5/15-2.0,-0.7291096587
S22x5/16-0.9, 8.1422777979
S22x5/16-1.0, 2.0841421341
S22x5/16-1.2,-0.0165746588
S22x5/16-1.5, 0.2032810667
S22x5/16-2.0, 0.1245116849
S22x5/17-0.9, 5.8112107484
S22x5/17-1.0, 0.4117488129
S22x5/17-1.2,-0.8449817305
S22x5/17-1.5,-0.2733923865
S22x5/17-2.0,-0.0814102554
S22x5/18-0.9,-14.1194036202
S22x5/18-1.0,-15.7599839053
S22x5/18-1.2,-13.1440162593
S22x5/18-1.5,-7.6020147310
S22x5/18-2.0,-2.9295508220
S22x5/19-0.9,-3.8497081247
S22x5/19-1.0,-4.7556885452
S22x5/19-1.2,-4.2572761558
S22x5/19-1.5,-2.4783328554
S22x5/19-2.0,-1.0158250753
S22x5/20-0.9, 2.3787975536
S22x5/20-1.0,-3.9581724472
S22x5/20-1.2,-3.4969035358
S22x5/20-1.5,-1.4705084631
S22x5/20-2.0,-0.5291483054
S22x5/21-0.9,-18.0046301617
S22x5/21-1.0,-19.8419368633
S22x5/21-1.2,-16.4850891751
S22x5/21-1.5,-9.8889817323
S22x5/21-2.0,-4.1718382309
S22x5/22-0.9,-2.2119189391
S22x5/22-1.0,-3.1037814631
S22x5/22-1.2,-2.8393894450
S22x5/22-1.5,-1.6504146136
S22x5/22-2.0,-0.6867326262
S66x8/01-090,-5.3251682651
S66x8/01-095,-5.5459912964
S66x8/01-100,-5.4740095591
S66x8/01-105,-5.2275919224
S66x8/01-110,-4.8861680962
S66x8/01-125,-3.7220435185
S66x8/01-150,-2.2007018935
S66x8/01-200,-0.8687579390
S66x8/02-090,-5.4888153314
S66x8/02-095,-5.7981968295
S66x8/02-100,-5.7741233698
S66x8/02-105,-5.5476560790
S66x8/02-110,-5.2054579689
S66x8/02-125,-3.9746244905
S66x8/02-150,-2.3188963150
S66x8/02-200,-0.8730499155
S66x8/03-090,-7.0506330118
S66x8/03-095,-7.3621520582
S66x8/03-100,-7.3043839125
S66x8/03-105,-7.0181022304
S66x8/03-110,-6.5984062610
S66x8/03-125,-5.0833370951
S66x8/03-150,-2.9746154149
S66x8/03-200,-1.0352459289
S66x8/04-090,-7.6455763131
S66x8/04-095,-8.0180590972
S66x8/04-100,-8.0023130020
S66x8/04-105,-7.7452979853
S66x8/04-110,-7.3413641126
S66x8/04-125,-5.8163758417
S66x8/04-150,-3.6185304341
S66x8/04-200,-1.2770974929
S66x8/05-090,-5.3210146544
S66x8/05-095,-5.7137021140
S66x8/05-100,-5.7495517930
S66x8/05-105,-5.5662690768
S66x8/05-110,-5.2550100703
S66x8/05-125,-4.0712398652
S66x8/05-150,-2.4201228803
S66x8/05-200,-0.9323906627
S66x8/06-090,-6.8526313706
S66x8/06-095,-7.3740869746
S66x8/06-100,-7.4555033796
S66x8/06-105,-7.2551905582
S66x8/06-110,-6.8822626817
S66x8/06-125,-5.4035792762
S66x8/06-150,-3.2411188769
S66x8/06-200,-1.1916503436
S66x8/07-090,-7.3476620487
S66x8/07-095,-7.8470099292
S66x8/07-100,-7.9233335928
S66x8/07-105,-7.7301429412
S66x8/07-110,-7.3660409226
S66x8/07-125,-5.8911032467
S66x8/07-150,-3.4029346823
S66x8/07-200,-0.9879549951
S66x8/08-090,-5.1370120593
S66x8/08-095,-5.4340749816
S66x8/08-100,-5.4175239172
S66x8/08-105,-5.2109486768
S66x8/08-110,-4.8972613342
S66x8/08-125,-3.7728961333
S66x8/08-150,-2.2568108413
S66x8/08-200,-0.9051436993
S66x8/09-090,-2.3386156747
S66x8/09-095,-2.6060834305
S66x8/09-100,-2.6328527336
S66x8/09-105,-2.5254652175
S66x8/09-110,-2.3478970418
S66x8/09-125,-1.7030757734
S66x8/09-150,-0.9249980363
S66x8/09-200,-0.3554630956
S66x8/10-090,-2.7895856495
S66x8/10-095,-3.2913382091
S66x8/10-100,-3.4358266581
S66x8/10-105,-3.3596904316
S66x8/10-110,-3.1618818750
S66x8/10-125,-2.3419064599
S66x8/10-150,-1.0421837991
S66x8/10-200,-0.3153401398
S66x8/11-090,-3.3568104141
S66x8/11-095,-3.9471597186
S66x8/11-100,-4.1652735405
S66x8/11-105,-4.1391780570
S66x8/11-110,-3.9605300002
S66x8/11-125,-2.6053952408
S66x8/11-150,-1.1512302620
S66x8/11-200,-0.4647734890
S66x8/12-090,-7.1683367209
S66x8/12-095,-7.5925611752
S66x8/12-100,-7.5978955705
S66x8/12-105,-7.3425798494
S66x8/12-110,-6.9360408084
S66x8/12-125,-5.4156711328
S66x8/12-150,-3.2449798172
S66x8/12-200,-1.2490369007
S66x8/13-090,-4.6389315597
S66x8/13-095,-5.1616023985
S66x8/13-100,-5.3163796184
S66x8/13-105,-5.2383725351
S66x8/13-110,-5.0190690180
S66x8/13-125,-4.0360412273
S66x8/13-150,-2.5399352095
S66x8/13-200,-1.1316825262
S66x8/14-090,-5.6051376411
S66x8/14-095,-6.2484802462
S66x8/14-100,-6.4661421358
S66x8/14-105,-6.4032373858
S66x8/14-110,-6.1590287707
S66x8/14-125,-4.9763363759
S66x8/14-150,-3.1325882895
S66x8/14-200,-1.3024956879
S66x8/15-090,-6.2465114980
S66x8/15-095,-6.8985041957
S66x8/15-100,-7.1191747422
S66x8/15-105,-7.0501849701
S66x8/15-110,-6.7985017758
S66x8/15-125,-5.6105108793
S66x8/15-150,-3.7049275073
S66x8/15-200,-1.5034630016
S66x8/16-090,-4.6475764439
S66x8/16-095,-5.0033984749
S66x8/16-100,-5.0502477675
S66x8/16-105,-4.9082182771
S66x8/16-110,-4.6586923977
S66x8/16-125,-3.6973574840
S66x8/16-150,-2.3471486740
S66x8/16-200,-1.0880941493
S66x8/17-090,-15.2458123058
S66x8/17-095,-16.4297540719
S66x8/17-100,-16.6911760249
S66x8/17-105,-16.3526443272
S66x8/17-110,-15.6409242110
S66x8/17-125,-12.5995961304
S66x8/17-150,-7.8710358865
S66x8/17-200,-3.0619396334
S66x8/18-090,-6.7862477708
S66x8/18-095,-7.1285641037
S66x8/18-100,-7.0961865601
S66x8/18-105,-6.8291175866
S66x8/18-110,-6.4226867282
S66x8/18-125,-4.9442810584
S66x8/18-150,-2.9008247561
S66x8/18-200,-1.0483895541
S66x8/19-090,-6.5370911807
S66x8/19-095,-7.0537686767
S66x8/19-100,-7.1456217565
S66x8/19-105,-6.9650021905
S66x8/19-110,-6.6524166289
S66x8/19-125,-5.1848236377
S66x8/19-150,-3.1128763972
S66x8/19-200,-1.1164862547
S66x8/20-090,-18.3409798835
