system,energy
S22x5/01-0.9,-13.8166338757
S22x5/01-1.0,-15.1332059816
S22x5/01-1.2,-12.1369966479
S22x5/01-1.5,-6.5002822279
S22x5/01-2.0,-2.1174778219
S22x5/02-0.9, 4.9260303218
S22x5/02-1.0,-2.8825745843
S22x5/02-1.2,-3.4072309259
S22x5/02-1.5,-1.4506933454
S22x5/02-2.0,-0.5790345556
S22x5/03-0.9,-2.4594465145
S22x5/03-1.0,-3.0803557187
S22x5/03-1.2,-2.2457043001
S22x5/03-1.5,-1.0225555538
S22x5/03-2.0,-0.3494601517
S22x5/04-0.9,-5.2253320725
S22x5/04-1.0,-5.6602757064
S22x5/04-1.2,-4.4015501848
S22x5/04-1.5,-2.4046345032
S22x5/04-2.0,-0.9707115368
S22x5/05-0.9, 0.3970236756
S22x5/05-1.0, 0.0107683136
S22x5/05-1.2, 0.0153298055
S22x5/05-1.5, 0.0137937878
S22x5/05-2.0, 0.0009399464
S22x5/06-0.9, 0.7820218224
S22x5/06-1.0,-0.4150831473
S22x5/06-1.2,-0.2314501553
S22x5/06-1.5,-0.0119433251
S22x5/06-2.0,-0.0013102398
S22x5/07-0.9,-0.7018267391
S22x5/07-1.0,-1.0760856887
S22x5/07-1.2,-0.7925996241
S22x5/07-1.5,-0.3487062619
S22x5/07-2.0,-0.1122744344
S22x5/08-0.9,-18.2819473689
S22x5/08-1.0,-19.9711304591
S22x5/08-1.2,-16.3412841466
S22x5/08-1.5,-9.3491893601
S22x5/08-2.0,-3.5611926344
S22x5/09-0.9,-14.7313063063
S22x5/09-1.0,-16.2185209541
S22x5/09-1.2,-13.3992963379
S22x5/09-1.5,-7.9551765611
S22x5/09-2.0,-3.4438734631
S22x5/10-0.9,-1.9177279393
S22x5/10-1.0,-2.4630910896
S22x5/10-1.2,-1.9539909588
S22x5/10-1.5,-1.0341662989
S22x5/10-2.0,-0.4039216363
S22x5/11-0.9,-0.4183842236
S22x5/11-1.0,-1.1240026887
S22x5/11-1.2,-0.9472673435
S22x5/11-1.5,-0.4698853067
S22x5/11-2.0,-0.1764902399
S22x5/12-0.9, 0.7799861189
S22x5/12-1.0,-0.0743820238
S22x5/12-1.2,-0.2758659034
S22x5/12-1.5,-0.0787407673
S22x5/12-2.0,-0.0140206325
S22x5/13-0.9, 1.0139074692
S22x5/13-1.0,-0.2035640735
S22x5/13-1.2,-0.6540321662
S22x5/13-1.5,-0.3184397856
S22x5/13-2.0,-0.1097882418
S22x5/14-0.9, 7.0313170152
S22x5/14-1.0, 1.8869859991
S22x5/14-1.2, 0.3980514106
S22x5/14-1.5, 0.2700333910
S22x5/14-2.0, 0.1505511946
S22x5/15-0.9,-0.6730749452
S22x5/15-1.0,-2.3053139351
S22x5/15-1.2,-2.6338881243
S22x5/15-1.5,-1.6531769731
S22x5/15-2.0,-0.7178505073
S22x5/16-0.9, 7.8643724888
S22x5/16-1.0, 2.1547272863
S22x5/16-1.2, 0.2594215784
S22x5/16-1.5, 0.3273027294
S22x5/16-2.0, 0.1485318691
S22x5/17-0.9, 5.4866917138
S22x5/17-1.0, 0.4364400557
S22x5/17-1.2,-0.6651034414
S22x5/17-1.5,-0.2212772854
S22x5/17-2.0,-0.0758772533
S22x5/18-0.9,-14.4032922321
S22x5/18-1.0,-15.8854641511
S22x5/18-1.2,-13.0722896673
S22x5/18-1.5,-7.4676834640
S22x5/18-2.0,-2.8910736980
S22x5/19-0.9,-4.1709922853
S22x5/19-1.0,-4.9142409875
S22x5/19-1.2,-4.2173616586
S22x5/19-1.5,-2.3904234843
S22x5/19-2.0,-0.9952713163
S22x5/20-0.9, 1.4809292619
S22x5/20-1.0,-4.1248610519
S22x5/20-1.2,-3.3254576562
S22x5/20-1.5,-1.4315703079
S22x5/20-2.0,-0.5374833256
S22x5/21-0.9,-18.5809310351
S22x5/21-1.0,-20.1949676067
S22x5/21-1.2,-16.5857719407
S22x5/21-1.5,-9.8658538667
S22x5/21-2.0,-4.2005597788
S22x5/22-0.9,-2.3811610053
S22x5/22-1.0,-3.1768563219
S22x5/22-1.2,-2.8057117645
S22x5/22-1.5,-1.6303307963
S22x5/22-2.0,-0.7067021740
S66x8/01-090,-5.4700752002
S66x8/01-095,-5.6378950162
S66x8/01-100,-5.5237651618
S66x8/01-105,-5.2445223162
S66x8/01-110,-4.8785416598
S66x8/01-125,-3.6808379834
S66x8/01-150,-2.1706698548
S66x8/01-200,-0.8734636325
S66x8/02-090,-5.7096861789
S66x8/02-095,-5.9506883461
S66x8/02-100,-5.8708648739
S66x8/02-105,-5.6000225604
S66x8/02-110,-5.2237528822
S66x8/02-125,-3.9408945385
S66x8/02-150,-2.2855371583
S66x8/02-200,-0.8764476283
S66x8/03-090,-7.1350976696
S66x8/03-095,-7.3978124803
S66x8/03-100,-7.3001137733
S66x8/03-105,-6.9820016103
S66x8/03-110,-6.5383325200
S66x8/03-125,-4.9902382835
S66x8/03-150,-2.8994384621
S66x8/03-200,-1.0225208525
S66x8/04-090,-7.9763264541
S66x8/04-095,-8.2677306843
S66x8/04-100,-8.1823895841
S66x8/04-105,-7.8663862922
S66x8/04-110,-7.4142321442
S66x8/04-125,-5.8022567530
S66x8/04-150,-3.5718014351
S66x8/04-200,-1.2789096148
S66x8/05-090,-5.5388823671
S66x8/05-095,-5.8644681678
S66x8/05-100,-5.8456987319
S66x8/05-105,-5.6189253421
S66x8/05-110,-5.2739721516
S66x8/05-125,-4.0359753388
S66x8/05-150,-2.3825594729
S66x8/05-200,-0.9370929050
S66x8/06-090,-6.9451017315
S66x8/06-095,-7.4090157207
S66x8/06-100,-7.4436689902
S66x8/06-105,-7.2074668940
S66x8/06-110,-6.8094674411
S66x8/06-125,-5.2965582884
S66x8/06-150,-3.1535580246
S66x8/06-200,-1.1815358321
S66x8/07-090,-7.6329539601
S66x8/07-095,-8.0533507321
S66x8/07-100,-8.0616903329
S66x8/07-105,-7.8116006990
S66x8/07-110,-7.4019551724
S66x8/07-125,-5.8445825808
S66x8/07-150,-3.3336516750
S66x8/07-200,-0.9917681192
S66x8/08-090,-5.2877674454
S66x8/08-095,-5.5315174139
S66x8/08-100,-5.4722660868
S66x8/08-105,-5.2323082208
S66x8/08-110,-4.8933061420
S66x8/08-125,-3.7326936093
S66x8/08-150,-2.2261020337
S66x8/08-200,-0.9131819702
S66x8/09-090,-2.3410100626
S66x8/09-095,-2.5696191687
S66x8/09-100,-2.5710844033
S66x8/09-105,-2.4479150867
S66x8/09-110,-2.2621996417
S66x8/09-125,-1.6268317408
S66x8/09-150,-0.8933992947
S66x8/09-200,-0.3609985449
S66x8/10-090,-2.8456891381
S66x8/10-095,-3.2879036615
S66x8/10-100,-3.3881683803
S66x8/10-105,-3.2821172712
S66x8/10-110,-3.0649929062
S66x8/10-125,-2.2324733256
S66x8/10-150,-0.9958922997
S66x8/10-200,-0.3180597659
S66x8/11-090,-3.5265087425
S66x8/11-095,-4.0365700295
S66x8/11-100,-4.1886812754
S66x8/11-105,-4.1129025410
S66x8/11-110,-3.9000050799
S66x8/11-125,-2.5056853659
S66x8/11-150,-1.1205420367
S66x8/11-200,-0.4719022476
S66x8/12-090,-7.3644045034
S66x8/12-095,-7.7243638927
S66x8/12-100,-7.6773392740
S66x8/12-105,-7.3799494191
S66x8/12-110,-6.9402793211
S66x8/12-125,-5.3639118923
S66x8/12-150,-3.1968349685
S66x8/12-200,-1.2626012083
S66x8/13-090,-4.8508969809
S66x8/13-095,-5.3071200258
S66x8/13-100,-5.4067311308
S66x8/13-105,-5.2837301122
S66x8/13-110,-5.0292861900
S66x8/13-125,-3.9927435756
S66x8/13-150,-2.5057175571
S66x8/13-200,-1.1466425403
S66x8/14-090,-5.6664840968
S66x8/14-095,-6.2595487603
S66x8/14-100,-6.4346992048
S66x8/14-105,-6.3384297133
S66x8/14-110,-6.0710337446
S66x8/14-125,-4.8647825106
S66x8/14-150,-3.0497400962
S66x8/14-200,-1.3033413197
S66x8/15-090,-6.4451405859
S66x8/15-095,-7.0244852567
S66x8/15-100,-7.1848861538
S66x8/15-105,-7.0684367106
S66x8/15-110,-6.7807009635
S66x8/15-125,-5.5339434910
S66x8/15-150,-3.6261669107
S66x8/15-200,-1.5084387752
S66x8/16-090,-4.7643749706
S66x8/16-095,-5.0762667576
S66x8/16-100,-5.0879441442
S66x8/16-105,-4.9181114660
S66x8/16-110,-4.6479527613
S66x8/16-125,-3.6606122235
S66x8/16-150,-2.3282947126
S66x8/16-200,-1.1056494171
S66x8/17-090,-15.7266748867
S66x8/17-095,-16.8004554194
S66x8/17-100,-16.9657446152
S66x8/17-105,-16.5460106187
S66x8/17-110,-15.7671129777
S66x8/17-125,-12.5892078365
S66x8/17-150,-7.7870164467
S66x8/17-200,-3.0442771242
S66x8/18-090,-6.8929205536
S66x8/18-095,-7.1851234779
S66x8/18-100,-7.1114919554
S66x8/18-105,-6.8117597960
S66x8/18-110,-6.3811014871
S66x8/18-125,-4.8683097414
S66x8/18-150,-2.8359511323
S66x8/18-200,-1.0357875323
S66x8/19-090,-6.7103654346
S66x8/19-095,-7.1751285070
S66x8/19-100,-7.2234178711
S66x8/19-105,-7.0079257210
S66x8/19-110,-6.5794529648
S66x8/19-125,-5.1674773932
S66x8/19-150,-3.0041671579
S66x8/19-200,-1.0645236384
S66x8/20-090,-19.1937796918
S66x8/20-095,-20.2641766934
S66x8/20-100,-20.3204764669
S66x8/20-105,-19.7142450859
S66x8/20-110,-18.7123534819
S66x8/20-125,-14.8640882524
S66x8/20-150,-9.1161154615
S66x8/20-200,-3.4330261461
S66x8/21-090,-15.3193139965
S66x8/21-095,-16.2619430410
S66x8/21-100,-16.3618195824
S66x8/21-105,-15.9315590518
S66x8/21-110,-15.1727841336
S66x8/21-125,-12.1604468652
S66x8/21-150,-7.6793289810
S66x8/21-200,-2.8867195353
S66x8/22-090,-18.8423319038
S66x8/22-095,-19.9301365830
S66x8/22-100,-20.0539902615
S66x8/22-105,-19.5486351073
S66x8/22-110,-18.6611180863
S66x8/22-125,-15.0832893600
S66x8/22-150,-9.5892845879
S66x8/22-200,-3.9625782540
S66x8/23-090,-18.0031530671
S66x8/23-095,-19.0697399567
S66x8/23-100,-19.2564655037
S66x8/23-105,-18.8610276072
S66x8/23-110,-18.1004696837
S66x8/23-125,-14.9163764833
S66x8/23-150,-9.8689858919
S66x8/23-200,-4.4730349346
S66x8/24-090, 6.7583571710
S66x8/24-095, 3.7390839148
S66x8/24-100, 1.8801278854
S66x8/24-105, 1.0138996253
S66x8/24-110, 0.7394500109
S66x8/24-125, 0.3407584779
S66x8/24-150, 0.2720910573
S66x8/24-200, 0.1342433528
S66x8/25-090, 5.4722881123
S66x8/25-095, 2.5831536068
S66x8/25-100, 0.9082917888
S66x8/25-105, 0.0084262600
S66x8/25-110,-0.3184619995
S66x8/25-125,-0.4031351786
S66x8/25-150,-0.1714530959
S66x8/25-200,-0.0998202539
S66x8/26-090,-0.1114874120
S66x8/26-095,-2.8273080050
S66x8/26-100,-4.1248573495
S66x8/26-105,-4.4946519457
S66x8/26-110,-4.3458830664
S66x8/26-125,-3.2510468297
S66x8/26-150,-1.7235869246
S66x8/26-200,-0.7000363918
S66x8/27-090, 6.2158057651
S66x8/27-095, 3.1678438426
S66x8/27-100, 1.3478622383
S66x8/27-105, 0.4185509529
S66x8/27-110, 0.1520011807
S66x8/27-125,-0.0527082231
S66x8/27-150, 0.0698356549
S66x8/27-200, 0.0489259724
S66x8/28-090, 4.2813710764
S66x8/28-095, 1.5245791975
S66x8/28-100,-0.0336080896
S66x8/28-105,-0.8269673767
S66x8/28-110,-1.0670521878
S66x8/28-125,-0.6978419912
S66x8/28-150,-0.1788321680
S66x8/28-200, 0.0164681704
S66x8/29-090, 4.1153689043
S66x8/29-095, 0.4260071459
S66x8/29-100,-1.3008304032
S66x8/29-105,-2.0742400346
S66x8/29-110,-2.2310741050
S66x8/29-125,-1.5906493562
S66x8/29-150,-0.7915791682
S66x8/29-200,-0.3032715011
S66x8/30-090, 3.3630262720
S66x8/30-095, 1.9556514116
S66x8/30-100, 1.0983578825
S66x8/30-105, 0.6963531622
S66x8/30-110, 0.5768770525
S66x8/30-125, 0.3719884949
S66x8/30-150, 0.2967100738
S66x8/30-200, 0.1172371558
S66x8/31-090, 1.0720410137
S66x8/31-095,-0.1090725045
S66x8/31-100,-0.7053229081
S66x8/31-105,-0.9256009474
S66x8/31-110,-0.9420748909
S66x8/31-125,-0.6936494749
S66x8/31-150,-0.3166555879
S66x8/31-200,-0.0884302666
S66x8/32-090, 0.5203738405
S66x8/32-095,-0.7074973539
S66x8/32-100,-1.2631751284
S66x8/32-105,-1.4328935371
S66x8/32-110,-1.4019977944
S66x8/32-125,-0.9617054580
S66x8/32-150,-0.3590885316
S66x8/32-200, 0.0160832561
S66x8/33-090, 2.5477611939
S66x8/33-095, 1.2925505412
S66x8/33-100, 0.6056083896
S66x8/33-105, 0.2600675993
S66x8/33-110, 0.1221093276
S66x8/33-125, 0.0621289600
S66x8/33-150, 0.1002211069
S66x8/33-200, 0.0171751225
S66x8/34-090, 1.6730094727
S66x8/34-095, 0.3465519591
S66x8/34-100,-0.2994662209
S66x8/34-105,-0.5718084703
S66x8/34-110,-0.6294551301
S66x8/34-125,-0.4513012999
S66x8/34-150,-0.2350747127
S66x8/34-200,-0.2452377306
S66x8/35-090, 1.4968794860
S66x8/35-095, 0.4444497121
S66x8/35-100,-0.0396092765
S66x8/35-105,-0.2392117572
S66x8/35-110,-0.2770043938
S66x8/35-125,-0.1499954722
S66x8/35-150,-0.0243732838
S66x8/35-200,-0.0414274852
S66x8/36-090, 1.0849026988
S66x8/36-095, 0.5473962809
S66x8/36-100, 0.2760716009
S66x8/36-105, 0.1505354440
S66x8/36-110, 0.1161114666
S66x8/36-125, 0.1411142678
S66x8/36-150, 0.1854025687
S66x8/36-200, 0.1593237770
S66x8/37-090, 1.7083242627
S66x8/37-095, 0.6192894139
S66x8/37-100, 0.1028939208
S66x8/37-105,-0.1198297112
S66x8/37-110,-0.1970566120
S66x8/37-125,-0.1259813121
S66x8/37-150,-0.0087606598
S66x8/37-200,-0.0205935432
S66x8/38-090, 1.5143701203
S66x8/38-095, 0.4955299246
S66x8/38-100,-0.0380207990
S66x8/38-105,-0.2508978661
S66x8/38-110,-0.2904047958
S66x8/38-125,-0.1009133126
S66x8/38-150, 0.0808282404
S66x8/38-200, 0.0758690957
S66x8/39-090, 3.0465148857
S66x8/39-095, 1.2115154110
S66x8/39-100, 0.2229302081
S66x8/39-105,-0.2119684333
S66x8/39-110,-0.3291403909
S66x8/39-125,-0.2961620070
S66x8/39-150,-0.0552824551
S66x8/39-200, 0.0160661878
S66x8/40-090, 2.2830905617
S66x8/40-095, 0.8630905872
S66x8/40-100, 0.0799582613
S66x8/40-105,-0.2133535350
S66x8/40-110,-0.2961113670
S66x8/40-125,-0.2902974290
S66x8/40-150,-0.1067339650
S66x8/40-200,-0.0432169540
S66x8/41-090, 2.0912337441
