system,energy
S22x5/01-0.9,-13.2257149181
S22x5/01-1.0,-14.5578267941
S22x5/01-1.2,-11.8276376773
S22x5/01-1.5,-6.5883652936
S22x5/01-2.0,-2.2911081875
S22x5/02-0.9, 6.4335959804
S22x5/02-1.0,-1.4894092994
S22x5/02-1.2,-3.3675357433
S22x5/02-1.5,-1.7344638601
S22x5/02-2.0,-0.5904912471
S22x5/03-0.9,-2.3143164371
S22x5/03-1.0,-2.9717248553
S22x5/03-1.2,-2.3334538445
S22x5/03-1.5,-1.1388674469
S22x5/03-2.0,-0.3716623154
S22x5/04-0.9,-4.7207448016
S22x5/04-1.0,-5.2956691075
S22x5/04-1.2,-4.2951297863
S22x5/04-1.5,-2.4605305999
S22x5/04-2.0,-0.9928831408
S22x5/05-0.9, 0.5029369837
S22x5/05-1.0,-0.0847091355
S22x5/05-1.2,-0.1208781540
S22x5/05-1.5,-0.0161824653
S22x5/05-2.0, 0.0002387046
S22x5/06-0.9, 1.0851265942
S22x5/06-1.0,-0.3657432696
S22x5/06-1.2,-0.4257536949
S22x5/06-1.5,-0.0888385243
S22x5/06-2.0,-0.0031034736
S22x5/07-0.9,-0.8354644198
S22x5/07-1.0,-1.1970931097
S22x5/07-1.2,-0.9214575651
S22x5/07-1.5,-0.4201699901
S22x5/07-2.0,-0.1153669893
S22x5/08-0.9,-16.5793997075
S22x5/08-1.0,-18.4913599562
S22x5/08-1.2,-15.3897358707
S22x5/08-1.5,-9.0578842765
S22x5/08-2.0,-3.6189974894
S22x5/09-0.9,-13.4265004423
S22x5/09-1.0,-15.0461532865
S22x5/09-1.2,-12.6771601919
S22x5/09-1.5,-7.8010240896
S22x5/09-2.0,-3.4703508489
S22x5/10-0.9,-1.8219295819
S22x5/10-1.0,-2.4392870824
S22x5/10-1.2,-2.0920024433
S22x5/10-1.5,-1.1802639959
S22x5/10-2.0,-0.4292358077
S22x5/11-0.9,-0.3366588957
S22x5/11-1.0,-1.1481166228
S22x5/11-1.2,-1.0841562763
S22x5/11-1.5,-0.6079793714
S22x5/11-2.0,-0.2001294004
S22x5/12-0.9, 0.8753050591
S22x5/12-1.0,-0.0808906148
S22x5/12-1.2,-0.4289665434
S22x5/12-1.5,-0.2306273648
S22x5/12-2.0,-0.0387687276
S22x5/13-0.9, 1.0745845606
S22x5/13-1.0,-0.1286486666
S22x5/13-1.2,-0.7774352302
S22x5/13-1.5,-0.4771072505
S22x5/13-2.0,-0.1507976803
S22x5/14-0.9, 6.8168380419
S22x5/14-1.0, 1.6884930180
S22x5/14-1.2, 0.1181296626
S22x5/14-1.5, 0.1165016520
S22x5/14-2.0, 0.1814738575
S22x5/15-0.9,-0.6715213573
S22x5/15-1.0,-2.2559855409
S22x5/15-1.2,-2.8316680037
S22x5/15-1.5,-1.9677969203
S22x5/15-2.0,-0.8478307490
S22x5/16-0.9, 7.4586580580
S22x5/16-1.0, 2.1935292719
S22x5/16-1.2,-0.0891948242
S22x5/16-1.5,-0.0660343908
S22x5/16-2.0, 0.0402549210
S22x5/17-0.9, 5.5414645058
S22x5/17-1.0, 0.6744016886
S22x5/17-1.2,-0.8716621155
S22x5/17-1.5,-0.4224208038
S22x5/17-2.0,-0.1085551857
S22x5/18-0.9,-14.1520543186
S22x5/18-1.0,-15.5305874630
S22x5/18-1.2,-12.8523871925
S22x5/18-1.5,-7.5590618329
S22x5/18-2.0,-3.0426680644
S22x5/19-0.9,-3.2191985277
S22x5/19-1.0,-4.0725100699
S22x5/19-1.2,-4.0003292866
S22x5/19-1.5,-2.5762912887
S22x5/19-2.0,-1.2114985309
S22x5/20-0.9, 3.2476453519
S22x5/20-1.0,-3.0875516836
S22x5/20-1.2,-3.3997542760
S22x5/20-1.5,-1.6046920142
S22x5/20-2.0,-0.5122843648
S22x5/21-0.9,-16.9641501136
S22x5/21-1.0,-18.7020036544
S22x5/21-1.2,-15.4792998588
S22x5/21-1.5,-9.3848969083
S22x5/21-2.0,-4.0206063140
S22x5/22-0.9,-2.1093099703
S22x5/22-1.0,-2.8858171140
S22x5/22-1.2,-2.7215869031
S22x5/22-1.5,-1.6875160485
S22x5/22-2.0,-0.6913382947
S66x8/01-090,-5.0499615605
S66x8/01-095,-5.2924098860
S66x8/01-100,-5.2558892111
S66x8/01-105,-5.0516656252
S66x8/01-110,-4.7537056153
S66x8/01-125,-3.7169313243
S66x8/01-150,-2.3071483336
S66x8/01-200,-0.9707589137
S66x8/02-090,-5.1027400646
S66x8/02-095,-5.4409717500
S66x8/02-100,-5.4593877726
S66x8/02-105,-5.2837327477
S66x8/02-110,-4.9939252782
S66x8/02-125,-3.9132341091
S66x8/02-150,-2.3983394537
S66x8/02-200,-0.9673839168
