system,energy
S22x5/01-0.9,-13.2284596445
S22x5/01-1.0,-14.5655262725
S22x5/01-1.2,-11.8317176812
S22x5/01-1.5,-6.5898753324
S22x5/01-2.0,-2.2917540829
S22x5/02-0.9, 6.4357160839
S22x5/02-1.0,-1.4819648408
S22x5/02-1.2,-3.3633816306
S22x5/02-1.5,-1.7309732759
S22x5/02-2.0,-0.5918993156
S22x5/03-0.9,-2.3175595315
S22x5/03-1.0,-2.9739232092
S22x5/03-1.2,-2.3361990730
S22x5/03-1.5,-1.1408147970
S22x5/03-2.0,-0.3728399625
S22x5/04-0.9,-4.7231245058
S22x5/04-1.0,-5.2980117886
S22x5/04-1.2,-4.2972549727
S22x5/04-1.5,-2.4620805483
S22x5/04-2.0,-0.9934253717
S22x5/05-0.9, 0.5003611828
S22x5/05-1.0,-0.0868165005
S22x5/05-1.2,-0.1224634312
S22x5/05-1.5,-0.0169575650
S22x5/05-2.0, 0.0001964732
S22x5/06-0.9, 1.0810776521
S22x5/06-1.0,-0.3680836289
S22x5/06-1.2,-0.4293389703
S22x5/06-1.5,-0.0899391132
S22x5/06-2.0,-0.0032969975
S22x5/07-0.9,-0.8391105008
S22x5/07-1.0,-1.2002926550
S22x5/07-1.2,-0.9235021165
S22x5/07-1.5,-0.4217627346
S22x5/07-2.0,-0.1156883369
S22x5/08-0.9,-16.5832476584
S22x5/08-1.0,-18.4963071154
S22x5/08-1.2,-15.3946052815
S22x5/08-1.5,-9.0608417914
S22x5/08-2.0,-3.6217951149
S22x5/09-0.9,-13.4313123732
S22x5/09-1.0,-15.0526054644
S22x5/09-1.2,-12.6811596235
S22x5/09-1.5,-7.8032462889
S22x5/09-2.0,-3.4721324738
S22x5/10-0.9,-1.8199868126
S22x5/10-1.0,-2.4411353488
S22x5/10-1.2,-2.0929113280
S22x5/10-1.5,-1.1799091393
S22x5/10-2.0,-0.4279799102
S22x5/11-0.9,-0.3360832812
S22x5/11-1.0,-1.1505438921
S22x5/11-1.2,-1.0832522234
S22x5/11-1.5,-0.6083876918
S22x5/11-2.0,-0.2008126326
S22x5/12-0.9, 0.8754955709
S22x5/12-1.0,-0.0837663025
S22x5/12-1.2,-0.4334344108
S22x5/12-1.5,-0.2331613736
S22x5/12-2.0,-0.0393373139
S22x5/13-0.9, 1.0704367230
S22x5/13-1.0,-0.1282648191
S22x5/13-1.2,-0.7802700669
S22x5/13-1.5,-0.4787609889
S22x5/13-2.0,-0.1518997752
S22x5/14-0.9, 6.8319998631
S22x5/14-1.0, 1.6840887800
S22x5/14-1.2, 0.1256601527
S22x5/14-1.5, 0.1222518350
S22x5/14-2.0, 0.1934075816
S22x5/15-0.9,-0.6771020500
S22x5/15-1.0,-2.2596586676
S22x5/15-1.2,-2.8401481667
S22x5/15-1.5,-1.9774844742
S22x5/15-2.0,-0.8522046782
S22x5/16-0.9, 7.4526965925
S22x5/16-1.0, 2.1986918550
S22x5/16-1.2,-0.0863368951
S22x5/16-1.5,-0.0711857415
S22x5/16-2.0, 0.0361170608
S22x5/17-0.9, 5.5433427671
S22x5/17-1.0, 0.6755872422
S22x5/17-1.2,-0.8703912834
S22x5/17-1.5,-0.4241537340
S22x5/17-2.0,-0.1083500529
S22x5/18-0.9,-14.1570759632
S22x5/18-1.0,-15.5364866169
S22x5/18-1.2,-12.8577765576
S22x5/18-1.5,-7.5620541118
S22x5/18-2.0,-3.0443796593
S22x5/19-0.9,-3.2269547957
S22x5/19-1.0,-4.0751346910
S22x5/19-1.2,-4.0074638810
S22x5/19-1.5,-2.5828348947
S22x5/19-2.0,-1.2173944217
S22x5/20-0.9, 3.2540247387
S22x5/20-1.0,-3.0933528832
S22x5/20-1.2,-3.3998166504
S22x5/20-1.5,-1.6073241028
S22x5/20-2.0,-0.5122445180
S22x5/21-0.9,-16.9651580193
S22x5/21-1.0,-18.7079995073
S22x5/21-1.2,-15.4797587564
S22x5/21-1.5,-9.3830466338
S22x5/21-2.0,-4.0186676235
S22x5/22-0.9,-2.1118515719
S22x5/22-1.0,-2.8868769775
S22x5/22-1.2,-2.7249767721
S22x5/22-1.5,-1.6906576747
S22x5/22-2.0,-0.6921720038
S66x8/01-090,-5.0521302960
S66x8/01-095,-5.2944647913
S66x8/01-100,-5.2578653639
S66x8/01-105,-5.0535579428
S66x8/01-110,-4.7556355834
S66x8/01-125,-3.7187236169
S66x8/01-150,-2.3083354560
S66x8/01-200,-0.9710741118
S66x8/02-090,-5.1055613472
S66x8/02-095,-5.4437578921
S66x8/02-100,-5.4622241781
S66x8/02-105,-5.2866068039
S66x8/02-110,-4.9968373614
S66x8/02-125,-3.9157946615
S66x8/02-150,-2.3998872058
S66x8/02-200,-0.9681173499
S66x8/03-090,-7.2062529769
S66x8/03-095,-7.4743373862
S66x8/03-100,-7.3922122093
S66x8/03-105,-7.0967252142
S66x8/03-110,-6.6799491719
S66x8/03-125,-5.2072489437
S66x8/03-150,-3.1705064280
S66x8/03-200,-1.2260510405
S66x8/04-090,-7.0908103727
S66x8/04-095,-7.4881582824
S66x8/04-100,-7.5141350411
S66x8/04-105,-7.3130192586
S66x8/04-110,-6.9728319399
S66x8/04-125,-5.6513722882
S66x8/04-150,-3.6801300900
S66x8/04-200,-1.4172949694
S66x8/05-090,-4.9131784885
S66x8/05-095,-5.3202538619
S66x8/05-100,-5.3861358306
S66x8/05-105,-5.2435562654
S66x8/05-110,-4.9770079992
S66x8/05-125,-3.9298118427
S66x8/05-150,-2.4155503443
S66x8/05-200,-0.9398433417
S66x8/06-090,-6.9143505042
S66x8/06-095,-7.3990297232
S66x8/06-100,-7.4523664598
S66x8/06-105,-7.2357284774
S66x8/06-110,-6.8637278089
S66x8/06-125,-5.4316921399
S66x8/06-150,-3.3354297858
S66x8/06-200,-1.2637749648
S66x8/07-090,-6.8475478536
S66x8/07-095,-7.3478169808
S66x8/07-100,-7.4466214223
S66x8/07-105,-7.2920945160
S66x8/07-110,-6.9754849245
S66x8/07-125,-5.6614530397
S66x8/07-150,-3.3928182255
S66x8/07-200,-0.9965864507
S66x8/08-090,-4.8240680644
S66x8/08-095,-5.1295766368
S66x8/08-100,-5.1381041767
S66x8/08-105,-4.9665932245
S66x8/08-110,-4.6907516058
S66x8/08-125,-3.6846119509
S66x8/08-150,-2.2768873167
S66x8/08-200,-0.9185995105
S66x8/09-090,-2.0730275608
S66x8/09-095,-2.3997896280
S66x8/09-100,-2.4907746740
S66x8/09-105,-2.4435727839
S66x8/09-110,-2.3193995148
S66x8/09-125,-1.7859260375
S66x8/09-150,-1.0546783285
S66x8/09-200,-0.4156361714
S66x8/10-090,-2.5803621309
S66x8/10-095,-3.0668579271
S66x8/10-100,-3.2294379135
S66x8/10-105,-3.1958935788
S66x8/10-110,-3.0435237991
S66x8/10-125,-2.3444175018
S66x8/10-150,-1.1334502203
S66x8/10-200,-0.3129157570
S66x8/11-090,-2.7323510751
S66x8/11-095,-3.3464477227
S66x8/11-100,-3.6152297343
S66x8/11-105,-3.6587698557
S66x8/11-110,-3.5575654414
S66x8/11-125,-2.4913595756
S66x8/11-150,-1.1503213773
S66x8/11-200,-0.3746831460
S66x8/12-090,-6.9127015975
S66x8/12-095,-7.3055958215
S66x8/12-100,-7.2971796017
S66x8/12-105,-7.0417892070
S66x8/12-110,-6.6480210506
S66x8/12-125,-5.2049938002
S66x8/12-150,-3.1409733849
S66x8/12-200,-1.1492121288
S66x8/13-090,-4.0442565813
S66x8/13-095,-4.5957127858
S66x8/13-100,-4.8042663126
S66x8/13-105,-4.7922342577
S66x8/13-110,-4.6436250167
S66x8/13-125,-3.8558565253
S66x8/13-150,-2.5503485410
S66x8/13-200,-1.1513354326
S66x8/14-090,-5.5425185962
S66x8/14-095,-6.1383843992
S66x8/14-100,-6.3348188355
S66x8/14-105,-6.2726079855
S66x8/14-110,-6.0437955663
S66x8/14-125,-4.9312542754
S66x8/14-150,-3.1985348917
S66x8/14-200,-1.3437396266
S66x8/15-090,-5.6591463148
S66x8/15-095,-6.3259955503
S66x8/15-100,-6.5886450373
S66x8/15-105,-6.5755735758
S66x8/15-110,-6.3822808911
S66x8/15-125,-5.3735158621
S66x8/15-150,-3.7036458820
S66x8/15-200,-1.5419291441
S66x8/16-090,-4.2083301031
S66x8/16-095,-4.5940990825
S66x8/16-100,-4.6887750764
S66x8/16-105,-4.5991490905
S66x8/16-110,-4.4047101970
S66x8/16-125,-3.5971607245
S66x8/16-150,-2.3684570133
S66x8/16-200,-1.0939028790
S66x8/17-090,-14.4109352976
S66x8/17-095,-15.5256677261
S66x8/17-100,-15.7606327501
S66x8/17-105,-15.4334246491
S66x8/17-110,-14.7627621640
S66x8/17-125,-11.9364901143
S66x8/17-150,-7.6080611613
S66x8/17-200,-3.0803665119
S66x8/18-090,-6.8374827899
S66x8/18-095,-7.1449081527
S66x8/18-100,-7.0976108183
S66x8/18-105,-6.8296211629
S66x8/18-110,-6.4328648691
S66x8/18-125,-5.0159073116
S66x8/18-150,-3.0683820849
S66x8/18-200,-1.2260891303
S66x8/19-090,-6.5568054576
S66x8/19-095,-7.0186896420
S66x8/19-100,-7.0802770614
S66x8/19-105,-6.8866015960
S66x8/19-110,-6.5723498086
S66x8/19-125,-5.1468278135
S66x8/19-150,-3.1671015616
S66x8/19-200,-1.1838522206
S66x8/20-090,-17.6870200691
S66x8/20-095,-18.8751436212
S66x8/20-100,-19.0546828041
S66x8/20-105,-18.5725855356
S66x8/20-110,-17.6999225424
S66x8/20-125,-14.1165216574
S66x8/20-150,-8.8775485957
S66x8/20-200,-3.4968554058
S66x8/21-090,-14.1061619780
S66x8/21-095,-15.0903110654
S66x8/21-100,-15.2669267445
S66x8/21-105,-14.9425477700
S66x8/21-110,-14.3042618873
S66x8/21-125,-11.6519244196
S66x8/21-150,-7.5774616657
S66x8/21-200,-2.9166545610
S66x8/22-090,-17.2805835004
S66x8/22-095,-18.4325165730
S66x8/22-100,-18.6421691826
S66x8/22-105,-18.2401462645
S66x8/22-110,-17.4721279436
S66x8/22-125,-14.2774912035
S66x8/22-150,-9.2879464434
S66x8/22-200,-3.9672019947
S66x8/23-090,-16.5966577868
S66x8/23-095,-17.7021631278
S66x8/23-100,-17.9552498724
S66x8/23-105,-17.6468292168
S66x8/23-110,-16.9895968150
S66x8/23-125,-14.1500844409
S66x8/23-150,-9.5598201943
S66x8/23-200,-4.4160477245
S66x8/24-090, 6.6376255404
S66x8/24-095, 3.7513998550
S66x8/24-100, 1.6886520917
S66x8/24-105, 0.7526867585
S66x8/24-110, 0.5579761535
S66x8/24-125, 0.0012850139
S66x8/24-150, 0.1253659136
S66x8/24-200, 0.1814768695
S66x8/25-090, 5.3621358523
S66x8/25-095, 2.6605322393
S66x8/25-100, 0.9055944394
S66x8/25-105,-0.1480022510
S66x8/25-110,-0.5102395624
S66x8/25-125,-0.7143686454
S66x8/25-150,-0.3440997775
S66x8/25-200,-0.0973587224
S66x8/26-090, 1.5955122409
S66x8/26-095,-1.4060988198
S66x8/26-100,-3.0934361536
S66x8/26-105,-3.7961900380
S66x8/26-110,-3.8959781633
S66x8/26-125,-3.3971935980
S66x8/26-150,-1.9722526767
S66x8/26-200,-0.7173890368
S66x8/27-090, 6.0561182209
S66x8/27-095, 3.2404443669
S66x8/27-100, 1.2514582715
S66x8/27-105, 0.1801549580
S66x8/27-110,-0.0508020375
S66x8/27-125,-0.4038101906
S66x8/27-150,-0.1032280068
S66x8/27-200, 0.0592195751
S66x8/28-090, 4.9202507086
